kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3371014,08/08/2018,RS Umum Daerah Tidar,RSU,B,"Dr. Sri Harso, M.Kes, Sp.S","Jl. Tidar No.30 A, Kota Magelang",Pemkot,Kota Magelang,56122,0293-362260,0293-368354,08/10/2018
3513024,07/11/2008,RS Graha Sehat,RSU,C,Dr. Kertodinoto,Jl. Raya Panglima Sudirman No.2 B Kraksaan,Swasta/Lainnya,Probolinggo,67282,0335-846500,0335-846500,08/10/2018
3573011,07/10/2018,RS Umum Daerah Dr. Saiful Anwar,RSU,A,"dr.RESTU KURNIA TJAHJANI,M.Kes",Jl. Jaksa Agung Suprapto No.2 Malang,Pemprop,Kota Malang,65122,0341-362101,0341-369384,08/10/2018
5307010,08/10/2018,RS Umum Daerah Kalabahi,RSU,C,dr. Ketut Indradjaja Prasetya,Jl. Dr Sutomo Kalabahi Kab. Alor,Pemkab,Alor,85813,038621008,038621008,08/10/2018
6211026,25/01/2014,RS Umum Daerah Kuala Kurun,RSU,C,"dr. RINA SARI, M.M",Jl. Jend. A. Yani No.43 Kuala Kurun Kalimantan Tengah,Pemkab,Gunung Mas,74511,(0537)-31039,(0537)-31495,08/10/2018
6213022,31/12/2017,RS Umum Daerah Puruk Cahu,RSU,C,"drg. Marthin Maha, Sp. Ort","Jl. A. Yani No. 497, Puruk Cahu",Pemkab,Murung Raya,73911,0528-31300,0528-31300,08/10/2018
7373064,01/10/2013,RS At - Medika,RSU,C,"Dr. H. Anton Yahya,M.Kes",Jl. Andi Djemma No. 6Palopo,Organisasi Sosial,Kota Palopo,91921,0471-21596,0471-23008,08/10/2018
7471070,27/03/2014,RS Bhayangkara Kendari,RSU,C,"dr. Sukardi Yunus. Sp. An, M.Kes",Jl. Gunung Meluhu No. 7 Kota Kendari,POLRI,Kota Kendari,93117,0401-3121253,0401-3123201,08/10/2018
7407012,22/02/2018,RS Umum Daerah Kabupaten Wakatobi,RSU,D,dr. H. MUNARDIN MALIBU,"Jl. Utudae Samad Kel. Mandati III, Kec. Wangi - Wangi Selatan",Pemkab,Wakatobi,93791,0404-2222010,0404-2222011,08/10/2018
3174052,27/01/2012,RS Umum Grha Kedoya,RSU,B,Dr. Kristianto Budiono,Jln. Panjang Arteri No. 26,Perusahaan,Kota Jakarta Barat,11520,021-29910999/-0,02156982233,08/10/2018
3216397,21/11/2012,RS Umum Asri Medika,RSU,C,dr. Azril Rifai Sp PD,Jl. Citanduy Raya Blok 11 No 1 Cikarang Utara,Perusahaan,Bekasi,-,021-89142968-69,-,08/10/2018
3506066,26/09/2018,RS Umum Daerah Simpang Lima Gumul Kediri,RSU,C,"dr Eko Herihadi, Sp.BP-RE",Jl. Galuh Candra Kirana Desa Tugurejo Kecamatan Ngasem Kabupaten Kediri,Pemkab,Kediri,64182,(0354)-2891400,(0354)-2891414,08/10/2018
3324037,25/06/2013,RS Umum Muhammadiyah Darul Istiqomah,RSU,D,dr. Bima Nugroho,"Jln. Sekopek No. 15 , Kaliwungu",Organisasi Islam,Kendal,51372,0294-382148,0294--3686900,08/10/2018
3173699,15/06/2015,RS Umum Daerah Kemayoran,RSU,D,-,Jl. Serdang Baru I  Kel. Serdang Kec. Kemayoran,Pemprop,Kota Jakarta Pusat,10650,021-4251005,021-4251005,08/10/2018
3173700,07/07/2015,RS Umum Daerah Cempaka Putih,RSU,D,"dr. Dewi R Anggraini, M.Kes",Jl.Rawasari Selatan No1,Pemprop,Kota Jakarta Pusat,10510,(021)4224243,(021)42801340,08/10/2018
3573258,06/12/2015,RS Umum Daerah Kota Malang,RSU,D,dr. Rohana,JL. RAJASA NO. 27 MALANG,Pemkot,Kota Malang,65135,0341-754338,-,08/10/2018
1509028,11/08/2018,RS Ibu dan Anak Permata Hati,RSIA,C,"dr. H. Asnim, AB. M. Kes","Jl.Lebai Hasan, Rt 06/02, Sungai Pinang, Muara Bungo",Perusahaan,Bungo,37213,(0747)7331122,(0747)7331123,08/10/2018
3516039,29/11/2016,RS Umum Dian Husada,RSU,D,-,Jl. Raya Gemekan No. 77 Desa Gemekan Kec. Sooko Kab. Mojokerto,Swasta/Lainnya,Mojokerto,-,0321-327771,-,08/10/2018
7308026,31/03/2012,RS Tk.IV DR. M. Yasin Bone,RSU,C,"dr. Hariyadi Am, Sp.PD",Jl. Jend Sudirman Watampone,TNI AD,Bone,92714,0481-21082,0481-26949,07/10/2018
