kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3272036,01/02/2013,RS Umum Ridogalih,RSU,D,"Randy Sebastian.,dr.,Sp.B.",Jl. Gudang No. 24 Sukabumi,Organisasi Sosial,Kota Sukabumi,43112,0266-221983,0266-226161,14/08/2018
3273486,13/05/2017,RS Umum Santosa Hospital Bandung Central,RSU,A,"dr. yayu Sri Rahayu, MM.","Jl. Kebon Jati No.38,Bandung",Swasta/Lainnya,Kota Bandung,40181,022-4248333,022-4248111,14/08/2018
3327010,02/02/1988,RS Umum Daerah Dr. M Ashari Pemalang,RSU,C,dr. H. SHOLAHUDIN,"Jl. Gatot Subroto No.41,Pemalang",Pemkab,Pemalang,52319,0284-321614,0284-323664,14/08/2018
5171170,00/00/0000,RS Umum Graha Asih,RSU,Belum ditetapkan,"dr. I Gede Wiryana Patra Jaya, M.Kes",Jl. IG Ngurah Rai 33 Kuta Bali,Organisasi Sosial,Badung,0361,764860,766565,14/08/2018
7105116,23/03/2009,RS Kalooran,RSU,C,"dr. Ellaine Wenur, M.Kes","Kelurahan Buyungon, Kecamatan Amurang",Organisasi Protestan,Minahasa Selatan,95354,0430-2425030,0430-21109,14/08/2018
9102011,02/03/1917,RS Umum Daerah Manokwari,RSU,C,"dr. YODI KAIRUPAN, Sp.B",Jl. Bhayangkara No. 1 Manokwari,Pemkab,Manokwari,98311,(0986)-211440,"211440,-212825",14/08/2018
3507085,03/12/2014,RS Umum Daerah Lawang,RSU,C,"drg. MARHENDRAJAYA, MM,Sp.KG",JL. R.A. Kartini No. 5 Lawang Kab. Malang,Pemkab,Malang,65211,0341-426072,0341-426072,14/08/2018
3674157,10/08/2018,RS Medika BSD,RSU,B,"dr.Tb.Firmansyah B Rifai, SpA (K), MARS","Jl. Letnan Soetopo Kav Kom. III A No.7, BSD Tangerang",Swasta/Lainnya,Kota Tangerang Selatan,15330,5372296,5378131,14/08/2018
5102043,00/00/0000,RS Umum Bhakti Rahayu Tabanan,RSU,D,"dr.I Gusti Nengah Suradnya,M.Kes",Jl. Batukaru No.2 Tuakilang Tabanan,Swasta/Lainnya,Tabanan,82115,0361-810805,0361-8940661,14/08/2018
3201083,10/10/2011,RS Umum Daerah Leuwiliang,RSU,C,"drg. Wiwik Wahyuningsih, MKM",Jl. Raya Cibeber - Leuwiliang Bogor,Pemkab,Bogor,16640,(0251)8643290,(0251)8643291,14/08/2018
3671136,27/01/2011,RS Umum Hermina Tangerang,RSU,C,"Dr. Nienne Aridayanthi Hainun, MARS","Jl. KS, Tubun No.10 Kel. Pasar Baru Kec. Karawaci Kota Tangerang",Swasta/Lainnya,Kota Tangerang,15112,021-55772525,021.5582705,14/08/2018
3603168,29/10/2011,RS Suci Paramita,RSU,D,"dr. Aulia Yordan, MARS","Jl. Raya Serang Km. 28,5 Balaraja",Organisasi Sosial,Tangerang,15610,021-5953353,021-5954860,14/08/2018
1571161,23/05/2014,RS Ibu dan Anak Annisa,RSIA,C,"dr. FX. Suharto, M.Kes",Jl. Kabia No.4 RT. 01 Kebun Handil,Perusahaan,Kota Jambi,36137,0741-445226,0741-444155,14/08/2018
3573244,17/02/2012,RS Ibu dan Anak Puri,RSIA,C,dr. Favoury Felie Basuki Rahmawati,"Jl. Taman Slamet No.20, Malang",Swasta/Lainnya,Kota Malang,65115,0341---325329,0341-342322,14/08/2018
3571147,14/08/2018,RS Umum Ratih,RSU,D,"Dr. H.Surinto MK,SpOG","Jl. Penanggungan No.32, Kota Kediri",Swasta/Lainnya,Kota Kediri,64117,0354---779500,0354---774640,14/08/2018
3603172,20/07/2011,RS St. Carolus Summarecon Serpong,RSU,C,"Dr. Catharina Butet Surjadiredja, MARS",Jl Gading Golf Boulevard Kav. 08 Desa Cihuni Kec. Pagedangan,Perusahaan,Tangerang,15810,021-54220811,021-54220810,14/08/2018
3603177,12/02/2012,RS Permata Hati,RSU,C,"dr.H. Dedy Efendi, MARS","Jl. Raya Serang KM. 12,5 Kp. Cirewed, Kel.Sukadamai Kec.Cikupa",Perusahaan,Tangerang,15710,(021)59401437,(-021-)59401437,14/08/2018
3517025,20/03/2013,RS Airlangga,RSU,D,"dr. Henny Hendaryono, Sp.OG (K)","Jl. Airlangga, No. 50 C Jelak Ombo",Swasta/Lainnya,Jombang,61412,0321-861577-/-0,0321-851401,14/08/2018
3674011,14/08/2018,RS Ibu dan Anak Dhia,RSIA,C,dr. Indra Maulana,Jl Cendrawasih No 90 Sawah Lama,Swasta/Lainnya,Kota Tangerang Selatan,15413,021-7494550,021-7494551,14/08/2018
