kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3171746,01/03/2013,RS Umum Aulia,RSU,C,"dr. Gatot Soeryo Koesoemo, PFK, MM","Jl. Jeruk Raya No.15 RT.011 RW 01,Jagakarsa Jaksel",Swasta/Lainnya,-,12620,021-7270208,021-7866057,19/10/2018
3175374,16/01/1915,RS Umum Puri Medika,RSU,C,"Dr. Sanjay Singh,M.M.,MMRS",Jl. Sungai Bambu 5A Tanjung Priok,Swasta/Lainnya,Kota Jakarta Utara,14330,43903355,43903388,19/10/2018
3201141,15/03/2013,RS Ibu dan Anak Tumbuh Kembang,RSIA,C,Dr.Firdaus Sai Sohar SpRad.SpKN,Jl. Raya Bogor Km.31 No.23 Cimanggis Kota Depok,Organisasi Sosial,Kota Depok,16951,(021)8701873/74,(021)8701872,19/10/2018
1610005,12/10/2018,RS Ar-Royyan,RSU,D,"dr. H.A. Restu Iman, Sp.PD, KKV, Finacim",Jl Lintas Timur KM 33 LK I RT 02 Kel. Timbangan Kec. Indralaya Utara,Swasta/Lainnya,Ogan Ilir,-,0711-581-976,-,19/10/2018
3314045,06/08/2018,RS Umum Sarila Husada,RSU,C,"Drg. Evelina Yuliani, MPH","Jl. Veteran No. 41-43,Sragen",Organisasi Sosial,Sragen,57221,0271-891538,0271-8824230,19/10/2018
3318064,06/12/2016,RS Umum Islam Pati,RSU,C,dr. H.Muhammad Nadhirin,Jl. Raya Pati-Tayu KM.18Waturoyo Margoyoso Pati,Organisasi Islam,Pati,59154,0295-452316,0295-452316,19/10/2018
3329078,19/05/2012,RS Umum Bhakti Asih,RSU,C,"dr. Khosiatun Azmi, MMR","Jl. P. Diponegoro No.125, Pesantunan Brebes",Swasta/Lainnya,Brebes,52221,0283-673481,0283-671391,19/10/2018
3371025,10/12/2014,RS Umum Tk II Dr. Soedjono,RSU,B,"dr. Ahmad Rusli Budi Ansyah, Sp. B. MARS","Jl. Urip Sumoharjo 48, Magelang",TNI AD,Kota Magelang,56113,0293-362813,0293-363366,19/10/2018
3371105,00/00/0000,RS Ibu dan Anak Gladiool,RSIA,C,"Dr.dr.Luciana B. Sutanto, MS.,Sp.Gk","Jl. Kenanga No.4-6,Magelang",Organisasi Sosial,Kota Magelang,56122,0293-362702,0293-361779,19/10/2018
3579030,09/07/2011,RS Umum Karsa Husada Kota Batu,RSU,C,"dr. Tries Anggraini, M.Kes",Jl. A.Yani No.10-13 Kota Batu,Pemprop,Kota Batu,65311,0341-596898,0341-591076,19/10/2018
3507230,04/04/2012,RS Sumber Sentosa,RSU,D,dr. Emilda Yuvita,"Jl. Kebonsari No. 221 Malang, RT 003, RW 002 Desa Tumpang, Kec. Tumpang, Kab. Ma",Swasta/Lainnya,Malang,65156,0341787233,0341786756,19/10/2018
3507241,30/06/2015,RS Umum Islam Madinah Kasembon,RSU,D,"dr. Sayyidah Mirfat, MMRS","Jl. Raya Sukosari No.32, Kasembon, Kabupaten  Malang",Swasta/Lainnya,Malang,65393,0354-326688,0354-328144,19/10/2018
3578523,17/04/1993,RS Umum Haji Surabaya,RSU,B,"Dr. drg. SRI AGUSTINA ARIANDANI, M.Kes.",Jl. Manyar Kertoadi  Surabaya,Pemprop,Kota Surabaya,60177,031-5924000,031-5947890,19/10/2018
3602011,18/01/2013,RS Umum Daerah Dr. Adjidarmo,RSU,B,Drg. ARIEF RAHMATULLAH,Jl. Iko Jatmiko No.1 Rangkasbitung,Pemkab,Lebak,42312,(0252)201313,(0252)201315,19/10/2018
6207033,07/02/2013,RS Umum Daerah Sukamara,RSU,C,dr. EFLIN N.M. SIANIPAR,"Jl. Tjilik Riwut Km 5,5 Nomor 35 Sukamara",Pemkab,Sukamara,74712,"26753,-26752",0532-26753,19/10/2018
6371152,19/10/2018,RS Bhayangkara Tk. III Banjarmasin,RSU,C,"AKBP dr. BAMBANG PITOYO NUGROHO, Sp.S","Jl. A. Yani Km.3,5 Banjarmasin",POLRI,Kota Banjarmasin,70235,0511-3256528,0511-3251306,19/10/2018
3513026,27/04/2012,RS Umum  Wonolangan,RSU,C,dr. MARIANI INDAHRI,"Jl. Raya Dringu No 118 Desa Kedungdalem Kec. Dringu, Kab. Probolinggo",Swasta/Lainnya,Probolinggo,67271,"(0335)-424007,",(0335)-431937,19/10/2018
3302174,16/01/2015,RS Ibu dan Anak Bunda Arif,RSIA,C,dr. Bugar Wijiseno,Jl. Jatiwinangun No. 16 Purwokerto Kab. Banyumas,Organisasi Sosial,Banyumas,53114,0281-636555,0281-630966,19/10/2018
7502021,07/11/2013,RS Islam,RSU,D,"dr. Junus Lihawa, Sp.B","Jl. Prof. HB. Jassin No.457, Gorontalo",Organisasi Sosial,Kota Gorontalo,96115,0435-820830,-,19/10/2018
