kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3275061,00/00/0000,RS Helsa,RSU,C,"dr. Dicky Yulius Pangkey, MARS",Jl. Raya Hankam No. 17 Pondok Melati Kota Bekasi,Swasta/Lainnya,Kota Bekasi,17415,8462565/64,84992723,22/10/2018
3216252,04/05/2016,RS Umum Daerah Kab.Bekasi,RSU,B,"dr. Hj. SUMARTI, M.Kes","Jl. Teuku Umar Cibitung,Bekasi",Pemkab,Bekasi,17511,021-88374444,021-8830152,22/10/2018
3271104,07/08/2014,RS Umum Daerah Kota Bogor,RSU,B,"dr. Dewi Basmala, MARS",Jl. Dr. Sumeru 120 Kota Bogor,Pemkot,Kota Bogor,16111,0251-8312292,0251-8371001,22/10/2018
3271126,06/05/2004,RS Umum Bogor Medical Centre,RSU,C,"dr. IGBA Juniantara,SpOT","Jl. Pajajaran Indah V No.97, Bogor Timur Kota Bogor",Perusahaan,Kota Bogor,16413,0251-8307900,0251-8313987,22/10/2018
3272051,19/01/2015,RS Umum Assyifa Sukabumi,RSU,C,"dr. Heri Heriyanto, MM",Jl. Jend Sudirman No. 3 Kota Sukabumi,Organisasi Sosial,Kota Sukabumi,43123,222663,213433,22/10/2018
3273030,30/12/2014,RS Umum Lanud dr. M. Salamun,RSU,B,"dr. Sri Harto, Sp.M",Jl. Ciumbuleuit 203 Bandung,TNI AU,Kota Bandung,40142,022-2032090,022-2031624,22/10/2018
3274020,16/01/2013,RS Umum Tk. III Ciremai,RSU,B,"dr. WILDAN SANI, Sp.U",Jl. Kesambi No. 237 Cirebon,TNI AD,Kota Cirebon,45133,0231-238335,0231-231625,22/10/2018
3316051,01/02/2016,RS Umum PKU Muhammadiyah Cepu,RSU,D,"dr. Achmad Budhy Karyono, MMKes","Jl. Ronggolawe No.137,Cepu",Organisasi Sosial,Blora,58311,0296-421727,0296-424678,22/10/2018
3318075,25/10/2010,RS Umum Mitra Bangsa Pati,RSU,C,"Dr. Hj. Kun Werdiningsih, MM","Jl. Kol.Sugiyono No.75,Pati",Organisasi Sosial,Pati,59112,382555,4191994,22/10/2018
3326049,00/00/0000,RS Umum Daerah Bendan Kota Pekalongan,RSU,C,"dr. Junaedi Wibawa, Msi Med, SpPK","Jl. Sriwijaya No.2,Pekalongan",Pemkot,Kota Pekalongan,51125,0285-437222,0285-437155,22/10/2018
3371142,06/02/2013,RS Umum Islam Magelang,RSU,D,Dr. Anggriyani Hartati,"Jl. Jeruk No.4 A , Sanden, Kota Magelang",Organisasi Sosial,Kota Magelang,56115,(0293)-368950,(0293)-369012,22/10/2018
3401037,22/10/2018,RS Umum Rizki Amalia Medika,RSU,D,Dr. Enuk Endah S,Jl raya Brosot - Wates Km.5 Jogahan Bumirejo Lendah Kulon Progo,Organisasi Sosial,Kulon Progo,55663,085100494522,02746472569,22/10/2018
3404011,14/09/2011,RS Umum Daerah Sleman,RSU,B,"dr. Joko Hastaryo, M.Kes","Jl Bhayangkara 48 Triharjo Sleman Daerah Istimewa Yogyakarta, 55514",Pemkab,Sleman,55514,0274-868437,0274-868812,22/10/2018
3516016,26/12/2013,RS Umum Sumberglagah Mojokerto,RSU,C,"dr. I GUSTI NYOMAN ARYA SIDEMEN, SE, MPH",Dsn. Sumberglagah Ds. Tanjungkenongo Kec. Pacet Mojokerto,Pemprop,Mojokerto,61374,0321690441,0321690137,22/10/2018
3518022,19/10/2013,RS Umum Daerah Kertosono,RSU,C,"dr. Tien Farida Yani, MMRS",Jl. Panglima Sudirman No.16 Kertosono.,Pemkab,Nganjuk,64315,0358-5501604,0358-553975,22/10/2018
3524020,03/04/2012,RS Islam Nashrul Ummah,RSU,C,"Muwardi Romli, dr. H. Sp.B. M.Kes","Jl. Merpati No.62, Lamongan",Swasta/Lainnya,Lamongan,62200,0322-321522,0322-321427,22/10/2018
3513067,17/04/2018,RS Umum Daerah Tongas,RSU,D,dr. Moch.Asjroel Sjakrie,Jl. Raya Tongas No. 229 Kec. Tongas Kab. Probolinggo,Pemkab,Probolinggo,67252,0335-511837,0335-511837,22/10/2018
3578016,04/04/2012,RS Umum Daerah Dr. Soetomo,RSU,A,dr. HARSONO,"Jl. Mayjend. Prof. Dr. Moestopo No. 6 - 8 Surabaya, Jawa Timur",Pemprop,Kota Surabaya,60286,031-5501001,031-5501335,22/10/2018
3578560,00/00/0000,RS Husada Utama Surabaya,RSU,B,"Prof. dr. R. Hariadi, SpOG (K)",Jl. Prof. Dr. Moestopo 31-33-35 Surabaya,Swasta/Lainnya,Kota Surabaya,60131,031-5017975,031-5018337,22/10/2018
