kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
6104014,07/09/2011,RS Umum Daerah Dr. Rubini Mempawah,RSU,C,"dr. David V. P. Sianipar, M.Kes",Jalan Raden Kusno Mempawah,Pemkab,Mempawah,78912,0561-691981,0561-691981,15/10/2018
6303015,04/03/2013,RS Umum Daerah Ratu Zalecha,RSU,B,dr. H. Tofik Norman Hidayat,Jl Menteri Empat Martapura Kabupaten Banjar Kalimantan Selatan,Pemkab,Banjar,70614,0511-4789448,0511-4789635,15/10/2018
6403015,15/01/2012,RS Umum Daerah Aji Muhammad Parikesit,RSU,B,"dr.Martina Yulianti,Sp.PD,.FINASIM,.MARS",Jl. Ratu Agung No. 1 Tenggarong Seberang,Pemkab,Kutai Kartanegara,75572,0541-661015,0541-661013,15/10/2018
6404032,20/03/2015,RS Umum Daerah Kudungga,RSU,B,"dr. Hj. Anik Istiyandari,M.P.H",Jl. Soekarno Hatta No.1 Sangatta Utara,Pemkab,Kutai Timur,75611,082250364657,0,15/10/2018
6472118,31/03/2015,RS Umum Daerah Inche Abdoel Moeis,RSU,C,"dr. Andi Muhammad Idris, Sp.Rad, M.Si","Jl. H.A.M.M Rifaddin, Kel. Harapan Baru, Kec. Loa Janan Ilir, Samarinda",Pemkot,Kota Samarinda,-,(0541)7269006,7268893,15/10/2018
7312011,07/02/2013,RS Umum Daerah Latemmamala Soppeng,RSU,C,Dr. Hj. NIRWANA,"Jl. Malaka Raya Kec. Lalabata, Kab. Soppeng",Pemkab,Soppeng,90811,0484-23307,0484-23307,15/10/2018
8171063,02/08/2018,RSKD Provinsi Maluku,RS Jiwa/ RSKO,B,"Dr. David Santoso T,Sp.KJ., MARS.",Jl. Laksdya Leo Wattimena Ambon,Pemprop,Kota Ambon,0911,361392,361392,15/10/2018
9202012,01/03/2018,RS Umum Nabire,RSU,C,"dr. Johni Ribo Tandasau, Sp.B-KBD","Jl. R.E Martadinata Nabire, Papua",Pemkab,Nabire,98817,098421845,0984-23272,15/10/2018
1105067,19/01/2014,RS Umum Daerah Sultan Alaiddin Said Maulana Abdul,RSU,C,"dr. Sasilia, MKT",Jl. Monisa Desa Lhok Dalam Kecamatan Peureulak Kabupaten Aceh Tim,Pemkab,Aceh Timur,24453,0646-531428,0646-531428,15/10/2018
3201230,30/06/2015,RS Umum Sentra Medika Cibinong,RSU,B,"Dr. Paulus Lanjar Sugiyanto, MARS",Jl. Mayor Oking Jaya Atmaja No.9 Bogor,Swasta/Lainnya,Bogor,16911,021-87909999,021---87909377,15/10/2018
3522061,26/04/2012,RS Umum Ibnu Sina Bojonegoro,RSU,D,dr.Hj.Melani Ekawati,Jl. Lisman No.7 Campurejo,Perusahaan,Bojonegoro,62119,(0353)-883238,(0353)-880835,15/10/2018
9104002,02/03/2012,RS Umum Daerah Teluk Bintuni,RSU,C,"dr.Eka W. Suradji, PhD",Jl. Raya Sibena Km7,Pemkab,Teluk Bintuni,98364,082198627272,-,15/10/2018
3512037,13/04/2014,RS Umum Daerah Asembagus Kabupaten Situbondo,RSU,D,dr. Sudharmono,Jl.Raya Asembagus Kecamatan Asembagus Kabupaten Situbondo,Pemkab,Situbondo,68373,0338-452193,0338-452193,15/10/2018
6110013,01/07/2014,RS Umum Citra Husada Nanga Pinoh,RSU,D,"dr. SANTOSO TJHIN, M.Si",Jln. Dharma Bakti No. 45 C Nanga Pinoh,Perusahaan,Melawi,78672,0568-22355,0568-21645,15/10/2018
1871443,02/10/2014,RS Ibu dan Anak Santa Anna,RSIA,C,dr.Laurensius Agus Winarto,Jl.Hasanuddin no.27 Telukbetung,Swasta/Lainnya,Kota Bandar Lampung,35211,0721-482424,-,15/10/2018
7371413,08/05/2015,RS Ibu dan Anak Permata Hati,RSIA,C,"dr. Armanto Makmun,M.Kes",Jl. Tamalanrea raya (Poros BTP) Blok 10M No.9-10,Swasta/Lainnya,Kota Makassar,90245,411-4774085,-,15/10/2018
1409013,02/10/2018,RS Umum  Indah,RSU,D,"dr. M.RISKI RAMADHAN,HSB, M.K.M",Jl Jenderal Sudirman No. 2 Bagan Batu,Perusahaan,Rokan Hilir,28992,0765-552008,0765-552208,15/10/2018
1401012,09/06/2016,RS Ibu dan Anak Milano,RSIA,C,dr. R. Natalia Dedetuwitri,Jl Perintis Kemerdekaan KM 2 Jao Teluk Kuantan,Swasta/Lainnya,Kuantan Singingi,29562,(0760)-2524110,-,15/10/2018
3203039,06/06/2016,RS Umum Daerah Pagelaran,RSU,D,"dr. H. Awie Darwizar, Sp. OG, D. MAS",JL.Raya Pagelaran No 18 Desa Pagelaran Kec. Pagelaran Kab. Cianjur 43266,Pemkab,Cianjur,43266,0263-2361093,-,15/10/2018
