kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1277011,07/01/2014,RS Umum Daerah Padang Sidempuan,RSU,B,dr. H. Aminuddin,"Jl Dr. F.L. Tobing No. 10,Padangsidimpuan",Pemkot,Kota Padang Sidempuan,22719,063421251,0634212,18/04/2018
3208013,18/04/2018,RS Umum Daerah 45 Kuningan,RSU,B,"dr. Hj. Titin Suhartini, MM",Jl. Jendral Sudirman No. 68 Kuningan,Pemkab,Kuningan,45511,0232-871885,0232-874701,18/04/2018
3510102,31/05/2009,RS Nahdlatul Ulama Banyuwangi,RSU,D,Dr. Ika Primawati,"Jl. Raya Mangir No. 9, Kec. Rogojampi, Banyuwangi",Swasta/Lainnya,Banyuwangi,68462,0333-632965,0333-632965,18/04/2018
3317026,28/06/2014,RS Umum Islam Arafah,RSU,D,"Dr. Nowohadi Tjitrosuwito, Sp.PD","Jl. Raya Rembang - Lasem Km.5 Tritunggal, Rembang",Organisasi Islam,Rembang,295,(0295)531666,531666,18/04/2018
1803033,13/03/2012,RS Natar Medika,RSU,C,"dr. Yedid YMP Lebang, M.Kes., Sp.PK","Jl. Raya Natar No.4 Muara Putih, Lampung Selatan",Perusahaan,Lampung Selatan,35362,0721---92521,0721-92586,18/04/2018
1871440,18/04/2018,RS Ibu dan Anak Mutiara Putri,RSIA,C,"dr. Khadafi Indrawan, S.PA",JL. HOS COKROAMINOTO NO. 96 ENGGAL BANDAR LAMPUNG,Perusahaan,Kota Bandar Lampung,35118,0721-252519,0721-254282,18/04/2018
5103035,20/02/2013,RS Umum Siloam Bali,RSU,B,dr. Dewa Ketut Oka,"Jl. Sunset Road No. 818 Kel. Kuta, Kec Kuta",Swasta/Lainnya,Badung,80361,0361-779900,0361-779933,18/04/2018
1275890,18/04/2018,RS Umum Bunda Thamrin,RSU,C,"Dr Teren, M.Kes",Jl Sei Batang Hari,Perusahaan,Kota Medan,20119,(62-61)88813615,(62-61)-4558218,18/04/2018
1871439,13/03/2012,RS Ibu dan Anak Restu Bunda,RSIA,C,"dr. Hi. Ruskandi M, Sp.A","Jl. KH. Hasyim Ashari No.73, Teluk Betung",Perusahaan,Kota Bandar Lampung,35222,484185,482432,18/04/2018
3215161,01/10/2013,RS Ibu dan Anak Mitra Family,RSIA,C,"Dr. Nina Rosyina, MARS","Jl. Raya Galuh Mas RT/RW 002/005, Desa Sukaharja, Kecamatan Teluk Jambe Timur",Perusahaan,Karawang,41361,0267-8458327,0267-8458330,18/04/2018
7604026,05/12/2014,RS Umum Daerah Kabupaten Mamuju Tengah,RSU,D,dr. patunrengi,Jl.Tammauni Pue Bullung No. Tobadak Kab. Mamuju Tengah Prov.Sulawesi Barat,Pemkab,Mamuju Tengah,91563,-,-,18/04/2018
1208016,31/12/2013,RS Umum Daerah H. Abdul Manan Simatupang,RSU,C,dr. Hari Sapna,Jl. Sisingamangaraja No. 310 Kisaran,Pemkab,Asahan,21214,0623-41785,0623-44815,17/04/2018
1275072,31/01/2012,RS Umum Santa Elisabeth Medan,RSU,B,"Dr. Maria Christina, MARS","Jl Haji Misbah No.7,Medan",Organisasi Katholik,Kota Medan,20152,4144737,4143168,17/04/2018
1275141,17/05/2015,RS AL Dr. Komang Makes Belawan,RSU,C,"drg.  Yeti Triatni, Sp. Ort",Jl. Bengkalis Belawan No.1 Medan,TNI AL,Kota Medan,20411,061-6941741,061-6941741,17/04/2018
1275516,26/05/2014,RS Umum Mitra Medika,RSU,C,"Dr. dr. Arifah Devi Fitriani, M.Kes","Jl. K.L. Yos Sudarso Km 7,5 Tanjung Mulia,Medan",Organisasi Sosial,Kota Medan,20241,061-6642238,061-6642568,17/04/2018
1275735,31/05/2013,RS Umum Sehat,RSU,Belum ditetapkan,Dr. Ummi Faradillah,"Jl Letda Sujono No.20 E Bandar selamat,Medan",Organisasi Sosial,Kota Medan,20371,061-7323336,061-7351239,17/04/2018
3273517,30/06/2015,RS Umum AMC,RSU,C,"dr. Fery Fardian, M,. MKes","Jl. Raya Cileunyi Rancaekek, No 1 RT 01 RW 16 Kel.Andir",Perusahaan,Bandung,40393,7781630,7781629,17/04/2018
3372074,08/01/2014,RS Umum Panti Waluyo,RSU,C,"dr. T. Soebroto, M.Kes",Jl. Jend A Yani No.1,Organisasi Sosial,Kota Surakarta,57143,0271-712077,0271-729125,17/04/2018
5101053,01/09/2013,RS Umum Kertayasa,RSU,D,dr. Ketut Naba,Jl. Ngurah Rai 143 Negara,Organisasi Hindu,Jembrana,82217,0365-41248,0365-44378,17/04/2018
