kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3216285,14/11/2014,RS Umum St Elisabeth,RSU,C,"Dr. Antonius Yudianto,MARS","Jl. Raya Narogong 202 KM.5,Kemang Pratama,Kel. BojongRawa Lumbu, Kec. Rawa Lumbu",Organisasi Sosial,Kota Bekasi,17116,82430101,82432083,14/11/2014
3171504,31/12/2013,RS Umum Pondok Indah,RSU,B,Dr. Yanwar Hadiyanto,"Jl. Metro Duta Kav. UE Pondok  Indah,Jaksel",Swasta/Lainnya,Jakarta Selatan,12310,021-7657525,021-7502324,13/11/2014
3404190,07/01/2014,RS Umum Mitra Sehat,RSU,D,"dr. Sitti Aisyah Salam, SU","Jl. Wates KM 9 Balecatur, Gamping",Perusahaan,Sleman,55295,02746498555,02746498555,18/10/2014
3578031,13/10/2014,RS William Booth Surabaya,RSU,C,"dr. T. B. RIJANTO, DFM","Jl. Diponegoro 34, Surabaya",Organisasi Protestan,Kota Surabaya,03160241,031.5678917,031.5624868,13/10/2014
1278003,25/09/2014,RS Umum Yakkum Nias,RSU,Belum ditetapkan,"dr. Maria Widagdo, Ph. D",Jln. Dolok Martimbang Desa Boyo Kecamatan Gunungsitoli,Swasta/Lainnya,Kota Gunungsitoli,22811,0821-686-22-999,-,03/10/2014
3216424,22/08/2014,RS Ibu dan Anak Gizar,RSAB,C,"dr. S.SUSANTO, SpOG.",Jl. Villa Mutiara Cikarang Ruko Pasadena,Perusahaan,Bekasi,17530,(021)-89677240,(021)-89677239,20/09/2014
3174015,22/07/2014,RS Umum Sumber Waras,RSU,Belum ditetapkan,Dr. Med Jan Djukardi,Jl. Kiyai Tapa No.1 Grogol Jakbar,Organisasi Sosial,Jakarta Barat,11440,021-5682011,021-5673122,08/09/2014
1305015,07/05/2013,RS Ibu dan Anak Sayang Ibu,RSIA,C,"Dr. H. Mustamar, M.kes",Jl. Hamka no. 273 Parakjuar Batusangkar,Swasta/Lainnya,Tanah Datar,27211,0752-73729,0752-73729,28/08/2014
3216374,27/10/2011,RS Umum Multazam Medika,RSU,C,Dr. Jati Satriyo,JL. Raya Perum Jatimulya No. 1 Tambun Selatan,Perusahaan,Bekasi,17510,(021)8215101,(021)82416678,20/08/2014
3504073,03/04/2013,RS Putra Waspada Tulungagung,RSU,D,"Dr. Lely Kurniasari, MARS.","Jl. Jayeng Kusuma No 66 RT.002, RW.006, Kel. Ngujang, Kec. Kedungwaru, Kab. Tulu",Swasta/Lainnya,Tulungagung,66226,0355-322522,0355-335550,05/08/2014
6472122,29/05/2013,RS Ibu dan Anak H. Thaha Bakrie,RSIA,Belum ditetapkan,IR. SANDJAJA,Jl. P Hidayatullah No 11 Samarinda,Perusahaan,Kota Samarinda,75112,0541-742191,0541-200075,10/07/2014
1407020,00/00/0000,RS Umum  PTPN V Kbn Sri Rokan,RSU,D,DR. M. TAMPUBOLON,Pos Ujung Batu Tandan Kampar,BUMN,Rokan Hulu,-,076261555,-,24/06/2014
1212171,07/03/2013,RS Umum Rahmad Hidayah,RSU,C,Dr. Hendri Merialdi Saputra,"Jl Limau Manis Pasar XIII No.61, Desa Limau Manis, Tanjung Morawa",Organisasi Sosial,Deli Serdang,20362,0617942950,0617942950,24/06/2014
1273092,00/00/0000,RS Umum Mina Padi,RSU,D,Dr.Eddy Susanto Msc.SpPD,Jl. Medan KM.10 Pematang Siantar,Organisasi Sosial,Simalungun,0622,7439036,-,12/06/2014
1275130,10/06/2014,RS Umum Materna,RSU,C,Dr. Richard Sutanto Aifk MHA,"Jl Teuku Umar 9-11,Medan",Organisasi Sosial,Kota Medan,20112,061-4514222,0614155392,10/06/2014
3312308,16/09/2013,RS Umum Mulia Hati Wonogiri,RSU,D,dr.NGADIYONO,"Jl.RM.Said No.08, Brumbung, Kaliancar, Selogiri,Wonogiri",Perusahaan,Wonogiri,57652,0273-5329700,0273-5329700,03/06/2014
6472107,31/05/2014,RS Umum Haji Darjad,RSU,C,dr. H. Syahruddin Sambia,"J.l Dahlia No.4,Samarinda",Swasta/Lainnya,Kota Samarinda,-,0541-732609,-,31/05/2014
6472121,22/03/2012,RS Ibu Anak .Qurrata Ayun,RSIA,Belum ditetapkan,"dr. H. Agus Sukaca, M.Kes",Jl D.I.Panjaitan No.77,Swasta/Lainnya,Kota Samarinda,75117,0541-282816,0541-282817,31/05/2014
3604046,03/10/2011,RS Bedah Benggala,RSK Bedah,Belum ditetapkan,"Dr. Moch.Subarkah,Sp.B","Jl. Yusuf Martadilaga No.56,Serang",Swasta/Lainnya,Kota Serang,42117,0254209516,0254207159,23/05/2014
