kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1901043,08/12/2012,RS Umum Daerah Dr. (H.C.) Ir. Soekarno,RSU,B,"dr. Hastuti, M.Sc","Jln. Zipur Desa Air Anyir, Kecamatan Merawang",Pemprop,Bangka,33712,07179106753,07179106754,19/02/2018
7414002,22/06/2017,RS Umum Daerah Kabupaten Buton Tengah,RSU,D,dr. Karyadi,Labungkari Desa Walando Kec.Gu,Pemkab,Buton Tengah,93763,08114415729,0,18/02/2018
5318002,08/12/2017,RS Daerah Aeramo Kabupaten Nagekeo,RSU,D Pratama,"Drg  Emerentiana Reni Wahjuningsih,  MHl","Desa Aeramo, Kecamatan Aesesa Kabupaten Nagekeo",Pemkab,Nagekeo,86472,081337762086,-,18/02/2018
7373008,03/12/2017,RS Dokter Palammai Tandi,RSU,C,"dr.Hj.Utiah Sari Umar, M.Kes",Jalan Samiun Nomor 2 Kota Palopo,Pemkot,Kota Palopo,91922,0471-24016,0471-21332,18/02/2018
3213010,05/07/2014,RS Umum Daerah Subang,RSU,B,"Dr. H. EKA MULYANA, Sp.OT., FICS., M.Ke",Jl. Brigjen Katamso No. 37 Ciereng,Pemkab,Subang,41212,(0260)411421,0260-412031,17/02/2018
3374331,17/02/2018,RS Umum Banyumanik,RSU,D,Dr. Akbar Kurniawan,"Jl. Bina Remaja Srondol No.61,Semarang",Swasta/Lainnya,Kota Semarang,50363,024-7471519,024-7462181,17/02/2018
1371316,29/01/2016,RS Jiwa Prof.Dr. Hasan Basri Saanin Datuk Tan Pari,RS Jiwa/ RSKO,A,"dr.Lily Gracediani, M.Kes","Jl. Raya Ulu Gadut,Padang",Pemprop,Kota Padang,25164,0751-72001,0751-71379,15/02/2018
7305012,31/12/2013,RS Umum Daerah H. Padjonga Dg. Ngalle Takalar,RSU,C,dr. Hj. Novita Yulianty,"Jl. H. Ince Husain Dg Parani No 1, Kab Takalar",Pemkab,Takalar,92211,0418-21065,0418-21065,15/02/2018
7317053,01/05/2013,RS Umum Daerah Andi Djemma Masamba,RSU,C,"dr. H.HARIADI, M.Kes",Jl. Sultan Hasanuddin No.23 Masamba,Pemkab,Luwu Utara,92961,0473-21188,0473-21488,15/02/2018
7408013,10/03/2017,RS Umum Daerah Kab.Konawe Utara,RSU,D,"Hasrawan, SKM.,M.Kes","Jl. Poros Kendari-Asera, Desa Lahimbua, kec. Andowia, Kab. Konawe Utara",Pemkab,Konawe Utara,93353,-,-,15/02/2018
1805034,31/12/2015,RS Umum Daerah Demang Sepulau Raya,RSU,C,"dr.Otniel Sriwidiatmoko, MM",Jl. Raya Lintas Sumatera Kampung Terbanggi Agung Kec.Gunung Sugih Kab.Lam,Pemkab,Lampung Tengah,34162,0725529828,0725529828,15/02/2018
5371059,14/02/2018,RS Jiwa Naimata,RS Jiwa,C,Dr. Dickson A. Legoh,"Jln. Taebenu RT, 007 RW 003, Kelurahan Naimata Kecamatan Maulafa Kota Kupang",Pemprop,Kota Kupang,85111,0380-825212,0380-825212,15/02/2018
9228002,30/10/2012,RS Bergerak Kabupaten Mamberamo Raya,RSU,Belum ditetapkan,dr. Pithagoras Daud Kilmanun,"Jln. Demianus Kyeuw-kyeuw, SH; Kasonaweja ( Papua )",Pemkab,Mamberamo Raya,99376,085243378445,-,14/02/2018
3171786,13/06/2013,RS Umum Mayapada,RSU,B,"dr Senta Lucia Kumurur, MM",Jalan Lebak Bulus I. Kav. 29,Perusahaan,Kota Jakarta Selatan,12430,021-29217777,021-29216666,14/02/2018
6471078,15/04/2016,RS Umum Tingkat IV  Lanud Balikpapan,RSU,Belum ditetapkan,"dr. Agus Sukamto, Sp.PD",Jl. Marsma R. IswahyudiRT 31 Kel. Sepinggan Raya Kec. Balikpapan Selatan,TNI AU,Kota Balikpapan,76115,(0542)-761141-E,(0542)-761142,14/02/2018
1672002,28/08/2014,RS Umum Fadhilah Kota Prabumulih,RSU,D,"drg. Marizqa Listya Dinie, MM",Jl. Jenderal Sudirman No.01 Kel. Patih Galung Kec. Prabumulih Barat,Perusahaan,Kota Prabumulih,311127,0713-3300032,0713-3300032,14/02/2018
1672074,16/12/2013,RS AR Bunda Kota Prabumulih,RSU,C,"Dr. H. Alip Yanson, MARS",Jl. Angkatan 45 Kel.Prabumulih Timur,Perusahaan,Kota Prabumulih,31111,0713-322954,0713-323895,13/02/2018
3172713,29/05/2008,RS Umum Mediros,RSU,C,Dr. Ibrahim Darmasaputra,Jl. Perintis Kemerdekaan  Kav.149 Jakarta Timur,Swasta/Lainnya,Kota Jakarta Timur,13260,(021)-4721336,(021)-4891937,13/02/2018
3674102,08/01/2014,RS Premier Bintaro,RSU,B,Dr. Juniwati Gunawan,"Jl. MH Thamrin No.1 Sektor 7 Bintaro Jaya,Tangerang",Swasta/Lainnya,Kota Tangerang Selatan,021,7455500,7455800,13/02/2018
