kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1218029,20/04/2018,RS Umum Melati Desa Pon,RSU,D,dr. Edi,Jalan Besar No 218 A Desa Pon - Sei Rampah,Swasta/Lainnya,Serdang Bedagai,-,0621-41161,-,27/04/2018
1471397,15/07/2016,RS Umum  Prima Pekanbaru,RSU,C,"dr.Irana Oktavia, M.Kes",Jl Bima NO.1 Tuanku Tambusai Kel. Delima Kec. Tampan,Perusahaan,Kota Pekanbaru,28292,0761-8419007,0761-8419006,27/04/2018
3211027,07/06/2017,RS Umum Harapan Keluarga,RSU,D,"drg.Hj Sapti Sri Wuryani, MARS",Jl Raya Cipacing - Rancaekek KM 20 Jatinangor Sumedang,Perusahaan,Sumedang,-,7796335,-,27/04/2018
3274100,25/11/2011,RS Umum Budi Asta,RSU,D,Dr. H.Fatchurochman. Sp. B,Jl. Kalitanjung No.51 Cirebon,Organisasi Sosial,Kota Cirebon,45143,0231-488211,0231-488733,26/04/2018
3471234,10/04/2013,RS Umum Daerah Kota Yogyakarta,RSU,B,"Hj. RR. Tuty Seyowati, drg., MM",Jl Wirosaban No. 1 Yogyakarta,Pemkot,Kota Yogyakarta,55162,0274-371195,0274-385769,26/04/2018
3518033,00/00/0000,RS Sumber Waras,RSU,D,dr. Rizky Afianti,Jl. Langsep No. 3 Desa Pelem RT 01 RW 07 Kec. Kertosono Kab. Nganjuk,Perusahaan,Nganjuk,0358,556006,556006,26/04/2018
5203012,31/01/2013,RS Umum Dr. R. Sudjono,RSU,C,"Dr.H.M.HASBI SANTOSO, M.Kes","Jl. Prof M Yamin, SH. No. 55 Selong",Pemkab,Lombok Timur,83612,(0376)21683,(0376)21415,26/04/2018
6301013,23/02/2017,RS Umum Daerah H. Boejasin Pelaihari,RSU,C,dr. H. Edy Wahyudi,Jl. Hadji Boejasin No.68 Kab. Tanah Laut,Pemkab,Tanah Laut,70814,(0512)-21083,0512-21082,26/04/2018
6306011,31/10/2013,RS Umum Daerah Brigjed H. Hasan Basry Kandangan,RSU,B,"dr. Hj. Rasyidah, M. Kes","Jalan Jenderal  Sudirman No.26A RT.01 RK.I Hamalau, Sungai Raya, Kab. Hulu Sung",Pemkab,Hulu Sungai Selatan,71214,21653,21866,26/04/2018
5310034,00/00/0000,RS Umum St. Gabriel Kewapante Sikka,RSU,D,dr. YUSTINA WELA.M.Kes,Kewapante Kabupaten Sikka,Organisasi Sosial,Sikka,86181,0382-2425116,245116,26/04/2018
2072002,11/03/2012,RS Umum Daerah Provinsi Kepulauan Riau Tanjungpinang,RSU,B,"dr. Muchtar L Munawar, Sp. P",JL. W.R Supratman No. 100 Km. 8 Tanjungpinang Kepulauan Riau,Pemprop,Kota Tanjung Pinang,29124,0771-7335203,0771-7335203,26/04/2018
7505002,27/01/2015,RS Umum Daerah dr. Zainal Umar Sidiki,RSU,C,"dr. Sri Fenty N. Sagaf,M.Kes",Jl. Cimelati Desa Bulalo Kecamatan Kwandang,Pemkab,Gorontalo Utara,96252,085240700623,-,26/04/2018
6271068,31/01/2014,RS Jiwa Kalawa Atei,RS Jiwa/ RSKO,C,"dr. SUYUTI SYAMSUL, MPPM",Jl. Trans P. Raya - Kuala Kurun KM. 16 Desa Bukit Rawi,Pemkab,Pulang Pisau,74862,08115230558,-,26/04/2018
3216402,30/10/2012,RS Umum Anna Medika,RSU,C,"Dr. Slamet Effendy, M.Kes","Jl. Raya Perjuangan no. 45 Harapan Baru, Bekasi Utara",Perusahaan,Kota Bekasi,17123,021-88882211,021-88973042,26/04/2018
9171046,03/07/2013,RS Mutiara,RSU,D,MUSLIM ISKANDAR,Jl Maleo No 2-A HBM,Perorangan,Kota Sorong,98416,0951-327433,0951-333846,26/04/2018
1276078,20/07/2016,RS Umum AL Fuadi,RSU,C,"Dr. T. Ellya Fazilla, M.Ked(Ped),SpA",Jl Ahmad Yani No 23,ORGANISASI SOSIAL,Kota Binjai,20713,061-8828919,-,26/04/2018
6405012,09/06/2017,RS Umum Daerah Talisayan,RSU,D Pratama,drg. Nusyamsi,Jl. Sultan Hasanuddin Poros Talisayan Kode Pos 77321,Pemkab,Berau,77372,081346328717,-,26/04/2018
1209065,05/12/1994,RS Umum Daerah Parapat,RSU,D,"dr. Lidya Rayawati Saragih, MKes",Jl Kolonel TPR Sinaga Parapat,Pemkab,Simalungun,21174,(0625)41332,(0625)41332,25/04/2018
1409022,24/02/2024,RS Umum Daerah  Dr. R.M. Pratomo Bagansiapiapi,RSU,C,"dr.TRI BUANA TUNGGA DEWI, M.Kes","Jl Pahlawan No.13, Bagansiapiapi",Pemkab,Rokan Hilir,28914,0767-21731,0767-21731,25/04/2018
