kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
6301015,20/05/2016,RS Borneo Citra Medika,RSU,C,"Dr. SINGGIH SIDARTA, Sp.OG",Jl A. Yani RT 7B RW 03 Kel. Angsau Kec. Pelaihari,Swasta/Lainnya,Tanah Laut,70814,0512---2021002,0512---2021002,03/09/2018
1701016,29/08/2017,RS As-syifa,RSU,D,dr. Andanu Sulaksana,Jl. Gerak Alam RT. 13 Kelurahan Kota Medan Kecamatan Kota Manna,Swasta/Lainnya,Bengkulu Selatan,38513,073921888,-,03/09/2018
3673012,25/06/2018,RSUD Kota Serang,RSU,C,"dr. H. Ahmad Hasanuddin, MM. Kes",Jl. Raya Jakarta KM. 04 Lingk Kp. Turus Rt. 02 Rw. 11 Kelurahan Penancangan Keca,Pemkot,Kota Serang,42121,0254-7932007,-,03/09/2018
1105056,27/01/2015,RS Umum Daerah dr. Zubir Mahmud,RSU,C,"dr. EDI GUNAWAN, MARS",Jl. Medan-Banda Aceh Km. 372 Desa Seuneubok Barat Kec.Idi timur Kab.Aceh timur,Pemkab,Aceh Timur,24454,0646-21139,0646-21051,01/09/2018
3275130,23/10/2012,RS Umum Bhakti Kartini,RSU,C,"Dr. Mohamad Afton Hidayat, MARS",Jl. R.A. Kartini No.11 Bekasi,Organisasi Sosial,Kota Bekasi,17113,8801954,8824228,01/09/2018
3216407,09/12/2013,RS Ibu dan Anak Cahaya Medika,RSAB,C,"dr. Desmon Roza, Sp.OG",Jl. Raya Jejalen Jaya no. 42 Kp. Kebon Tambun Utara Bekasi,Perusahaan,Bekasi,17510,021-22137302,021-22137302,01/09/2018
1810007,29/03/2017,RS Khusus Bedah Kurnia Medical Center,RSK Bedah,C,"dr. Rusgiarto, Sp. Rad",Jl. Jenderal Sudirman No. 428  Pringsewu,Swasta/Lainnya,Pringsewu,35373,081271959054,-,01/09/2018
5306020,31/08/2018,RS Katholik Marianum Halilulik,RSU,D,dr. Lau Fabianus,"Jl. Paroki Roh Kudus, Halilulik Kab.Belu",Organisasi Sosial,Belu,85751,082339512300,-,31/08/2018
5371047,28/07/2012,RS Ibu dan Anak,RSIA,C,"dr. Nanin Susanti, Akp.,MARS","Jl. Rantai Damai No 69 D TDM, Kupang",Organisasi Sosial,Kota Kupang,85111,0380-830041,0380-830041,31/08/2018
3214034,14/01/2016,RS Umum Rama Hadi,RSU,C,Dr. Novi Christina indrajaya,Kp. Cimaung RT 17/04 Desa Ciwangi Kec. Bungursari Kab. Purwakarta,Perusahaan,Purwakarta,41181,0264-202136,0264-8225679,31/08/2018
1407014,27/05/2015,RS Umum  Surya Insani,RSU,D,dr. Ahmed Mawardi,Jl Diponegoro KM 4 Pasir Pengaraian,Perusahaan,Rokan Hulu,28557,0762-91765,-,31/08/2018
3374367,14/08/2014,RS Umum Nasional Diponegoro,RSU,C,"Prof. Dr. dr. Susilo Wibowo, MS.Med., Sp","Jl.Prof. H. Soedarto, Tembalang, Semarang",Kementerian Lain,Kota Semarang,1269,(024)-76928020,(024)-76928021,31/08/2018
3212054,18/08/2015,RS Umum MM Indramayu,RSU,D,"dr. Suwardi Astradipura, MARS",Jl. Let.Jend Soeprapto No. 292 Indramayu,Perusahaan,Indramayu,45214,0234277632,0234276204,31/08/2018
7202017,09/08/2018,RS Claire Medika,RSU,D,"dr Ni Luh Indri Astari, Sp,THT-KL",JL. Sungai Musi No. 17 Kelurahan Soho Kecamatan Luwuk,Perusahaan,Banggai,-,04613201849,-,31/08/2018
3271115,03/04/2013,RS Umum Hermina Bogor,RSU,B,"dr. Emma Ratnawati, MARS","Jl. Ring Road I Kav. 23,25,27 Perum Taman Yasmin Bogor",Perusahaan,Kota Bogor,16113,0251-8382525,0251-8328252,30/08/2018
3274075,25/11/2011,RS Umum Budi Luhur,RSU,Belum ditetapkan,dr. Finalia Nurhidayati,Jl. Pramuka Kebon Pelok Harjamukti Cirebon,Organisasi Sosial,Kota Cirebon,45144,0231-483236,0231-483236,30/08/2018
6371050,28/06/2016,RS Tk.III Dr. R.Soeharsono,RSU,C,"dr.Nugraha Witjaksana,Sp.M",Jl. Mayjen Soetoyo S 408  Banjarmasin,TNI AD,Kota Banjarmasin,70248,05114368422,05113365860,30/08/2018
3305023,30/01/2011,RS Umum Permata Medika Kebumen,RSU,D,"DRG. BUDI IRIANTO,M.M",JL. INDRAKILA NO.17,Swasta/Lainnya,Kebumen,54311,0287-3870779,0287-384418,30/08/2018
3206083,02/10/2014,RS Ibu dan Anak dr. Hj. Karmini EH,RSIA,C,dr. Wulan Dwi Sakinah,Jl.RSU No 56 Tasikmalaya,Organisasi Sosial,Kota Tasikmalaya,46113,0265-330644,0265-33466,30/08/2018
