kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
5105015,13/02/2012,RS Umum Bintang,RSU,D,Dr. Made Kermayeni,Jl. Ngurah Rai No. 10,Swasta/Lainnya,Klungkung,80714,0366-25241,0366-22819,23/02/2018
3504068,14/02/2012,RS Umum Bhayangkara Tulungagung,RSU,C,"Dr. Ananingati, Sp OG","Jl. I Gusti Ngurah Rai 25 - 27, Tulungagung",POLRI,Tulungagung,66218,0355---331649,0355---322593,23/02/2018
3512036,27/03/2013,RS Umum Daerah Besuki Kabupaten Situbondo,RSU,D,dr.H.Budiono. MARS,Jl. Olah Raga No 55 Besuki Kabupaten Situbondo,Pemkab,Situbondo,68357,"0338-891118,-89",-,23/02/2018
3276149,07/11/2013,RS Ibu dan Anak Setya Bhakti,RSIA,C,"dr. MARTINA SARI LUBIS, MARS",Jl. Raya Bogor KM.30 Kel. Mekarsari Kec. Cimanggis,Perusahaan,Kota Depok,16953,021-8711518,-,23/02/2018
7402011,19/05/2015,RS Umum Daerah Kabupaten Muna Barat,RSU,D,"Ns. HIDAYAT, S.Kep",Jl. Poros Lagadi - Tondasi KM.25  Kec. Tikep Kab. Muna Barat,Pemkab,Muna Barat,93653,0813-2125-7198,-,23/02/2018
3508058,29/03/2017,RS Umum Daerah Pasirian Kabupaten Lumajang,RSU,D,dr. WAWAN ARWIJANTO,"Jalan Raya Pasirian No. 225 A, Kecamatan Pasirian",Pemkab,Lumajang,67372,(0334)-5761044,-,23/02/2018
3217007,20/07/2017,RS Umum Daerah Cikalong Wetan,RSU,D,"dr.Ridwan Abdullah Putra,SpOG (KFM)",Jl. Padalarang - Purwakarta KM 11 Cikalong Wetan,Pemkab,Bandung Barat,40556,022-8686243,-,23/02/2018
1803010,31/12/2012,RS Umum Daerah Pringsewu,RSU,C,"dr. Teddy, Sp.PD",Jl. Lintas Barat Pekon Fajar Agung Barat Kec. Pringsewu,Pemkab,Pringsewu,35373,0729---23582,072921301,22/02/2018
3204090,18/01/2016,RS Umum Daerah Soreang,RSU,C,"DR.H.IPING SURIPTO W,SpA.MH.Kes",Jl. Alun-Alun Utara No. 1 Soreang,Pemkab,Bandung,40912,022-5891355,022-5896592,22/02/2018
3204101,22/03/2015,RS Umum Daerah Cicalengka,RSU,C,"dr. H. Yani Sumpena Muchtar, SH.,MH.Kes","Jl. H. Darham No.35 - Cikopo, Cicalengka Kab. Bandung",Pemkab,Bandung,40395,0227949734,0227952204,22/02/2018
3403010,19/12/2013,RS Umum Daerah Wonosari,RSU,C,"dr. Heru Sulistyowati, Sp.A",Jl Taman Bakti No. 06 Wonosari,Pemkab,Gunung Kidul,55812,0274-391007,0274-393437,22/02/2018
3575013,03/04/2012,RS Umum Daerah Dr. R. Soedarsono Kota Pasuruan,RSU,C,dr. Hendra Romadhon,Jl. Dr Wahidin Sudirohusodo No. 1-4 Kota Pasuruan,Pemkot,Kota Pasuruan,67117,(0343)-421073,(0343)-414630,22/02/2018
7401038,13/12/2017,RS Umum Daerah Kabupaten Buton,RSU,C,"dr. RAMLI CODE, MM.Kes",Jl. Protokol Laburunce  KEc. pasarwajo,Pemkab,-,93754,-,-,22/02/2018
8103016,20/01/2016,RS Umum Saparua,RSU,D,"dr. Handri Huwae, MM.Kes",Jl. Rumah Sakit Porto Haria Kecamatan Saparua,Pemkab,Maluku Tengah,97592,0931-21250,0931-21250,22/02/2018
7406036,25/02/2016,RS Umum Daerah Kabupaten Bombana,RSU,C,"dr. ACHMAS DIAN NUR RAMDHAN, Sp. Rad, M.",Jl. Poros Poea Kel.Poea Kec. Rumbia Tengah,Pemkab,Bombana,93771,-,-,22/02/2018
3673004,19/01/2016,RS Umum Daerah Banten,RSU,B,"dr. Susi Badrayanti, M.Pd","JL Syeh Nawawi Al-Bantani, Kec Cipocok Jaya Kel Banjarsari",Pemprop,Kota Serang,42123,0254-8490911,0254-8491118,22/02/2018
3517089,16/01/2013,RS Umum Daerah Ploso,RSU,D,"dr. Widi Cipto Basuki, M.KP.",Jl. Darmo Sugondo No.83 Rejoagung-Ploso,Pemkab,Jombang,61453,0321-888615,0321-885311,22/02/2018
6403017,31/05/2015,RS Umum Daerah Dayaku Raja,RSU,C,"dr. Aulia Rahman Basri, M.Kes",Jl Poros Kota Bangun Tenggarong Km. 5 Kec. Kota Bangun,Pemkab,Kutai Kartanegara,75561,081254941221,-,22/02/2018
5315003,12/01/2017,RS Umum Daerah Komodo,RSU,D,drg. Mikael Yaman,"Desa Golo Bilas, Kecamatan Komodo, Kabupaten Manggarai Barat, NTT",Pemkab,Manggarai Barat,86554,081337055250,-,22/02/2018
