kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1174064,04/04/2016,RS Umum Yayasan Kasih Ibu,RSU,C,dr.Hendra Aprialdi Saputra,Jl. Merdeka No.17. Lhokseumawe,Organisasi Sosial,Kota Lhokseumawe,24300,48713,064548713,04/04/2016
3216387,07/11/2011,RS Umum Dokter Adam Talib,RSU,Belum ditetapkan,"Dr. ADAM TALIB HAMDANI, MARS",JL. TEUKU UMAR NO. 25 CIKARANG BARAT,Perusahaan,Bekasi,17530,021-88332305,021-88332308,01/04/2016
3578213,29/07/2010,RS Umum Daerah Bhakti Dharma Husada,RSU,C,dr. Maya Syahria Saleh,"Jl. Raya Kendung No.115-117, Surabaya",Pemkot,Kota Surabaya,60198,031-7409135,031-7409135,28/03/2016
3216429,08/08/2015,RS Rehabilitasi Medik Zainuttaqwa,RSK,C,dr. Purwanti Tandris,"Jl. Kaliabang Tengah,",Swasta/Lainnya,Kota Bekasi,17131,02188988288,-,26/03/2016
7373004,23/03/2016,RS Umum St. Madyang,RSU,C,"dr. A. THAMRIN DJUFRI, M. Kes",JL. Andi Kambo NO.87,Swasta/Lainnya,Kota Palopo,91921,0411-24227,-,23/03/2016
7371336,22/03/2012,RS Hikmah,RSU,C,"Dr. Zulkifli Saibir,M.Kes",Jl. Yosef Latumahina No. 1,Organisasi Sosial,Kota Makassar,90001,(0411)-872284,-,22/03/2016
7373003,19/12/2013,RS Umum Bintang Laut Palopo,RSU,D,Dr. Teoroci Luisa Nunuhitu,Jl. KH. M. Kasim No. 5 Palopo,Perusahaan,Kota Palopo,91913,0471-21302,-,21/03/2016
7315017,21/08/2014,RS Umum Ddela Medical,RSU,Belum ditetapkan,Drg.H.A.ALI ILHAM PARENRENGI MM,Jl. Poros Pinrang-Parepare KM 4 Sekkang Rubae,Perorangan,Pinrang,91212,(-0421-)3910627,-,18/03/2016
7371412,23/02/2015,RS Umum Wisata Universitas Indonesia Timur,RSU,B,"DR. dr. H. BASIR PALU, Sp.A., MHA",Jl. Abdul Kadir No.70,Swasta/Lainnya,Kota Makassar,90223,"(0411)-888444,",0411-8115656,18/03/2016
9271067,14/05/2013,RS Bhayangkara Jayapura,RSU,C,"dr. HERI BUDIONO, SpU","Jl. Jeruk Nipis Furia Kotaraja,Jayapura",POLRI,Jayapura,99225,0967-587787,0967-587950,17/03/2016
7371397,05/09/2011,RS Ibu dan Anak Gia Lestari,RSIA,C,"dr. H. Andi Machmud Rompegading, M.Kes",Jl. Toddopuli Raya No. 43-45,Swasta/Lainnya,Kota Makassar,90134,0411-444597,0411-444597,16/03/2016
1171146,20/02/2014,RS Umum Cempaka Az Zahra Banda Aceh,RSU,C,dr. Khatab,"Jl. Pocut Baren, 36-40",Perusahaan,Kota Banda Aceh,23123,0651-31066,0651-25281,16/03/2016
1174100,16/05/2015,RS Tk. IV Lhokseumawe Aceh Utara,RSU,C,"dr. Subarkat Bangun Satoto, Sp. PK",Jl. Samudra No.53A Kp Jawa Kec. Banda Sakti Lhokseumawe AUT,TNI AD,Kota Lhokseumawe,24351,0645-42617,0645-40300,13/03/2016
7371176,14/06/2012,RS Bersalin Elim Makassar,RSIA,C,"dr. Stefanus Sumilat,Sp.OG",Jl. S Saddang 70 Makassar,Organisasi Sosial,Kota Makassar,90142,0411-855280,0411-872618,08/03/2016
7171072,23/03/2009,RS Permata Bunda,RSU,C,"Dr. J. A. Najoan, M.Kes","Jl. Pingkan Matindas, Dendengan dalam,Manado",Organisasi Sosial,Kota Manado,95127,0431-842055,0431-873735,03/03/2016
7171095,03/03/2016,RS Ibu dan Anak Kirana Manado,RSAB,Belum ditetapkan,"Dr. Badiah Mulachele, MARS","Jl. Jend Sudirman No.78, Manado",Perorangan,Kota Manado,95123,"0431---847973,8",-,03/03/2016
7102095,00/00/0000,RS  Tonsea,RSU,D,dr. Billy Manengkei,Airmadidi Kab Minahasa Utara,Organisasi Protestan,Minahasa Utara,-,-,-,02/03/2016
1702034,29/03/2011,RS Pembantu Curup Bengkulu,RSU,D,Lettu CKM Agusri AMd.Kep,Jl. Zainal Bakti Curup Propinsi Bengkulu,TNI AD,Rejang Lebong,39113,0732-21180,073-221180,02/03/2016
7171099,19/04/2013,RS Umum Siloam Hospitals Manado,RSU,B,"Dr. Abraham Talumewo, MHSM",JL.SAM RATULANGI NO.22 BOULEVARD CENTER,Perusahaan,Kota Manado,95111,0431-8883131,-,02/03/2016
