kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
2171061,04/08/2017,RS Bhayangkara Batam Polda Kepri,RSU,D,"dr. EKO HERDIYANTO,SpOG",Jl. Dang Merdu KM 2 Batu Besar Nongsa Kota Batam,POLRI,Kota Batam,29466,(0778)-7760046,-,16/05/2018
3172590,15/05/2018,RS Umum Yadika,RSU,C,dr.Steffanus Sumarsono,Jl. Pahlawan Revolusi No.47 Pondok Bambu Jaktim,Organisasi Sosial,Kota Jakarta Timur,13430,021-8615754,021-8631708,15/05/2018
3515130,10/04/2012,RS Ibu dan Anak Prima Husada,RSIA,C,"dr. Zaiful Amri Santos,MM","Jl. Letjen Sutoyo No. 03, Kepuh Kiriman Waru",Swasta/Lainnya,Sidoarjo,61356,031-8672303,-,14/05/2018
3515137,27/05/2013,RSIA Pondok Tjandra,RS Bersalin,C,"dr.Supriyono, Sp.OG (K) Onk",Jl. Mangga IE 225 Pondok Tjandra Indah,Swasta/Lainnya,Sidoarjo,61256,"031-8664488,-86",-,14/05/2018
3515030,02/01/2015,RS Umum  Pusdik Polri Porong,RSU,C,drg.NANANG MULYADI,JL. RAYA PORONG NO. 1 SIDOARJO,POLRI,Sidoarjo,61274,0343-852104,0343-850920,12/05/2018
3515106,09/04/2012,RS Islam Siti Hajar Sidoarjo,RSU,B,"Dr. H. Hidayatullah, Sp.S",Jl. Raden Patah No. 70-72 Sidoarjo,Swasta/Lainnya,Sidoarjo,62128,031-8921233,(031)-8944990,12/05/2018
3515121,18/08/2010,RS Umum Anwar Medika,RSU,C,"dr. Nungky Taniasari, M.ARS",Jl. Raya By Pass Krian KM 33 Semawut Balong Bendo Sidoarjo,Organisasi Sosial,Sidoarjo,31,8972052,8988313,12/05/2018
3515127,03/04/2012,RS Umum Assakinah Medika,RSU,D,Dr.Hj. Rina Sulistiyani,"Jl. Bogen Kebon Agung 65, Sidoarjo",Perusahaan,Sidoarjo,61257,031---8832354,-,12/05/2018
3515131,09/04/2012,RS Umum Citra Medika,RSU,C,dr. Wahida Rachmaniyah,Jl.Raya Surabaya Mojokerto KM.44 Kramat Temenggung Tarik Sidoarjo,Swasta/Lainnya,Sidoarjo,61265,(0321)-361000,(0321)-361666,12/05/2018
3515133,09/04/2012,RS Ibu dan Anak Mitra Husada,RSIA,C,"dr. Masnunah, Sp.OG",Jl. Raya Seruni No. 159 Desa Sruni Kecamatan Gedangan Kabupaten Sidoarjo,Organisasi Sosial,Sidoarjo,61254,031-8917479,031-8918187,12/05/2018
3515135,24/04/2012,RS Bantuan 05.08.03 Sidoarjo,RSU,D,"DR FAJAR SATYA PUTRA, Sp. THT KL",JL DR SOETOMO NO 2 SIDOARJO,TNI AD,Sidoarjo,61211,0318964610,0318968508,12/05/2018
3515142,04/03/2016,RS Umum Aminah,RSU,D,dr. endang sulistyorini. sp.pd,"Jl. Untung Suropati, Desa Watutulis, Kec Prambon Sidoarjo",Swasta/Lainnya,Sidoarjo,61264,031-99890993,-,12/05/2018
3578064,00/00/0000,RS Adi Husada Undaan,RSU,B,"dr.Irawati Marga, MARS, QIA, CMA","Jl. Undaan Wetan No. 40-44, Surabaya",Swasta/Lainnya,Kota Surabaya,60272,031-5318000,031-5321081,11/05/2018
3175075,00/00/0000,RS Umum Mulyasari,RSU,C,"Dr. dr. Achmad Hidayat, Sp. B., MARS","Jl. Raya Plumpung Semper No.19 RT.006/RW.015, Jakarta Utara",Swasta/Lainnya,Kota Jakarta Utara,14260,021-43931111,021-43934369,11/05/2018
3216385,20/08/2014,RS Umum Harapan Keluarga Jababeka,RSU,C,dr. Budi Darmadi,Jl. Kasuari Raya Kav. IA & 1B Cikarang Baru,Perusahaan,Bekasi,17550,021-89840745,021-89835839,11/05/2018
1218025,15/03/2012,RS Umum Sawit Indah Perbaungan,RSU,D,dr. Felly Iswa,Jl May.Jend (Purn) H.T. Rizal Nurdin No.10 Perbaungan,Perusahaan,Serdang Bedagai,20986,061-42970576,-,11/05/2018
1804014,06/01/2017,RS Ibu dan Anak Ibunda,RSIA,C,"dr. Henri Anton Silitonga, Sp.OG",Jl. Lintas Timur Mataram Baru Sribawono,ORGANISASI SOSIAL,Lampung Timur,34199,081367384041,-,10/05/2018
5106026,17/09/2012,RS Umum Bangli Medika Canti,RSU,C,"dr. I Wayan Rinartha, MM","Jl. Tirta Giri Kutri, LC Subak Aya, Bebalang",Perusahaan,Bangli,80613,0366-91555,0366-93444,09/05/2018
6310016,17/03/2015,RS Bersalin Paradise,RS Bersalin,C,"dr. Abdul Muin, Sp.OG",Jl. Ins-Gub No. 267 Batulicin  Tanah Bumbu.,Swasta/Lainnya,Tanah Bumbu,72200,08115545556,051875351,09/05/2018
