kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1373012,31/12/2013,RS Umum Daerah Sawah Lunto,RSU,C,dr. Lusi Dewina,"Jl. RA. Kartini No.18, Sawah Lunto",Pemkot,Kota Sawah Lunto,27418,0754-61029,0754-61826,08/02/2018
1375014,30/11/1987,RS Umum Daerah Dr. Achmad Mochtar,RSU,B,"Dr.  Khairul, Sp.M",Jl. Dr. A.Rivai Bukittinggi,Pemprop,Kota Bukittinggi,26114,0752-21720,0752-21321,08/02/2018
5103021,26/01/2010,RS Khusus Bedah BIMC,RSK Bedah,C,"dr. Made Indra Wijaya, MARS","Jl. By Pass Ngurah Rai No.100X, Kuta - Badung",Swasta/Lainnya,Badung,80361,0361-761263,0361-764345,08/02/2018
6271023,13/01/2017,RS Tk.IV Palangkaraya,RSU,Belum ditetapkan,"dr.Lucky Sutanto, Sp.OG",Jl. Diponegoro No.55 Palangkaraya Kalteng,TNI AD,Kota Palangka Raya,73111,0536-3220238,0536-3242077,08/02/2018
5303024,00/00/0000,RSUD Rote Ndao Ba'a,RSU,D,"dr. Widyanto P. Adhy, M.Biomed, Sp.PD","Jl. Ba'a-Busalangga, Kab. Rote Ndao",Pemkab,Rote Ndao,85371,(0380)-871084,(0380)-871084,08/02/2018
1208059,10/02/2017,RS Umum Bunda Mulia,RSU,D,"Dr. Binsar P. Sitanggang, SpOG",Jl Abdi Setia Bakti Kel. Sei Renggas Kec. Kota Kisaran Barat,Perorangan,Asahan,21214,081264299098,-,08/02/2018
3216126,31/12/2014,RS Umum Annisa,RSU,C,dr. Hj Noor Arida Sofiana. MBA,Jl. Cikarang Baru No.31 Cikarang Utara Bekasi,Organisasi Sosial,Bekasi,17836,021-8904165,021-8803350,07/02/2018
3508056,26/02/2012,RS Islam Lumajang,RSU,D,"dr. R. Elyunar Dwi Nugroho, MMRS",Jl. Kyai Muksin nomor 19 Kelurahan Tompokersan Kec. Lumajang Kab. Lumajang,Swasta/Lainnya,Lumajang,67312,0334-887999,0334-890425,07/02/2018
5320002,11/03/2012,RS Umum Daerah Sabu Raijua,RSU,Belum ditetapkan,"Hasby As Sidik, A.Md.Kep","Jl. El-Tari Seba, Menia",Pemkab,Sabu Raijua,85391,082236107340,-,07/02/2018
1402013,29/11/2015,RS Umum  Kasih Ibu Rengat,RSU,D,"Dr. H. NURHADI, SPOG",Jl Azki Aris Kampung Dagang Rengat,Perusahaan,Indragiri Hulu,29300,082384122520,0769-2320132,07/02/2018
2002010,01/03/2013,RS Umum Daerah Tanjung Uban,RSU,C,"dr. Kurniakin walrisman sahata girsang,","Jl. Indun Suri-Simpang Busung No.1, Tanjung Uban Kepulauan Riau",Pemprop,Bintan,29152,0771-482655,0771-482795,06/02/2018
7209002,29/09/2014,RS Umum Daerah Wakai,RSU,D,"dr. Willis Yulianita, S.Ked","Desa Tanimpo, Kec. Una Una",Pemkab,Tojo Una-Una,94691,085240576179,-,06/02/2018
3505041,30/11/2016,RS Umum Al-Ittihad,RSU,D,drg. Devi Faradilla Ainy,"Jl. Raya Togogan, Srengat, Kab. Blitar",Swasta/Lainnya,Blitar,66152,(0342)-551715,(0342)-5650203,06/02/2018
3671222,24/03/2017,RS Ibu dan Anak Makiyah,RSIA,C,dr. Ratna Pratiwi,JL. KH. KUDING RT.05 RW.06 BELENDUNG BENDA,Swasta/Lainnya,Kota Tangerang,15123,02155723080,-,06/02/2018
3374076,30/01/2015,RS Umum Sultan Agung Semarang,RSU,B,Dr. H. Masyudi AM.M.Kes,"Jl. Raya Kaligawe Km.4,Semarang",Organisasi Islam,Kota Semarang,50112,024-6580019,024-6581928,05/02/2018
3517010,02/04/2001,RS Umum Daerah Kab. Jombang,RSU,B,"dr. Pudji Umbaran, MKP","Jl. KH.W Hasyim 52, Jombang",Pemkab,Jombang,61411,0321-863502,0321-879316,05/02/2018
3327044,06/06/2012,RS Umum Siaga Medika Pemalang,RSU,C,"dr. Daradjatun Moedjiono, Sp.OT",Jl. Perintis Kemerdekaan No. 1,Swasta/Lainnya,Pemalang,52361,0284-324777,0284-432111,05/02/2018
6403052,31/07/2007,RS Umum Daerah Aji Batara Agung Dewa Sakti,RSU,C,"DRG. MUSAFIRAH AKIL ALI, MARS",Jl Balikpapan - Handil II Samboja,Pemkab,Kutai Kartanegara,75721,0542-7215367,0542-7215337,03/02/2018
3578764,05/12/2017,RS Bhayangkara TK II HS. Samsoeri Mertojoso,RSU,B,"dr. PRIMA HERU YULIHARTONO., M.Kes","Jl. A. Yani No.116, Surabaya",POLRI,Kota Surabaya,60231,0318292227,0318296602,02/02/2018
