kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3173695,01/09/2004,RS Ibu dan Anak Tambak,RSIA,C,"Dr. Amir Fauzi, MARS","Jl. Tambak No.18 Manggarai, Jakpus",Swasta/Lainnya,Kota Jakarta Pusat,10320,021-2303444,021-3902550,08/12/2016
3375033,21/04/2015,RS Umum Siti Khodijah,RSU,C,"drg. Said Hassan, M. Kes","Jl. Bandung No.39-47,Pekalongan",Organisasi Islam,Kota Pekalongan,51125,0285422845,0285425138,05/12/2016
3404146,10/01/2011,RS Islam Yayasan PDHI,RSU,C,"dr. Widodo Wirawan, M.P.H.","Jl Solo Km 12,5 Kalasan Yogyakarta",Organisasi Sosial,Sleman,55571,0274-498000,0274-498464,24/11/2016
3207056,25/05/2010,RS Umum Al - Arif,RSU,D,Dr. Varda Merrylia,"Jl. R.E. Martadinata No.158 B, Baregbeg - Ciamis",Organisasi Sosial,Ciamis,46211,0265777391,02652752518,24/11/2016
3171450,15/01/2015,RS Umum Setia Mitra,RSU,C,"Dr. KEMAS MOHAMAD AKIB, SpRad, MARS","Jl. Fatmawati No. 80-82,Jaksel",Organisasi Sosial,Kota Jakarta Selatan,12420,7656000,7656875,23/11/2016
3213032,00/00/0000,RS Umum TNI AU Lanud Suryadarma,RSU,D,"dr. Yudi Irawan, Sp.BU",Komplek TNI AU Lanud Suryadarma Kec. Kalijati Kab. Subang,TNI AU,Subang,-,0260460364,0260460364,23/11/2016
3401048,22/11/2016,RS Umum Kharisma Paramedika,RSU,D,dr. Donny Kurniyanto,"Jl. Khudori No.34, Wates, Kulon Progo",Swasta/Lainnya,Kulon Progo,55611,0274-774633,0274-774633,22/11/2016
3576040,00/00/0000,RS Reksa Waluya,RSU,C,"Dr. Sukresno Tjahjo Widodo, MKes.","Jl. Mojopahit 422, Kel. Miji, Kec. Prajurit Kulon, Kota Mojokerto",Organisasi Sosial,Kota Mojokerto,61321,0321.322170,0321.322511,21/11/2016
1312025,28/04/2016,RS Ibu dan Anak AL-Ihsan,RSIA,C,DR.STARKI,"jln. bhakti batang toman, jorong simpang ampek, nagari lingkuang aua, kecamatan",Perorangan,Pasaman Barat,26565,081266708304,-,15/11/2016
3271139,08/12/2014,RS Umum Trimitra,RSU,C,Dr. Ema Sumarsah,"Jl. Raya Jakarta Bogor Km.43, Cibinong",Perusahaan,Bogor,16916,8763055,8755311/8758038,14/11/2016
3172757,30/09/2014,RS Umum Adhyaksa,RSU,C,Plt. dr. Dyah Eko Judihartanti,Jl. Raya Hankam No. 60 Ceger Cipayung,Kementerian Lain,Kota Jakarta Timur,13820,02129462345,02129462370,14/11/2016
7371223,00/00/0000,RS Ibu dan Anak Chaterine Booth,RSIA,B,"dr.Rita Gaby Samahati, AAK",Jl. Arief Rate No.15 Makassar,Organisasi Sosial,Kota Makassar,90113,0411-873803,0411-858607,11/11/2016
5203025,25/10/2016,RS Risa Sentra Medika Lombok Timur,RSU,D,"Dr. HERNI BUDIYANTI, MARS.",Jl. Pejanggik No. 78A Selong,Perusahaan,Lombok Timur,83612,037623888-ATAU,037623999,04/11/2016
5271032,14/10/2013,RS Islam Siti Hajar,RSU,C,"dr. Lalu Ahmadi Jaya, SpPD",Jl. Catur Warga Mataram,Organisasi Islam,Kota Mataram,83121,0370-623498,0370-638706,14/10/2016
3215163,16/04/2014,RS Ibu dan Anak Sentul,RSIA,C,"dr. Budi Santoso, Sp.OG",Jl. A. Yani No 16 Sentul Cikampek Karawang,Perusahaan,Karawang,41373,0264-8386671/,0264-316096,13/10/2016
3215158,30/07/2012,RS Umum Fikri Medika,RSU,C,"dr. H.Saepudin, MPH",Jl. Raya Kosambi - Telagasari KM 03 Klari Karawang,Perusahaan,Karawang,41371,(0267)-861-5555,(0267)-861-5577,11/10/2016
3215160,20/12/2011,RS Umum Puri Asih,RSU,C,"Dr. Arif Mulyono, MARS",Jl. Raya Jatisari No. 3 Jatisari Karawang,Perusahaan,Karawang,41373,0264-8375276,-,11/10/2016
1275309,23/12/2013,RS Khusus Mata Medan Baru Medical Centre,RSK Mata,C,Dr. Delfi M. Ked (oph)  Sp.M (K),"Jl Abdullah Lubis No.67, Medan",Organisasi Sosial,Kota Medan,20153,4530989,4532924,19/09/2016
3319091,06/03/2013,RS Ibu dan Anak Permata Hati,RSIA,C,"Dr. Sahono, SpOG","Jl. Nisemito No.28,Kudus",Organisasi Sosial,Kudus,59316,0291-439187,0291-444878,17/09/2016
