kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3173116,00/00/0000,RS Ibu dan Anak YPK Mandiri,RS Bersalin,B,"Dr. Trijatmo Rachimhadhi,Sp.OG (K)",Jl. Gereja Theresia No.22 Menteng Jakpus,Organisasi Sosial,Kota Jakarta Pusat,021,3909725,3909806,07/08/2012
3173612,00/00/0000,RS Khusus THT Prof Nizar,RSK THT,Belum ditetapkan,Dr. Averdi Roesin,Jl. Kesehatan No. 9 Jakpus,Swasta/Lainnya,Kota Jakarta Pusat,021,3843596,34834982,07/08/2012
1375052,28/02/2012,RS Khusus THT Sitawa Sidingin,RSK THT,Belum ditetapkan,"Dr. H. Allan Gazali Saus,So.THT-KL,MHA",Jl.A.Rivai Bukittinggi,Perorangan,Kota Bukittinggi,-,0752-21825,-,02/08/2012
3671091,00/00/0000,RS Ibu dan Anak Keluarga Ibu,RSIA,C,Dr. H.Rizal Djaka,"Jl.Benua Indah No.58,Pabuaran Tumpeng - Tangerang",Organisasi Sosial,Kota Tangerang,021,5520218,5518803,30/07/2012
5371055,28/07/2012,RS TNI AU EL TARI,RSU,D,"dr.M.Daiman, Sp.S.","Penfui, Kota Kupang",TNI AU,Kota Kupang,85361,0380-8003477,-,28/07/2012
3173131,00/00/0000,RS Jiwa Dharma Jaya,RS Jiwa/ RSKO,Belum ditetapkan,Dr. Irma M. Tanuwijaya,Jl. Raya Mangga Besar Jakarta Pusat,Organisasi Sosial,Kota Jakarta Pusat,021,-,-,26/07/2012
3173496,00/00/0000,RS Jiwa Dharma Sakti,RS Jiwa/ RSKO,Belum ditetapkan,Dr. Mikail  Bharja,Jl. Kaji 40 Jakarta Pusat,Organisasi Sosial,Kota Jakarta Pusat,021,63864375,63864377,26/07/2012
3173682,22/12/2005,RS Ibu dan Anak Berkat Ibu,RSIA,Belum ditetapkan,Dr. Daniel Ardian S. SpB.Msi.Med,"Jl. Sumur Batu Raya Blok A3 No.13 Kemayoran,Jakpus",Swasta/Lainnya,Kota Jakarta Pusat,021,4209007,4252671,26/07/2012
3174497,00/00/0000,RS Umum Bina Sehat Mandiri,RSU,C,Dr. Noor Yulia,Jl. Duri Raya No. 22 Duri Kepa Jakbar,Swasta/Lainnya,Jakarta Barat,11510,5658870,5603531,26/07/2012
3471107,00/00/0000,RS Khusus Ibu dan Anak  PKU Muhammadiyah Kotagede,RSIA,C,"dr. WIDIYANTO DANANG PRABOWO, MPH",Jl Kemasan No. 43 Furoayan Kotagede Yogyakarta,Organisasi Islam,Kota Yogyakarta,55171,0274371201,-,26/07/2012
3503045,17/02/2012,RS Ibu dan Anak HST,RSIA,C,AGUS TRIJANTO,Jl. Dr. Soetomo 39A Trenggalek,Perorangan,Trenggalek,66300,0355---794590,-,26/07/2012
1406043,29/02/2012,RS Umum  Mesra,RSU,D,dr. DOVY SAPTIKA FAULIN,Jl Raya Pasir Putih No. 3A-B Kec. Siak Hulu,Perusahaan,Kampar,28452,(0761)71363/719,-,25/05/2012
3578582,03/05/2012,RS Umum  Mitra Keluarga Surabaya,RSU,B,Dr. Anastasia W Jefuna,Jl. Satelit Indah II darmo satelit,Swasta/Lainnya,Kota Surabaya,60187,031-7345333,031-7345955,03/05/2012
1375051,25/08/2011,RS Umum Madina,RSU,D,"dr.Armyn Aziz,Sp.PD",Jl.Guru Hamzah No. 17,Organisasi Islam,Kota Bukittinggi,26117,(0752)-21388,0752-626677,22/03/2012
3174475,00/00/0000,RS Umum Puri Mandiri Kedoya,RSU,C,"Dr. Loet Affandi,Sp.OG","Jl. Raya Kedoya No.2,Kelurahan Kedoya Jakbar",Swasta/Lainnya,Jakarta Barat,-,021-5828299,021-5828499,03/02/2012
3174405,00/00/0000,RS Umum Manuela,RSU,C,Dr. Tenar Zulkarnaen,Jl. Mangga Besar VIII/23 Jakbar,Organisasi Sosial,Kota Jakarta Barat,11150,021-6283118,021-6248623,20/07/2011
8101030,00/00/0000,RS St. Yusuph Elat,RSU,D,SR. Maria Yamrewav PBHIC,Kei Besar Kab. Maluku Tenggara,Organisasi Protestan,Maluku Tenggara,-,0916-22023,-,05/07/2011
8271053,00/00/0000,RS Medika Harifalm Ternate,RSU,D,"Dr. H.Abd. Aziz Manaf, Sp.PD","Jl. Zainal Abidin Syah No.25, Ternate",Organisasi Sosial,Kota Ternate,97714,0921-3126198,0921-3126198,29/04/2011
3171552,00/00/0000,RS Khusus Bedah THT Yayasan Yurino,RSK Bedah,Belum ditetapkan,"Dr. Abdullah Cholil,MPH","Jl. Ciranjang No.20-22,Jaksel",Organisasi Sosial,Kota Jakarta Selatan,12180,021-7243366,021-7398837,27/04/2011
