kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1408032,09/03/2017,RS Umum Daerah  Kec.Mandau,RSU,C,dr. ERSAN SAPUTRA TH,Jl Stadion No.10 Duri Bengkalis,Pemkab,Bengkalis,28884,0765-703891,0765-596348,05/09/2018
3372096,31/12/2014,RS Umum PKU Muhammadiyah Surakarta,RSU,B,"Dr. H. Mardiatmo, Sp.Rad","Jl. Ronggowarsito 130, Surakarta",Organisasi Islam,Kota Surakarta,57131,0271-714578,0271-719745,05/09/2018
3275052,00/00/0000,RS Umum Juwita,RSU,C,dr. Mareyke Sengkeh,"Jl. M. Hasibuan No.78, Bekasi Timur",Swasta/Lainnya,Kota Bekasi,17113,8829590-1,8829592,05/09/2018
1504017,10/10/2012,RS Royal Prima,RSU,C,drg. Jenifer Junita,Jl. Raden Wijaya RT 35 Kebon Kopi Kec Jambi Selatan,Perorangan,Kota Jambi,36138,(0741)41010,0741-43295,05/09/2018
3524044,11/10/2013,RS Abdurrahman Syamsuri (Arsy),RSU,D,dr. H. Moch Rosidi,Jl. Raya Deandles km-74 Paciran Kab. Lamongan,Organisasi Islam,Lamongan,62264,0322-4661795,0322-4661795,05/09/2018
1806036,05/09/2018,RS Umum HI. Muhammad Yusuf,RSU,D,dr. Andri Darmawan,Jl. Lintas Sumatera No. 12 Ds. Kalibalangan Kec. Abung Selatan,Perusahaan,Lampung Utara,345781,0724-3260237,-,05/09/2018
2003011,26/06/2009,RS Umum Daerah Natuna,RSU,C,"dr. Medi P. Purnawan, Sp.B","Jl. H.Ali Murtopo,Natuna",Pemkab,Natuna,29783,0773-31128,-,04/09/2018
3209025,19/04/2013,RS Umum Pertamina Klayan,RSU,C,"dr. Richard H. Senduk, M. Kes",Jl. Patra Raya Klayan No 1 Cirebon,BUMN,Cirebon,45151,0231-224646,0231-209328,04/09/2018
3522047,19/07/2007,RS Umum Daerah Sumberrejo,RSU,D,"dr. Ani Pujiningrum, M.Kes","Jl. Raya No. 231 Sumberrejo, Bojonegoro",Pemkab,Bojonegoro,62191,0353-331530,0353-333023,04/09/2018
7102062,02/07/2015,RS Hermana,RSU,C,dr. Bobby A. Parengkuan,Jl. A. Mononutu Desa Lembean Kec. Kauditan Kab. Minahasa Utara,Organisasi Katholik,Minahasa Utara,95372,0431-891020,0431-891690,04/09/2018
7209032,30/04/2013,RS Umum Daerah Ampana,RSU,C,dr. NIKO,Jl. St Hasanudin No. 32 Ampana,Pemkab,Tojo Una-Una,94683,0464-21165,0464-21163,04/09/2018
3214032,18/10/2012,RS Umum MH. Thamrin Purwakarta,RSU,B,dr. Tiwi Handayani,Jl. Raya Bungur Sari No. 36 Purwakarta,Perusahaan,Purwakarta,41118,02648222222,02648222221,04/09/2018
9103035,19/04/2013,RS Umum Daerah Kabupaten Teluk Wondama,RSU,D,dr. RISTOM DESAIRLES MORA,Jl. Raya Manggurai - Rasiei,Pemkab,Teluk Wondama,98362,-,-,04/09/2018
1407012,14/02/2014,RS Umum  Awal Bros Ujung Batu,RSU,C,"Dr. Jimmy Kurniawan, MKK",Jl. Jenderal Sudirman No. 314,Perusahaan,Rokan Hulu,28454,0762-7363329,0762-7363334,04/09/2018
1110027,04/12/2013,RS Umum Malahayati,RSU,D,dr. Hasna Laura,"Jl. Medan - Banda Aceh No.100 M, Meunasah Blang - Bireuen",Organisasi Sosial,Bireuen,24251,0644-21394,0644-21394,03/09/2018
3374240,29/08/1995,"RS Panti Wilasa ""Dr. Cipto""",RSU,C,"dr. Daniel Budi Wibowo,M.Kes","Jl. Dr. Cipto 50, Bugangan, Semarang Timur",Organisasi Protestan,Kota Semarang,50126,024-3546040,024-3546042,03/09/2018
3578090,04/04/2012,RS TNI AL Dr. Oepomo,RSU,D,"dr. Trisna Rini, Sp.M",Jl. Laksda M.Nazir No.56 Surabaya,TNI AL,Kota Surabaya,60165,031-3293536,031-3281275,03/09/2018
7309016,31/05/2013,RS Umum Daerah Salewangang Maros,RSU,C,"dr. Hj. Maryam Haba, M.Kes",Jl. Poros Maros-Makassar KM 3 Maros,Pemkab,Maros,90516,0411-371166,0411-371166,03/09/2018
7371314,12/01/2013,"RS Dr. Tadjuddin Chalid, MPH",RSU,B,"dr. I.G  Lanang Suartana Putra, MM, MARS",Jl. Paccerakkang No.67 / Pajjaiang Daya Makassar,Kemkes,Kota Makassar,90241,0411-512902,0411-511011,03/09/2018
