kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3504074,29/09/2015,RS Ibu dan Anak Amanda,RSIA,C,dr. Arifianto Wibowo,JL. Mayor Sujadi No. 38 Tulungagung,Swasta/Lainnya,Tulungagung,-,(0355)-325587,-,27/03/2017
3402031,05/02/2013,RSU PKU Muhammadiyah Bantul,RSU,C,"dr. Widiyanto Danang Prabowo, MPH",Jl Jenderal Sudirman 124 Bantul,Organisasi Islam,Bantul,55711,0274-368238,0274-368586,24/03/2017
3672003,21/05/2014,RS Ibu dan Anak Mutiara Bunda,RSIA,C,dr.Dendi Artsterianto,Jl.S.A.Tirtayasa Ruko Maisonnete Blok B1-8 Simpang Tiga Cilegon,Perusahaan,Kota Cilegon,42431,0254-399988,0254-399989,23/03/2017
3603182,19/04/2014,RS Medika Lestari,RSU,C,"dr. Irwan Susanto, SE",Jl. HOS Cokroaminoto Perum Pondok Lestari Blok C1,Perusahaan,Tangerang,15157,021-5854858,021-7304150,23/03/2017
1206063,00/00/0000,RS Umum Nuraini,RSU,D,"Dr. Dedy Irawan Nst, M.Kes","Jl Lintas Sumatera, Bloksongo",Perusahaan,Labuhan Batu Selatan,21464,0624-495883,0624-495983,22/03/2017
3504078,12/02/2017,RS Ibu dan Anak Trisna Medika,RSIA,C,dr.Sukmana Amor Wibisana,Jl. Pahlawan No. 216 Tulungagung,Swasta/Lainnya,Tulungagung,66221,0355-323274,-,22/03/2017
3515136,10/05/2013,RS Mata Fatma,RSK Mata,C,dr. Muhammad Hikam Alimy,Jl. Raya Kalijaten No. 40,Swasta/Lainnya,Sidoarjo,61257,(031)-7879857,-,21/03/2017
1902012,10/08/2016,RS Utama,RSU,D,"dr .H.Mohammad Budiman, M.K.M",Jalan Jenderal Sudirman KM.3 RT.019 RW.008 Kelurahan Lesung Batang Tanjungpandan,Perorangan,Belitung,33412,07199222211,07199222212,18/03/2017
3302030,16/03/2017,RS Umum Tk III Wijayakusuma,RSU,C,"dr. Sumanta Sembiring, Sp. B",Jl. Prof.Dr. HR Bunyamin Purwokerto,TNI AD,Banyumas,53121,0281-633062,0281-637100,17/03/2017
3308017,24/09/2014,RS Umum Aisyiyah Muntilan,RSU,D,"dr. Moh Wasan,Sp.S(K)QIA",JL. KHA Dahlan No. 24 Muntilan,Swasta/Lainnya,Magelang,56414,(0293)-5891234,(0293)-5891234,17/03/2017
3308018,21/03/2014,RS Umum N21 - Gemilang,RSU,D,dr. Febri Akhmad Belinda,"Jln. Pondok Pabelan No. 5 , Pabelan, Mungkid, Magelang",Perusahaan,Magelang,56551,(0293)-782108,(0293)-782190,17/03/2017
3301109,28/08/2014,RS Ibu dan Anak Afdila,RSIA,C,dr.Aditya Rachman,"Jl. Soekarno-Hatta No.79, Kesugihan",Swasta/Lainnya,Cilacap,53274,0282-542749,-,17/03/2017
1971043,12/04/1999,RS Bakti Timah Pangkalpinang,RSU,C,"Dr. H.M.SUBUH WIBISONO, MBA","Jl. Bukit Baru No.1, Kel.Taman Bunga Kec.Gerunggang Pangkal Pinang",Organisasi Sosial,Kota Pangkal Pinang,33123,0717-421091,0717-424212,16/03/2017
3504071,04/04/2012,RS Umum Muhammadiyah Bandung,RSU,D,dr. Abu Mardah,"Jl. Panglima Sudirman no. 42, Ds. Mergayu, Kec. Bandung, kab. Tulungagung",Swasta/Lainnya,Tulungagung,66274,(0355)-532760,(0355)-533235,16/03/2017
3501017,16/03/2017,RS Ibu dan Anak Agung Mulia,RSIA,C,dr. Zulfa Hasanah Sp.KK,Jl. Sasuit Tubun Lingk. Bleber Kel. Sidoharjo Kec. Pacitan Kab. Pacitan,Swasta/Lainnya,Pacitan,63514,0357-884466,0357-887301,16/03/2017
7371410,02/12/2015,RS Ibu dan Anak Ananda,RSIA,C,"DR.dr. Andi Alfian Zainuddin, M.KM",Jl. Landak Baru No. 63 Makassar,Perorangan,Kota Makassar,90222,0411-874596,0411-853694,16/03/2017
3173645,30/06/2015,RS Umum Menteng Mitra Afia,RSU,C,"dr. Hilwa Saleh A, B. Med, Sc",Jl. Kalipasir No.9 Jakarta Pusat,Swasta/Lainnya,Kota Jakarta Pusat,021,3154050,3146309,14/03/2017
3573246,17/02/2012,RSU Hermina Tangkubanprahu,RSU,C,"Dr. Agnes Widayu Estiningsih, MMRS",Jl. Tangkubanprahu No. 31-33 Malang,Swasta/Lainnya,Kota Malang,65119,0341---325082,0341---354843,14/03/2017
3275083,01/01/2017,RS Seto Hasbadi,RSU,D,"dr. Romay Faizal, Sp OG",Jl. Raya Seroja No. 19 Harapan Jaya Bekasi Utara,Organisasi Sosial,Kota Bekasi,17124,021--8866141/42,021--8895867,13/03/2017
