kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
6171139,31/10/2014,RS Universitas Tanjungpura,RSU,C,"dr. Muhammad Asroruddin, SpM",Jl. Prof. Hadari Nawawi Komplek Universitas Tanjungpura Pontianak,Kementerian Lain,Kota Pontianak,78124,0561-739630,0561-739637,24/10/2018
3204154,19/10/2018,RS Umum TNI AU Lanud Sulaiman,RSU,D,"dr. Mohamad Romidon, Sp.B., FINACS",Jl. Raya Terusan Kopo Sayati Margahayu kab. Bandung,TNI AU,Bandung,40229,(022)-5409608,(022)-54417171,24/10/2018
3301108,04/02/2016,RS Umum Aghisna Medika Kroya,RSU,D,"dr. Rahmat Basuki,MH",Jl. Yos Sudarso No. 1 Karangmangu Kroya,Swasta/Lainnya,Cilacap,53282,(0282)-492260,-,24/10/2018
1971003,26/05/2014,RS Ibu dan Anak Muhaya,RSIA,C,dr.Suryadi Halim,Jl.Jend.Sudirman Pangkalpinang Kepulauan Bangka Belitung,Perusahaan,Kota Pangkal Pinang,33123,0717-436997,0717-436523,24/10/2018
3310417,08/05/2014,RS Khusus Bedah Islam Cawas Klaten,RSK Bedah,C,dr. H. Syaiful Huda,Jl. Raya Tugu-Cawas Klaten,Swasta/Lainnya,Klaten,57463,0272-3359222,0272-3359222,24/10/2018
8272003,29/01/2017,RS Umum Sofifi,RSU,D,Dr. SYLVIA UMATERNATE,Kel. Guraping Kec. Oba Utara Kota Tidore Kepulauan Provinsi Maluku Utara,Pemprop,Kota Tidore Kepulauan,97852,085299251345,-,24/10/2018
7205024,20/04/2017,RS Umum Pratama Tambu,RSU,D,"Drg.Hamzah Arifandi, M.Kes",Jl. Samudera Desa Mapane Kec. Baselang,Pemkab,Donggala,94355,08114509411,-,24/10/2018
3276154,16/01/2018,RS Ibu dan Anak Bunda Aliyah,RSIA,C,dr. Siti Hodidjah,Jl. Kartini No. 2 RT. 001 RW. 009 Kelurahan Depok Kecamatan Pancoran Mas,Perusahaan,Kota Depok,16431,021-77803600,021-77803700,24/10/2018
7501044,24/10/2018,RS Daerah Kelas D Pratama,RSU,D Pratama,dr. Artini,"Jl. Trans Sulawesi, Desa Tangkobu, Paguyaman, Boalemo",Pemkab,Boalemo,-,0443-211130,-,24/10/2018
3276041,23/08/2016,RS Umum Grha Permata Ibu,RSU,C,"dr. Paramita Puspasari, MARS",Jl. KH. M. Usman No 168 Kukusan Depok,Perusahaan,Kota Depok,16425,021--7778899,021-7778998,23/10/2018
1504015,07/03/2013,RS Umum Daerah Haji Abdoel Madjid Batoe,RSU,C,"dr. Hermina M. Basrie, MKM",Jl. Prof. Dr. Sri Soedewi  Muara Bulian,Pemkab,Batang Hari,36613,0743-21043,0743-21858,23/10/2018
1509013,31/10/2014,RS Umum Daerah H. Hanafie,RSU,B,dr. Mardiah. Sp. P,Jl. Teuku Umar 88  Muara Bungo,Pemkab,Bungo,37214,0747-21314,0747-21315,23/10/2018
1601013,22/10/2010,RS Umum Daerah Dr. Ibnu Sutowo Baturaja,RSU,C,"Dr.Rynna Dyana.R,","Jl. Dr. Moh.Hatta  No.1,Baturaja",Pemkab,Ogan Komering Ulu,32111,0735-320298,0735-327096,23/10/2018
3201013,05/02/2014,RS Umum Harapan Depok,RSU,D,"Dr. Arthur Ferdinand T., MPH, MARS",Jl. Pemuda No.10 Depok,Organisasi Sosial,Kota Depok,16431,021-7520009,021-7765883,23/10/2018
3215012,17/05/2013,RS Umum Daerah Karawang,RSU,B,Plt. Dr Sri Sugihartati .MM,"Jl. Galuh Mas Raya No.1, Sukaharja, Teluk Jambe, Karawang",Pemkab,Karawang,41361,0267-640444,0267-640666,23/10/2018
3305011,31/01/2012,RS Umum Daerah dr. Soedirman Kabupaten Kebumen,RSU,C,"Dr. IWAN DANARDONO, Sp. Rad.M.M.R","Jl. Lingkar Selatan, Muktisari Kebumen",Pemkab,Kebumen,54212,0287-381101,0287-385274,23/10/2018
3371131,22/10/2018,RS Umum Harapan,RSU,D,"dr. Hasman Budiono, M.Kes","Jl. Senopati No.11,Magelang",Swasta/Lainnya,Kota Magelang,56123,364033,364037,23/10/2018
3372165,28/01/2015,RS Umum Kasih Ibu,RSU,B,"Dr. Ndarumurti Pangesti, SpPD-KEMD","Jl. Slamet Riyadi 404,Surakarta",Organisasi Sosial,Kota Surakarta,57142,0271714422,0271717722,23/10/2018
3402020,21/07/2011,RS Umum Santa Elisabeth,RSU,D,"dr. Victorius Adi Mulyanto, MPH",Ganjuran Sumbermulyo Bambanglipuro,Organisasi Katholik,Bantul,55764,0274-367502,0274-368052,23/10/2018
