kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1405015,20/03/2017,RS Umum Daerah  Siak,RSU,C,"Dr. H. BENNY CHAIRUDDIN, Sp. An, M.Kes","Jl Raja Kecik No.1 Kampung dalam,Siak Sri Indrapura",Pemkab,Siak,28671,0764-20012,0764-8001038,25/06/2018
1109029,16/06/2015,RS Umum Citra Husada,RSU,D,"dr. Juliana, Sp.Ak",Jl. Prof. A. Majid Ibrahim Lampeudeu Baroh Tijue,Perusahaan,Pidie,24151,0653-7829679,0653-7829678,25/06/2018
1904014,24/08/2017,RS Siloam Bangka,RSU,C,dr. Rudy Susanto,Jl. Soekarno Hatta KM. 5 Kelurahan Dul Kecamatan Pangkalanbaru,Perusahaan,Bangka Tengah,33684,07179190900,0717-9190922,23/06/2018
1302011,07/12/2013,RS Umum Daerah Dr. Muhammad Zein Painan,RSU,C,"Dr.H. SUTARMAN, MM",Jln. A. Rivai No 1 Painan Kabupaten Pesisir Selatan,Pemkab,Pesisir Selatan,25611,0756-21428,0756-21398,22/06/2018
1903002,17/12/2014,RS Umum Bakti Timah Muntok,RSU,D,dr. Yovita Sari Metkono,Jl. Raya Komplek Unmet Muntok,Swasta/Lainnya,Bangka Barat,33312,0716-21008/2100,-,22/06/2018
1219002,11/07/2015,RS Umum Lasmi Kartika,RSU,D,"dr. Lutfhy Indra Jaya Sebayang, M.Kes",Jl Pancasila Dusun X Desa Tanah Tinggi,Organisasi Sosial,Batu Bara,21256,-,-,20/06/2018
2071053,20/01/2016,RS Umum Santa Elisabeth Batam Kota,RSU,C,dr. Helmina Purba,"Jl. Raja Ali Kelana, Belian Batam Kota",Perusahaan,Kota Batam,29464,(0778)-4803193,(0778)4803190,19/06/2018
3520016,09/04/2018,RS Ibu dan Anak Melati Magetan,RSIA,C,dr. Purnamawati,Jl. Ahmad Yani No. 90 Magetan,Swasta/Lainnya,Magetan,63311,0351-895451,0351-893922,14/06/2018
1207067,19/04/2018,RS Umum Karya Bakti Ujung Bandar,RSU,C,dr.Rilie Ritonga Sp.OG,Jalan Karya Bakti Ujung Bandar Kelurahan Ujung Bandar Kecamatan Rantau Selatan,Perusahaan,Labuhan Batu,21415,0624-2600413,-,14/06/2018
1603030,09/10/2011,RS Umum Bukit Asam Medika,RSU,C,"Dr. Rachmad Yusuf, MARS","Jl. Raya Bukit Asam no 118,Tanjung Enim",BUMN,Muara Enim,31716,0734-451096,0734-453134,13/06/2018
5108042,29/01/2018,RS umum Karya Dharma Husada,RSU,D,dr. Anak Agung Oka Sulaksmi,Jl. Yudistra No. 7 Singaraja,Organisasi Sosial,Buleleng,81114,0362-21890,0362-24356,13/06/2018
1671046,25/05/2016,RS Umum Pusri Palembang,RSU,C,"Prof. DR. dr. Yuwono, M.Biomed","Jl May Zen Kompl Pusri, 2 Ilir Palembang",Perusahaan,Kota Palembang,30118,0711-712071,0711-712071,12/06/2018
3208058,24/12/2013,RS Umum Kuningan Medical Center,RSU,C,dr. Elang Udin Syaripudin,Jl.R.E. Martadinata No. 1 Kertawangunan Kec. Sindangagung Kab. Kuningan,Perusahaan,Kuningan,45573,0232-8890300,0232-8890200,12/06/2018
3578771,14/02/2012,RS Ibu dan Anak Putri Surabaya,RSIA,C,"dr.Herminiati HB,MARS",Jl. Arief Rahman Hakim No. 122 Surabaya,Swasta/Lainnya,Kota Surabaya,60111,(031)-5999987,(031)-5997215,11/06/2018
1671339,09/06/2015,RS Ibu dan Anak Bunda Noni,RSIA,C,drg. Donarita,Jl. Srijaya Negara No.1 Rt.72 Rw.11 Kel. Bukit Lama,Perusahaan,Kota Palembang,30139,0711-441952,-,11/06/2018
5302034,23/05/2008,RS Umum Imanuel Sumba,RSU,D,Dr. Danny Ch,"Jl. Nangka No.4,Waingapu-Sumba Timur",Organisasi Sosial,Sumba Timur,87111,(0387)62890,(0387)61109,10/06/2018
9271034,01/05/2013,RS TK IV dr.Aryoko,RSU,Belum ditetapkan,"Dr David Marlynson Purba, M. Ked  (Surg)",Jl. Pramuka No.1 Kelurahan Klagete Distrik Sorong Utara,TNI AD,Kota Sorong,98416,0951-3174095,0951-333708,08/06/2018
1275692,30/06/2015,RS Umum Permata Bunda,RSU,B,"Dr. H. Djamaluddin Sambas, MARS","Jl Sisingamangaraja No. 07,Medan",Swasta/Lainnya,Kota Medan,20215,061---7362777,061---7320222,07/06/2018
6107024,12/02/2018,RSIA Bujang Dara Sintang,RSIA,C,dr. Risti Pangestu,Jln. Muhammad Saad RT 003 RW 004  Kelurahan Tanjung Puri Sintang,Perusahaan,Sintang,78611,0565---22689,-,07/06/2018
