kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
6108012,21/09/2012,RS Bergerak Badau Kapuas Hulu,RSU,Belum ditetapkan,dr. Liha Soliha,"Jl.Lintas Badau Na.Kantuk Dusun Perumbang Desa Kekurak, Kec. Badau Kab. Kapuas",Pemkab,Kapuas Hulu,78767,081352141477,-,17/10/2018
3171783,19/11/2012,RS Ibu dan Anak Kemang Medical Care,RSAB,Belum ditetapkan,"Dr. Gatot Soeryo Koesoemo, PFK, MM",Jl. Ampera Raya No. 34,Perusahaan,Kota Jakarta Selatan,12550,021-27545454,021-78843548,17/10/2018
3171784,08/08/2018,RS Umum Yadika,RSU,C,"Dr. Anries Karel Sodak, Sp.KJ",Jl. Ciputat Raya No. 5,Perusahaan,Kota Jakarta Selatan,12240,021-7291074,021-72895046,17/10/2018
3516034,01/04/2013,RS Dharma Husada,RSU,D,dr. Sylvia Melani,Jl. Raya Ngoro 192. Ngoro.,Swasta/Lainnya,Mojokerto,61385,0321-6817833,-,17/10/2018
1605044,08/10/2013,RS Umum Daerah Muara Beliti,RSU,D,dr. Reny Syartika,Jl. Poros Agropolitan Center,Pemkab,Musi Rawas,31661,0733-7041303,-,17/10/2018
3171803,05/09/2018,RS Umum Daerah Kebayoran Lama,RSU,D,"dr. Hilda, M.M",Jl. Jatayu RW. 001 RT. 012 Kelurahan Kebayoran Lama Selatan Kecamatan Kebayoran,Pemprop,Kota Jakarta Selatan,12240,021-27939067,-,17/10/2018
3171790,09/06/2015,RS Umum Daerah Kecamatan Tebet,RSU,D,drg. Yeni Restuti,"Jl. Prof. Soepomo, SH No. 54 Kelurahan Tebet Barat Kecamatan Tebet 12810",Pemprop,Kota Jakarta Selatan,12810,021-8314955,021-8296918,17/10/2018
3172759,13/12/2014,RS Ibu dan Anak Restu Kasih,RSAB,C,"Dr. Natalia Sentosa, MARS",Jl. Raya Bogor KM 19 No. 3A Kramat Jati,Swasta/Lainnya,Kota Jakarta Timur,13510,021-8001177,021-80882753,17/10/2018
3217004,08/12/2015,RS Umum Daerah Lembang,RSU,D,"dr ONNI HABIE,MARS","Jl. Raya Lembang KM.11,4 No.11 Desa Gudang Kahuripan Kec. Lembang",Pemkab,Bandung Barat,40391,(022)-2786879,(022)-2785675,17/10/2018
3603190,30/10/2017,RS Ibu dan Anak Ilanur,RSIA,C,dr. Bambang Putra Sitorus,"Jl. Raya Serang KM 24 No.1 Balaraja, Kab. Tangerang, Banten",Swasta/Lainnya,Tangerang,15610,021-59450898,021-5954473,17/10/2018
1214010,28/06/2006,RS Umum Daerah Lukas Hilisimaetano,RSU,D,dr. Gustiwaty Sembiring,Jln. RSUD Lukas no.01 Hilisimaetano,Pemkab,Nias Selatan,22865,08127269617,-,16/10/2018
1306015,31/10/2013,RS Umum Daerah Pariaman,RSU,B,"dr. Indria Velutina, MARS","Jl. Prof M Yamin SH No 5, Desa Kampung Baru, Kecamatan Pariaman Tengah",Pemprop,Kota Pariaman,25514,0751-91118,0751-91428,16/10/2018
1674032,14/01/2013,RS Umum Daerah Siti Aisyah Kota Lubuk Linggau,RSU,C,"dr. H. Mast Idris Usman,E","Jl. Lapter Silampari No. 20 Rt. 01 Kel.Air Kuti,Lubuk Linggau Timur I",Pemkot,Kota Lubuk Linggau,31626,0733-451604,0733-452776,16/10/2018
2072012,07/01/2014,RS Umum Daerah Kota Tanjung Pinang,RSU,C,"Dr. H. Eddy Sobri,Sp.PD","Jl. Sudirman 795,Tanjungpinang",Pemkot,Kota Tanjung Pinang,29111,0771-21733,0771-21733,16/10/2018
3174420,22/03/2012,RS Umum Medika Permata Hijau,RSU,B,"Prof. Dr. Hafil B. Abdulgani, Sp.BTKV",Jl. Kebayoran Lama  No.64 Jakarta Barat,Swasta/Lainnya,Kota Jakarta Barat,11560,021-5347411,021-5305291,16/10/2018
3174431,07/02/2012,RS Umum Hermina Daan Mogot,RSU,B,"dr. Sanwia Sumaheny, MARS","Jl. Kintamani Raya No. 2, Komp. Perumahan Daan Mogot Baru",Swasta/Lainnya,Kota Jakarta Barat,11840,021-5408989,021-5449869,16/10/2018
3275196,18/12/2008,RS Umum Bella,RSU,C,Dr. Kristianto Budiono,"Jl. Ir. H .Juanda No. 141, Bekasi",Swasta/Lainnya,Kota Bekasi,17111,021-8801778,021-88351772,16/10/2018
3273260,01/01/2012,RS Ibu dan Anak Kota Bandung,RSIA,B,"dr. Taat Tagore Diah Rangkuti, M.KKK",Jl. Astanaanyar No. 224 Bandung,Pemkot,Kota Bandung,40241,022-5201139,022-5221531,16/10/2018
3319080,02/02/2012,RS Umum  Islam Sunan Kudus,RSU,C,dr. H. Sunarya Gana,"Jl. Kudus Permai No.1, Kaliwungu, Kudus",Organisasi Islam,Kudus,59361,0291432008,0291434008,16/10/2018
