kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1372015,17/01/2019,RUMAH SAKIT IBU DAN ANAK (RSIA) YASMIN,RSIA,C,-,"Jalan Ahmad Yani no 81,",Swasta/Lainnya,Kota Solok,-,075520285,-,00/00/0000
3573249,22/02/2012,RS Umum Permata Bunda,RSU,D,"Dr.H. Rusman,Sp.KJ",Jl. Soekarno Hatta No. 75 Malang,Perusahaan,Kota Malang,65142,0341---487487/F,-,00/00/0000
9105005,15/03/2019,RUMAH SAKIT BHAYANGKARA LODEWIJK MANDATJAN,RSU,D,-,JALAN TRIKORA MARIPI KM 21,POLRI,Manokwari,-,081325114449,-,00/00/0000
3276155,24/08/2018,RS Ibu dan Anak Brawijaya Bojongsari,RSIA,C,-,Jl. Raya Parung Ciputat RT 002 RW 002,Swasta/Lainnya,Kota Depok,-,02129836122,-,00/00/0000
3528025,11/04/2012,RS Umum Asyifa Husada Pamekasan,RSU,D,"Dr. Erna H Prionggo, M.Kes","Jl. Mandilaras No. 88-90, Pamekasan",Swasta/Lainnya,Pamekasan,69316,0324---334100,-,00/00/0000
1,00/00/0000,-,-,-,-,-,-,-,-,-,-,00/00/0000
8171122,09/08/2018,Rumkital Dr. F. X. Suhardjo,RSU,C,-,jalan Wolter Monginsidi Komplek Lantamal IX,TNI,Kota Ambon,-,085243815714,-,00/00/0000
5205016,13/02/2019,PRATAMA MANGGELEWA,RSU,D Pratama,-,JALAN LINTAS CALABAI DESA DOROMELO KECAMATAN MANGGELEWA KABUPATEN DOMPU NTB,Pemkab,Dompu,-,0,-,00/00/0000
3578778,23/01/2013,RS National Hospital,RSU,B,"Dr. Iwan Santoso., MMR","Jl. Boulevard Famili Selatan kav. 1, Surabaya",Swasta/Lainnya,Kota Surabaya,60228,031---2975777,-,00/00/0000
3578779,05/11/2012,RS Ibu dan Anak Lombok Dua Dua,RSIA,C,"dr. Bambang Sukaputra,Sp.OG",Jl. Flores No. 12 Surabaya,Perusahaan,Kota Surabaya,60216,031--5022044,-,00/00/0000
3216401,26/02/2013,RS Umum Jatimulya,RSU,Belum ditetapkan,"DR. DARMAWAN, MARS",Jl. Jatimulya Raya No. 14 Bekasi Timur,Swasta/Lainnya,Bekasi,17510,"021---8203785,",-,00/00/0000
3517092,27/03/2013,RS Muhammadiyah Jombang,RSU,D,dr. H. Miftah Sp.PD,Jl. Dr. Soetomo No.15 Jombang,Organisasi Islam,Jombang,61419,0321-853480/Fax,-,00/00/0000
3514052,27/03/2013,RS Umum Bhayangkara Pusdik Brimob,RSU,D,"dr. Judy Dermawan, MMKes","Jl. Raya Watukosek, Gempol, Kab. Pasuruan",POLRI,Pasuruan,67155,0343---856965/0,-,00/00/0000
3516037,16/04/2013,RS Umum Kartini,RSU,D,dr.Rachmad Walujo,Jl. Airlangga 137 Kecamatan Mojosari Kab. Mojokerto,Organisasi Sosial,Mojokerto,61382,0321-592261/fax,-,00/00/0000
3172751,17/04/2013,RS Gigi Dan Mulut Angkatan Udara,RSK Gigi dan Mulut,B,"Kolonel Kes drg.F.D.Emawati, Sp.KG","Jl.Puntodewo 1 Dirgantara 2, Halim Perdanakusuma",TNI AU,Jakarta Timur,13610,021-80879255/56,-,00/00/0000
9212012,03/09/2013,RS Waa Banti,RSU,D,-,Desa Wanti,Perusahaan,Mimika,-,-,-,00/00/0000
3372239,12/01/2019,RUMAH SAKIT GIGI DAN MULUT SOELASTRI,RSK,C,-,Jl Brigjen Slamet Riyadi No 366 Surakarta Jawa Tengah Kodepos 57141,Swasta/Lainnya,Kota Surakarta,-,02717467796,-,00/00/0000
7201014,08/01/2019,RS Pratama Bilabanggai Buko Selatan,RSU,D Pratama,-,Desa Apal Kecamatan Buko Selatan Kabupaten Banggai Kepulauan,Pemkab,Banggai Kepulauan,-,081369889819,-,00/00/0000
3504079,03/02/2017,RSIA TRISNA MEDIKA,RSIA,C,-,Jalan Pahlawan No 216 Tulungagung,Perorangan,Tulungagung,-,0355-323274,-,00/00/0000
