kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
8105019,17/04/2018,RS Umum Daerah Cendrawasih Dobo,RSU,D,dr. HENTJI H DARAKAY,Jl. Cendrawasih Km.6 Kepulauan Aru,Pemkab,Kepulauan Aru,97662,0917-21366,0917-21366,17/04/2018
1275061,20/05/2013,RS Umum Delima Medan,RSU,C,dr. Deasy Lindayati S,"Jl Kl. Yos Sudarso Km.13,6 No.19 A, Medan - Martubung",Organisasi Sosial,Kota Medan,20251,(061)6855195,(061)6940599,17/04/2018
1208066,28/02/2018,RSIA Utama,RSIA,C,"Dr. Janwar S Nst, SpOG",Jl. HOS. Cokroaminoto No. 93 Kel. Kisaran Kota Kec. Kisaran Barat,Swasta/Lainnya,Asahan,21215,0623-42007,+6262342007,17/04/2018
7604023,01/07/2011,RS Umum Daerah Provinsi Sulawesi Barat,RSU,C,"dr. H. Andi Munasir, M. M.Kes",Jl. RE. Marthadinata,Pemprop,Mamuju,91511,0426-2703260/04,-,17/04/2018
3571145,16/02/2012,RS Ibu dan Anak Citra Keluarga,RSIA,C,Dr. Kurniawan Santoso,"Jl. Urip Sumoharjo 189, Kota Kediri",Swasta/Lainnya,Kota Kediri,64127,0354---686428,0354---686527,17/04/2018
1275997,08/03/2018,RS Umum Bina Kasih,RSU,B,Dr.Wiyogo,Jl Jend. TB.Simatupang No.148 Sunggal,Organisasi Sosial,Kota Medan,20128,061-8475111,061-8445270,17/04/2018
1275999,24/04/2012,RS Jiwa Bina Karsa Medan,RS Jiwa/ RSKO,C,"Dr. Donald  Firdaus Sitompul, Sp.KJ",Jl Pales III Simpang Perumnas Simalingkar/Jl. Let. Jend. Djamin Ginting Km.9,Organisasi Sosial,Kota Medan,20135,061-8361448,061-8360477,17/04/2018
8204011,08/10/2012,RS Pratama Bisui Kab. Halmahera Selatan,RSU,Belum ditetapkan,dr. Ahmad Firdaus,Jl. Desa Bisui Kec. Gane Timur Tengah Kab. Halmahera Selatan,Pemkab,Halmahera Selatan,97783,-,-,17/04/2018
1275888,31/10/2012,RS Umum Martha Friska Multatuli,RSU,B,"dr. Yutu Solihat, Sp.AN",Jl Multatuli Komplek Taman Multatuli Indah No.1 Medan,Perusahaan,Kota Medan,20151,061-4149666,0614154761,17/04/2018
5171219,31/05/2016,RS Khusus Ibu dan Anak Pucuk Permata Hati,RSIA,C,"dr. I Gede Karyawan, MARS",Jln. Teuku Umar Barat no. 70xx Kota Denpasar,Swasta/Lainnya,Kota Denpasar,80117,0361490655,03614717398,17/04/2018
1275918,26/12/2016,RS Khusus Ginjal Rasyida,RSK Ginjal,C,dr. Syaiful M. Sitompul,Jl D.I Panjaitan No. 144 Medan Kel. Sei Sikambing D Kec. Medan Petisah,Perusahaan,Kota Medan,20119,061-4148722,061-4579443,17/04/2018
3510106,03/06/2016,RS Graha Medika Banyuwangi,RSU,D,"dr. WAHYU LULUS ARIYANTO, MARS","Jl. Raya Yosomulyo, Gambiran, Banyuwangi",Swasta/Lainnya,Banyuwangi,68486,0333-848999,0333-843120,17/04/2018
1275921,22/05/2017,RS Khusus Bedah Setia Budi,RSK Bedah,C,dr. Muhammad Feby Antoni,Jl. Mesjid No. 3 Tanjung Rejo Medan,Perusahaan,Kota Medan,20122,061-8220996/,-,17/04/2018
1275919,23/05/2017,RS Umum Ananda Putri Medan,RSU,D,DR. HENDRA PUTRA A E SINUHAJI,Jl Jamin Ginting Km 11 No 78,Organisasi Sosial,Kota Medan,20135,061-80471996,---,17/04/2018
3506065,19/05/2017,RS Gigi Mulut IIK Bhakti Wiyata,RSK Gigi dan Mulut,C,"drg. SAHAT MANAMPIN SIAHAAN, MMRS",JL. KH. WACHID HASYIM NO. 65,Swasta/Lainnya,Kota Kediri,64114,(0354)-774040,-,17/04/2018
1275928,23/01/2018,RS Khusus Mata Prima Vision,RSK Mata,C,"dr. Sujan Ali Fing,SpM",Jalan Pabrik Tenun No 51 A - 53 Medan,Perusahaan,Kota Medan,20118,061-80514888,-,17/04/2018
1275930,05/03/2018,RSU HERMINA MEDAN,RSU,C,dr. Harry Yusmanadi,"JL. ASRAMA KEL. SEI SIKAMBING C II, KEC. MEDAN HELVETIA",Swasta/Lainnya,Kota Medan,-,06180862525,06180867690,17/04/2018
1203022,21/01/2013,RS Umum Daerah Panyabungan,RSU,C,drg. Bidasari,"Jl Merdeka No.40, Kayu Jati Panyabungan",Pemkab,Mandailing Natal,22919,0636-20181,0636-321568,16/04/2018
1273011,31/01/2014,RS Umum Daerah Dr. Djasamen Saragih,RSU,B,"dr. B.Susanti Dewayani,Sp.A","Jl Sutomo No. 230, Pematangsiantar",Pemkot,Kota Pematang Siantar,21121,0622-23824,0622-23824,16/04/2018
