kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3402086,26/12/2013,RS Rajawali Citra,RSU,D,"dr. Asri Priyani Muryatiningsih, MPH","Jl Pleret Km.2,5, Banjardadap Potorono Banguntapan Bantul",Organisasi Sosial,Bantul,55791,085100482003,(0274)4435609,11/04/2017
3471325,07/03/2013,RS Khusus Ibu dan Anak Permata Bunda,RSIA,C,dr. Antonius Aria Saksana,Jl Ngeksigondo No 56 Yogyakarta,Organisasi Sosial,Kota Yogyakarta,55172,0274-376092,0274-376092,10/04/2017
3302074,26/03/2013,"RS Umum An-Ni""mah",RSU,D,dr. Ratna Widarastuti,Jalan Raya Klapagading Kulon Rt 01 Rw 14 Kec Wangon - Banyumas,Organisasi Sosial,Banyumas,53176,(0281)-513267,(-0281-)-513136,10/04/2017
3404180,26/11/2011,RS Ibu Anak Arvita Bunda,RSIA,C,"dr. Iswanti Noorvita, MPH","Jl. Raya Tajem-Pasar Stan  RT/RW: 04/44 Maguwoharjo, Depok, Sleman",Organisasi Sosial,Sleman,55282,0274-881229,0274-881229,08/04/2017
3404185,21/02/2012,RS Khusus Bedah Sinduadi,RSK Bedah,C,dr. Jephi Yonatha,Jl Wijaya Kusuma 310 Sinduadi Mlati Sleman,Perusahaan,Sleman,55284,0274-624088,0274-623603,07/04/2017
3175363,05/01/2016,RS Ibu dan Anak Family,RSIA,C,"dr. Sari Dewi Rosady, M.Gizi",Jl. Pluit Mas I Blok A Jakut,Swasta/Lainnya,-,14440,6695066,6694990,06/04/2017
3402042,21/11/2011,RS Ibu Anak Ummi Khasanah,RSIA,C,drg. SUGIARTI,Jl Pemuda Ds Gandekan Bantul,Organisasi Sosial,Bantul,55711,0274367638,0274367638,06/04/2017
3403021,22/02/2013,RS Umum Nur Rohmah,RSU,D,"dr. Tanti Idayati,MPH","Jl Wonosari - Yogya Km. 7, Bandung, Playen, Gunungkidul",Organisasi Sosial,Gunung Kidul,55861,0274-394574,0274-394574,06/04/2017
3404033,02/01/2014,RS Umum Panti Baktiningsih,RSU,D,"dr. Fransisca Else Setiyowati,MPH.","Klepu Sendangmulyo Minggir, Sleman",Organisasi Sosial,Sleman,55562,0274-6497209,0274-2820029,06/04/2017
3404102,31/10/2011,RS Umum Panti Rini,RSU,D,"Dr.Y.Agus Wijanarka,M.Kes","Jl Solo Km 12,5 Krajan Tirtomartani Kalasan Sleman Yogyakarta",Organisasi Katholik,Sleman,55571,(0274)496022,(0274)497206,06/04/2017
3471336,00/00/0000,RS Bethesda Lempuyangwangi,RSU,D,"Dr. Adelyna Meliala,Sp.S.",Jl Hayam Wuruk No.6 Yogyakarta,Organisasi Sosial,Kota Yogyakarta,55211,(0274)-588002,(0274)-547253,06/04/2017
3471373,01/01/2015,RS Happy Land Medical Centre,RSU,C,"dr. Robert T Sitorus, M.Mr",Jl Ipda Tut Harsono No.53 Timoho Yogyakarta,Swasta/Lainnya,Kota Yogyakarta,55165,0274-550060,0274-550061,06/04/2017
3404092,26/07/2010,RSU Puri Husada Yogyakarta,RSU,D,"Dr. JB. Soebroto, Sp. PA",Jl. Palagan Tentara Pelajar No.67 Km.11 Rejodani Ngaglik Sleman,Swasta/Lainnya,Sleman,55581,867270,867271,06/04/2017
3404179,26/08/2011,RS Umum Mitra Paramedika,RSU,D,dr. Ichsan Priyotomo,Jl Raya Ngemplak Kemasan Widodomartani,Organisasi Sosial,Sleman,55584,0274-4461098,0274-4461098,06/04/2017
3402076,30/01/2012,RS Khusus Bedah Ring Road Selatan,RSK Bedah,C,"dr. Sarminto, M. Kes",Glugo Panggungharjo Sewon Bantul Yogyakarta,Swasta/Lainnya,Bantul,55188,0274-376115,0274-376115,06/04/2017
3404191,15/04/2015,RS Universitas Ahmad Dahlan,RSU,D,"dr. H. Rawan Broto,Sp.PD-KR","Jl Cindelaras Raya - Karangsari, Wedomartani, Ngemplak",Swasta/Lainnya,Sleman,55584,(0274)-4477068,(0274)-4477048,06/04/2017
3502145,00/00/0000,RS Griya Waluya,RSU,D,"dr. Dewi Darmawati, MA",Jl. Sultan Agung Nomor 68 Ponorogo,Swasta/Lainnya,Ponorogo,63419,0352-481483,0352-3574472,05/04/2017
3309128,07/01/2011,RS Umum Asy-Syifa Sambi,RSU,D,Dr. M. Dhiyaul Mushhaf,"Jl. Raya Bangak-Simo Km 7, Sambi, Boyolali",Organisasi Islam,Boyolali,57376,(0276)-3294459,(0276)-3294459,04/04/2017
7373005,11/10/2016,RS Mujaisyah,RSU,D,dr. H. Muh Jamil Jalias,Jl. DR. Ratulangi KM. 05 Balandai Palopo,Swasta/Lainnya,Kota Palopo,91914,0471-3311727,0471-3311727,30/03/2017
