kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3578785,18/08/2014,RS Mitra Keluarga Kenjeran,RSU,C,dr. Anastasia Wahyuni Jefuna,Jl. Kenjeran No. 506 Surabaya,Perusahaan,Kota Surabaya,60114,031-99000880-fa,-,00/00/0000
7171101,08/09/2014,RS Gigi dan Mulut PS. Pendidikan Dokter Gigi Fak. Kedokteran Universitas Sam Rat,RSK Gigi dan Mulut,Belum ditetapkan,"Drg. Dinar Wicaksono, SpKG","Jl. Sutomu, Kelurahan Pinaesaan, Kec.Wenang",Kementerian Lain,Kota Manado,95115,62-0431-85516,-,00/00/0000
9234003,14/01/2019,RSUD PRATAMA,RSU,D Pratama,-,KAMPUNG EKIMANI DISTRIK KAMU UTARA KABUPATEN DOGIYAI,Pemkab,Dogiyai,-,082198510001,-,00/00/0000
1674007,06/01/2019,RSIA ANANDA LUBUKLINGGAU,RSIA,C,-,Jl. Yos Sudarso Rt. 006 Lubuklinggau,Perorangan,Kota Lubuk Linggau,-,07333281041,-,00/00/0000
1674006,10/12/2018,Rsia Dwisari,RSIA,C,-,Jalan yos sudarso no 2,Perorangan,Kota Lubuk Linggau,-,081272068450,-,00/00/0000
1371466,12/12/2018,RSU Hermina Padang,RSU,C,-,Jl Khatib Sulaiman RT 001 RW 012 Kelurahan Gunung Pangilun Kecamatan Padang Utar,Swasta/Lainnya,Kota Padang,-,07518972525,-,00/00/0000
7310021,11/12/2018,Rumah Sakit Umum Kelas D Pratama,RSU,D Pratama,-,"Kampung Batiling, Desa Batara, Kec. Labakkang, Kab. Pangkajene dan Kepulauan",Pemkab,Pangkajene Kepulauan,-,082323523777,-,00/00/0000
2105005,12/12/2018,Rumah Sakit Umum Daerah Tarempa,RSU,D,-,"Jl. Imam Bonjol No. 61, Tarempa, Kec. Siantan",Pemkab,Kepulauan Anambas,-,081277594566,-,00/00/0000
3578769,02/02/2015,RS Ibu dan Anak Kendangsari Merr,RSIA,C,"dr. Agustini Rizky Dhiniharia, SpOG",Jl. Dr. Ir. H. Soekarno No. 2 Surabaya,Swasta/Lainnya,Kota Surabaya,60114,(031)-3814388,-,00/00/0000
1117027,15/01/2019,RSIA AZALIA,RSIA,C,-,JL EMPUN BAYAK KAMPUNG BALE ATU KECAMATAN BUKIT,Perorangan,Bener Meriah,-,082168073818,-,00/00/0000
1407016,03/01/2019,RSIA HARAPAN MEDIKA,RSIA,C,-,Jalan jendral sudirman no 265 ujungbatu kab.rokan hulu,Perorangan,Rokan Hulu,-,07627363579,-,00/00/0000
1223004,27/06/2015,RS Umum Avicenna,RSU,C,-,"Jl Lintas Sumatera, Simpang Siranggong, Damuli Pekan",Swasta/Lainnya,Labuhan Batu Utara,-,085206217091,-,00/00/0000
1671350,04/04/2019,Rumah Sakit Umum Daerah Gandus Palembang,RSU,D,-,Jl.Sofyan Kenawas Gandus Palembang,Pemkot,Kota Palembang,-,08127823404,-,00/00/0000
1903005,25/03/2019,Rumah Sakit Gunung Manik,RSU,D,-,Jl. Raya Air Kuang Desa Puput Kecamatan Parittiga,Perusahaan,Bangka Barat,-,085298034445,-,00/00/0000
1404028,28/04/2015,RS Ibu dan Anak Harapan Bunda,RSIA,Belum ditetapkan,dr. Diana Lestari,Kabupaten Pelalawan Propinsi Riau,Swasta/Lainnya,Pelalawan,28300,(0761)-95538,-,00/00/0000
1275910,17/06/2015,RS Ibu dan Anak Eva,RSIA,C,-,Jl Sabaruddin No. 59 Medan,Perusahaan,Kota Medan,-,"0617367933,-061",-,00/00/0000
5206031,06/08/2015,RS STIKES Mataram Bima,RSU,D,-,Jln.gatot subroto rt 03 rw 07.kelurahan sambinae.kecamatan mpunda.kota bima,Perorangan,Bima,-,0374-45005,-,00/00/0000
1223005,07/09/2015,RS Umum Tiga Bersaudara,RSU,D,-,Jl Lintas Sumatera Utara Kampung Pajak Kec NA IX X,Swasta/Lainnya,Labuhan Batu Utara,-,081263995759,-,00/00/0000
3511013,04/02/2016,RS Mitra Medika Bondowoso,RSU,D,-,Jl. HOS Cokroaminoto nomer 98 Kab. Bondowoso,Swasta/Lainnya,Bondowoso,-,0332-421981,-,00/00/0000
