kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3603193,28/11/2018,RS Siloam Hospitals Kelapa Dua,RSU,C,-,Jalan Kelapa Dua Raya No.1001,Swasta/Lainnya,Tangerang,-,021-31116910,-,00/00/0000
1572002,06/11/2018,Rumkitban 02.09.04 Kerinci,RSU,Belum Ditetapkan,-,Jalan Jendral Ahmad Yani 01 Kota Sungai Penuh Provinsi,TNI,Kota Sungai penuh,-,0748-22015,-,00/00/0000
3201256,29/11/2018,Rumah Sakit Universitas Indonesia,RSU,B,-,"Jalan Prof. Dr. Bahder Djohan, Kampus Universitas Indonesia Depok",Kementerian,Bogor,-,021-50829292,-,00/00/0000
3514059,30/12/2018,RS.Prima Husada,RSU,C,-,Jl Raya Surabaya Malang KM 54 Lemahbang Kecamatan Sukorejo Kabupaten Pasuruan,Swasta/Lainnya,Pasuruan,-,03436745000,-,00/00/0000
3328081,23/07/2019,Rumah Sakit Harapan Sehat Slawi,RSU,D,-,"Jalan Gatot Subroto, Slawi, Kabupaten Tegal",Swasta/Lainnya,Tegal,-,02834563999,-,00/00/0000
6105031,29/07/2019,RS TEMENGGUNG GERGAJI BALAI KARANGAN,RSU,D,-,JL. LINTAS SEKAYAM DESA KENAMAN KECAMATAN SEKAYAM BALAI KARANGAN,Pemkab,Sanggau,-,081383177089,-,00/00/0000
3201257,31/07/2019,RSIA Nuraida,RSIA,Belum Ditetapkan,-,Jl. Achmad Sobana No. 105 Kelurahan Tegal Gundil Kecamatan Bogor Selatan Kota Bo,Swasta/Lainnya,Bogor,-,02518368866,-,00/00/0000
1275934,03/08/2019,Rumah Sakit Jiwa Mahoni,RS,C,-,Jl Mahoni No 18,Swasta/Lainnya,Kota Medan,-,0614536238,-,00/00/0000
6371156,01/08/2019,RSUD SULTAN SURIANSYAH,RSU,C,-,"JALAN RANTAUAN DARAT RT.04 RW.01 KELURAHAN KELAYAN SELATAN, KECAMATAN BANJARMASI",Pemkot,Kota Banjarmasin,-,05116782000-051,-,00/00/0000
3329112,29/07/2019,RUMAH SAKIT HARAPAN SEHAT JATIBARANG,RSU,D,-,"Jalan Raya Jatibarang-Brebes, Janegara, Jatibarang",Swasta/Lainnya,Brebes,-,02834511250,-,00/00/0000
3401058,07/08/2019,RSU Queen Latifa 2,RSU,D,-,Jalan Raya Yogya Wates KM 21 Sukoreno Sentolo,Swasta/Lainnya,Kulon Progo,-,02742890679,-,00/00/0000
3525102,09/08/2019,RSU RANDEGANSARI HUSADA,RSU,D,-,Dsn.Telapak RT 02 RW 01 Ds.Randegansari Kec.Driyorejo,Perusahaan,Gresik,-,0317509317,-,00/00/0000
3275065,07/08/2019,RUMAH SAKIT AWAL BROS BEKASI UTARA,RSU,C,-,VILLA INDAH PERMAI GOLDEN CITY BLOK G NO 1 TELUK PUCUNG,Swasta/Lainnya,Kota Bekasi,-,02188892000,-,00/00/0000
3216449,27/08/2019,RUMAH SAKIT ANANDA BABELAN,RSU,C,-,"Jl. Raya Babelan Km.9,6 RT/RW 002/001 Kelurahan Kebalen Kecamatan Babelan",Swasta/Lainnya,Bekasi,-,02189234000,-,00/00/0000
1275935,29/08/2019,RUMAH SAKIT UMUM ROYAL MATERNITY,RSU,C,-,Jl. Sei Mencirim No 55 - 57 Medan,Perusahaan,Kota Medan,-,(061)42002419,-,00/00/0000
3328082,13/08/2019,RS HAWARI ESSA,RSU,D,-,Jalan Slawi Purwokerto RT 001 RW 002 Desa Kajen Kecamatan Lebaksiu,Perusahaan,Tegal,-,0283-4562382,-,00/00/0000
1601087,16/08/2019,RSIA PRIMA QONITA,RSIA,C,-,Jalan Pahlawan Kemarung Nomor 27 Baturaja,Swasta/Lainnya,Ogan Komering Ulu,-,08112406060,-,00/00/0000
1601088,16/08/2019,RSIA Graha Kurnia,RSIA,C,-,Jl.Syekh Kaliyudin (Kemiling) Rt: 11 Rw: 04 desa Tanjung Baru Kecamatan Baturaja,Perorangan,Ogan Komering Ulu,-,0735-3740538,-,00/00/0000
1607015,28/08/2019,RSUD D Pratama Makarti Jaya,RSU,D Pratama,-,Jl Sultan Agung No 56 Ling 2 Rt 002 Rw 003 Kecematan Makarti Jaya,Pemkab,Banyuasin,-,081273463247,-,00/00/0000
