kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3578261,21/10/2017,RS Ibu dan Anak IBI Surabaya,RSIA,C,"dr. Marsianto, Sp.OG(K)",Jl. Dupak No. 15A Surabaya,Organisasi Sosial,Kota Surabaya,60173,031---5323837,-,06/10/2018
7315014,00/00/0000,RS Umum Daerah Lasinrang Pinrang,RSU,C,"dr. H. MAKBUL TAPA, M.kes",Jl. Macan No. 22 Pinrang,Pemkab,Pinrang,911212,0421-921298,0421-924776,06/10/2018
7401024,31/08/2011,RS Umum Daerah Kabupaten Buton Utara,RSU,D,dr. H. SUMARDIN,Jl. Poros Ereke - Baubau desa Eelahaji,Pemkab,Buton Utara,93672,082189178917,-,06/10/2018
3174041,00/00/0000,RS Jiwa Dr. Soeharto Heerjan,RS Jiwa/ RSKO,A,"Dr. Laurentius Panggabean, Sp.Kj, MKK",Jl. Prof.Dr.Latumeten No. 1 Jakarta Barat,Kemkes,Kota Jakarta Barat,11460,021-5682841,021-5682843,05/10/2018
3310026,23/03/2013,RS Jiwa Daerah Dr. RM. Soedjarwadi,RS Jiwa/ RSKO,A,"dr Tri kuncoro, M.M.R","Jalan Ki Pandanaran Km. 2, Klaten",Pemprop,Klaten,57461,0272-321435,0272-321418,05/10/2018
3323050,27/12/2013,RS Umum PKU Muhammadiyah Temanggung,RSU,C,"Drg. H. Edi Sumarwanto, MM, MH.Kes",JL. RAYA KEDU KM 2 KALISAT CAMPURSARI BULU TEMANGGUNG,Organisasi Islam,Temanggung,56253,0293596704,0293598700,05/10/2018
7371180,00/00/0000,RS Ibu dan Anak Sentosa,RSIA,C,dr. Jemmy Lao,Jl. Jend Sudirman No.52 Makkassar,Organisasi Sosial,Kota Makassar,90114,0411---3612720,0411-3619711,05/10/2018
9171021,09/10/2012,RS Pertamina Sorong,RSU,D,"dr. Otto B Kawanda , MKKK",Jl. Ahmad Yani No.13 Sorong,BUMN,Kota Sorong,98414,(0951)321362,(0951)326110,05/10/2018
3215162,16/04/2014,RS Umum Titian Bunda,RSU,C,"drg. S GINAWATI KURNIA,MM",Jln. Ir. H. Juanda No 123 Cikampek Karawang,Perusahaan,Karawang,41373,0264-8385999/02,0264---8388-938,05/10/2018
1209054,00/00/0000,RS Umum Bethesda GKPS,RSU,D,dr. Jhoni Pehulisa Sembiring,"Jl. Kesehatan No. 106 Kelurahan Saribu Dolok, Kec. Silimakuta",Organisasi Protestan,Simalungun,21167,0622-370586,-,04/10/2018
3174260,29/01/2013,RS Anak dan Bunda Harapan Kita,RSAB,A,"Dr. dr. Didi Danukusumo,SpOG(K)",Jl. Let.Jend. S Parman Kav. 87 Slipi Jakbar,Kemkes,Kota Jakarta Barat,11420,021-5668284,021-5601816,04/10/2018
3216163,01/07/2015,RS Umum Sentra Medika,RSU,B,"dr. Ruly Sjambali, FCN, SpGK (K), MKes",Jl. Raya Industri Pasirgombong Cikarang,Organisasi Sosial,Bekasi,17530,021-8904160,021-8904159,04/10/2018
3303075,12/12/2012,RS Umum Harapan Ibu,RSU,C,Dr.Hayati Isti Fadah,"Jl. May.Jend.Soengkono KM.1,Kec. Kalimanah, Purbalingga dan JL. Soekarno Hatta N",Organisasi Sosial,Purbalingga,53321,0281-892277,0281-893031,04/10/2018
3329012,03/10/2011,RS Umum Daerah Brebes,RSU,B,"drg. Oo Suprana, M.Kes","Jl. Jend.Sudirman No.181, Brebes",Pemkab,Brebes,52212,0283-671431,0283-671095,04/10/2018
3520012,22/01/2000,RS Umum Daerah dr. Sayidiman Magetan,RSU,C,"dr. YUNUS MAHATMA, Sp.PD",Jl. Pahlawan No.2 Magetan,Pemkab,Magetan,63318,0351-895023,0351-895067,04/10/2018
3571122,00/00/0000,RS Muhammadiyah Ahmad Dahlan,RSU,C,"dr. Zainul Arifin, M.Kes",Jl. Gatot Subroto No. 84 Ngampel Mojoroto Kediri,Organisasi Islam,Kota Kediri,64112,(0354)-773115,0354773115/124,04/10/2018
6474021,06/05/2013,RS Pupuk Kaltim,RSU,C,dr. Dina Lailani,Jl. Oksigen No.01,BUMN,Kota Bontang,75313,0548---41118,0548---41188,04/10/2018
7108037,24/11/2011,RS Umum Daerah Tagulandang,RSU,C,Dr.Hendra Toreh,Kelurahan Bahoi Jln Batuline Tagulandang - Kab.Sitaro,Pemkab,Kepulauan Siau Tagulandang Biaro,95863,0432330393,0432330393,04/10/2018
3507098,01/01/2015,RS Mitra Delima,RSU,C,"dr. Nofita Dwi Harjayanti, MMRS","Jl. Raya Bulupayung No. 1B, RT 007, RW 031, Desa Krebet, Kec. Bululawang, Kab. M",Swasta/Lainnya,Malang,65171,0341---805183,0341---805159,04/10/2018
