kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3216417,23/10/2018,RS Umum Tiara,RSU,C,Dr. FAUZI ANDIWINATA,Jl. Raya Babelan No. 73 Desa Kebalen Kec. Babelan Kab. Bekasi,Perusahaan,Bekasi,17610,021-89131111,02189132039,23/10/2018
3276151,09/08/2014,RS Umum Permata Depok,RSU,C,"Dr. Heldi Nazir, MARS",Jl. Raya Muchtar No.22 Sawangan,Perusahaan,Kota Depok,16511,021---29669000,02129668897,23/10/2018
3271164,15/02/2015,RS Umum Mulia Pajajaran,RSU,C,dr. Eva Erawati,"Jl. Raya Pajajaran No. 98, Bantarjati - Bogor Utara, Kota Bogor",Perusahaan,Kota Bogor,16153,0251---837-9898,0251---837-8800,23/10/2018
7210002,09/02/2017,RS Umum Daerah Tora Belo,RSU,C,"dr. GRAFI R. F. BEBA, MPH",JL. POROS PALU-PALOLO DESA SIDERA KEC SIGI BIROMARU,Pemkab,Sigi,94364,0811-4585657,-,23/10/2018
3205023,25/03/2015,RS Umum Nurhayati Garut,RSU,D,"dr.H. Arvi Iskandar, MMRS",Jl. Jendral Sudirman No. 6,Organisasi Sosial,Garut,44182,(0262)-238966,(0262)-231824,23/10/2018
6271026,25/05/2015,RS Umum Kelas D Kota Palangka Raya,RSU,D,dr. Abram Sidi Winasis,Jl. Mahir Mahar KM. 18.5 Kalampangan,Pemkot,Kota Palangka Raya,73114,0536-3246101,0,23/10/2018
1171150,09/12/2015,RS Umum Pertamedika Ummi Rosnati,RSU,C,"dr. Rahmad, MARS 0","Jl. Sekolah No. 5 Gampoeng Ateuk Pahlawan, Kecamatan Baiturahman, Kota Banda Ace",Perusahaan,Kota Banda Aceh,23241,0651-35092,0651-35098,23/10/2018
3208060,02/01/2016,RS Umum KMC Luragung,RSU,D,"dr. Syarif Hidayat, MARS",Dusun Rahayu RT.002/001 Desa Cirahayu Kec. Luragung Kab. Kuningan,Perusahaan,Kuningan,45581,0232890012,032870112,23/10/2018
3278021,16/02/2016,RS Ibu dan Anak Bunda Aisyah,RSIA,C,dr. H. Iwan,Jl. RE. Martadinata No. 200 B Cipedes Kota Tasikmalaya,Swasta/Lainnya,Kota Tasikmalaya,46133,0265-7297400/72,-,23/10/2018
3272075,25/07/2016,RS Umum Daerah Al-Mulk,RSU,D,"dr. Munifah Budi Isnaeni, MMRS","Jl. Pelabuhan 2 KM 6, Lembursitu",Pemkot,Kota Sukabumi,43169,(0266)-6220941,(0266)-6243088,23/10/2018
3576036,23/10/2018,RS Gatoel,RSU,C,"Abdi Agus Youandi, dr, MMRS","Jl. Raden Wijaya No.56, Kel. Kranggan, Kec. Prajurit Kulon, Kota Mojokerto",Swasta/Lainnya,Kota Mojokerto,61361,(0321)-322329,(0321)-321684,23/10/2018
3207057,22/10/2017,RSU Dadi Keluarga Ciamis,RSU,D,dr. Muhamad Ikbal,"Jalan RE. Martadinata Nomor 333-335 Baregbeg, Ciamis",Swasta/Lainnya,Ciamis,46274,0265-7578032,0265-7578032,23/10/2018
1173012,04/07/2014,RS Umum Daerah Langsa,RSU,B,dr. Fardhiyani,Jl. Ahmad Yani No.1  Kec. Langsa Kota,Pemkot,Kota Langsa,24416,0641-22051,0641-22051,22/10/2018
1171121,13/04/2013,RS Ibu dan Anak Propinsi NAD,RSIA,B,"dr. NYAK RINDA, MARS","Jl. Prof.A.Madjid Ibrahim I, No. 3 Banda Aceh",Pemprop,Kota Banda Aceh,23136,0651-637796,0651-638331,22/10/2018
1671083,22/10/2018,RS Islam Siti Khadijah,RSU,B,"dr. Jon Ganefi, Sp.PD., FINASIM., M.Kes",Jl. Demang Lebar Daun No.26,Organisasi Sosial,Kota Palembang,30137,0711-356008,0711-311884,22/10/2018
1871416,16/11/2015,RS Umum Graha Husada,RSU,C,"Dr. Hi.Is yuliato,Sp.OG","Jl. Gajah Mada No.88,Bandar Lampung",Perusahaan,Kota Bandar Lampung,35121,240000,242787,22/10/2018
2071012,09/05/2017,RS Umum Budi Kemuliaan Batam,RSU,B,"dr. Suyanto, SpOG","Jl. Budi Kemuliaan No.1,Batam",Organisasi Sosial,Kota Batam,29454,0778-454044,0778-454055,22/10/2018
3172072,25/10/2018,RS Umum Bhayangkara Tk. I R.Said Sukamto,RSU,A,Dr. Musyafak,"Jl. Raya Bogor Kramat Jati,Jakarta Timur",POLRI,Kota Jakarta Timur,13510,021-8093288,021-8094005,22/10/2018
3174486,00/00/0000,RS Umum  Royal Taruma,RSU,B,"dr. Liman Harijono, MARS, MH",Jl. Daan Mogot No.34,Swasta/Lainnya,Kota Jakarta Barat,11470,56958338,56958589,22/10/2018
