kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1273106,26/09/2016,RS Umum Tiara Kasih Sejati,RSU,C,dr. Pasca Sari Nauli Tamba,"Jl Menambin No.4, Timbang Galung, Pematangsiantar",Perorangan,Kota Pematang Siantar,21116,0622--27617,0622--27617,04/10/2018
3314096,16/05/2018,RS Umum Rizky Amalia,RSU,D,dr. Achyarnis,"Jl. Ahmad Yani No. 100 Cantel Wetan, Sragen Tengah, Sragen",Perusahaan,Sragen,57211,0271-8823814,0271-8823813,04/10/2018
3525010,31/12/2013,RS Umum Daerah Ibnu Sina Kab. Gresik,RSU,B,"dr. Endang Puspitowati,Sp. THT-KL",Jl. Dr. Wahidin Sudirohusodo No. 243B Gresik,Pemkab,Gresik,61161,031-3951239,031-3955217,03/10/2018
6171124,22/09/2017,RS Anugerah Bunda Khatulistiwa,RSU,C,"dr. H. Badarul Muchtar WD, Sp.OG",Jl. Ahmad Yani Pontianak Selatan,Swasta/Lainnya,Kota Pontianak,78122,0561-581818,0561-584100,03/10/2018
3603169,03/10/2018,RS Mulia Insani,RSU,C,"dr. Novita P Manoppo, MKes","JL. Raya Serang Km. 16,8 Cikupa",Perusahaan,Tangerang,15710,(021)-5962790,(021)-5963099,03/10/2018
1471390,30/04/2014,RS Umum  Awal Bros Panam,RSU,C,"dr. Mutiara Arcan, MARS",Jl HR. Soebrantas No 88 Panam,Perusahaan,Kota Pekanbaru,28291,0761-586888,0761-586111,03/10/2018
3274136,11/08/2014,RS Jantung Hasna Medika,RS Jantung,B,dr. Pradith Teguh Wijonarko,"Jl. Raden Gilap No 8 Palimanan, Kabupaten Cirebon",Swasta/Lainnya,Cirebon,45161,0231-343405,0231-342224,03/10/2018
1273108,24/07/2018,RS Rasyida Siantar,RSU,C,"Dr. M. Fahmi Hidayat, M.Ked(PD),Sp. PD","Jl. Seram Atas No. 5B, Kel. Bantan Kec. Siantar Barat",Swasta/Lainnya,Kota Pematang Siantar,21111,0622-7357760,-,03/10/2018
1801015,16/11/1998,RS Umum Daerah Alimuddin Umar,RSU,C,"dr. Widyatmoko Kurniawan, Sp.B","Jl. Teuku Umar No. 3, Lampung Barat",Pemkab,Lampung Barat,34573,0728-21651,0728-21131,02/10/2018
3275229,11/03/2013,RS Umum Anna,RSU,C,"Dr. Robi Adios, M.H.Kes,M.M","Jl. Raya Pekayon Jaya No.36, Kel.Jaka Setia, Bekasi",Swasta/Lainnya,Kota Bekasi,17147,021-82432211,021-82419079,02/10/2018
7403033,25/02/2016,RS Tk.IV Dr. R Ismoyo Kendari,RSU,C,"Mayor Ckm dr. H. Jonaidi Mustafa, Sp.P",Jl. Laute no 1 Kendari,TNI AD,-,93111,0401-324716,0401-3122029,02/10/2018
3507099,20/12/2012,RS Prasetya Husada,RSU,C,"dr. M. Arif Surjadi, MMRS","Jl. Raya Ngijo No.25, RT 05 RW 05 Desa Ngijo Kec. Ngijo,  Kab. Malang",Swasta/Lainnya,Malang,65152,0341---460558,0341---463404,02/10/2018
7471005,20/03/2013,RS Aliyah,RSU,D,dr.Jeanida Mauliddina M.Ked(Ped)Sp.A,"Jln.Bunggasi Rahandouna, Poasia Kendari",Swasta/Lainnya,-,93232,0401-3030999,-,02/10/2018
3214038,08/07/2013,RS Umum Bhakti Husada II Purwakarta,RSU,C,dr. Maretha Dyah Kusumaningtyas. MMRS,Jl. Raya Sadang-Subang KM 5 RT 01/01 Cikumpay Campaka Purwakarta,Perusahaan,Purwakarta,41181,0264-8225344,02648225255,02/10/2018
1805012,24/01/2014,RS Umum Mitra Mulia Husada,RSU,D,dr Angga Gustama,"Jl. Proklamator Raya No.162-164,Lampung Tengah",Swasta/Lainnya,Lampung Tengah,34162,0725-528801,0725-529593,01/10/2018
5107015,24/07/1966,RS Umum Daerah Karangasem,RSU,C,"Dr. I Wayan Suardana, M.Repro","Jl. Ngurah Rai,No.58 Amlapura",Pemkab,Karangasem,80811,0363-21470,0363-23592,01/10/2018
5301033,01/06/2012,RS Umum Waikabubak,RSU,C,dr. Baringin Pasaribu,"Jl. Adhyaksa, Km.3, Kel. Diratana, Kec. Loli, Waikabubak",Pemkab,Sumba Barat,87211,(0387)-21701,(0387)-21701,01/10/2018
6303026,01/10/2018,RS Umum Danau Salak,RSU,D,drg arief eko rahcmansyah,JL Emplasemen Selan RT 005 RW 03 Kec. Matraman,BUMN,Banjar,70672,085248282348,-,01/10/2018
9202024,00/00/0000,RS Efata Angguruk,RSU,Belum ditetapkan,Dr. Boy Er Wayong,Distrik Anggruk Kabupaten Yahukimo,Organisasi Protestan,Yahukimo,-,-,-,01/10/2018
