kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
5108031,25/11/2015,RS Umum Kertha Usadha,RSU,C,dr. I Wayan Parna Arianta,Jl. Cendrawasih No.5-7 Singaraja,Organisasi Hindu,Buleleng,80116,0362-26277,0362-22741,22/10/2018
5303022,22/10/2018,RS Tk.IV Wirasakti Kupang,RSU,C,"Dr. Aan Riswandi,SP.PK.,M.Kes","Jl. Dr.DR.Moch Hatta No.9-11 ,Kupang",TNI AD,Kupang,85112,(0380)-8824735,(O380)-824735,22/10/2018
5303033,17/03/2014,RS Bhayangkara,RSU,C,"dr. Martinus Ginting, Sp.P",Jl. Nangka No. 84 Kupang,POLRI,Kupang,85111,0380-821273,0380-833400,22/10/2018
6102012,09/08/2018,RS Umum Daerah Bengkayang,RSU,C,"dr. Semuel Gerits Rahanra, MPH",Jl. Sanggau Ledo,Pemkab,Bengkayang,79182,0562-441618,0562-441618,22/10/2018
7314024,19/03/2015,RS Umum Daerah Arifin Numang,RSU,C,"dr. H. Budi Santoso, M.Si",Jl.Jend.  Achmad Yani No. 1 Rappang,Pemkab,Sidenreng Rappang,91651,0421-93010,0421-93010,22/10/2018
7403114,09/08/2018,RS Umum Daerah Konawe Selatan,RSU,C,dr. Boni Lambang Pramana. M. Kes,Jl. Poros Andoolo No. 1,Pemkab,Konawe Selatan,93883,-,-,22/10/2018
3674168,00/00/0000,RS Umum Daerah Kota Tangerang Selatan,RSU,C,"dr.Suhara Manullang,M.Kes","Jl. Pajajaran No.101, Kec.Pamulang, Kota Tangerang Selatan",Pemkot,Kota Tangerang Selatan,15417,021-74718378,021-74718378,22/10/2018
8205021,09/07/2010,RS Umum Daerah Weda,RSU,D,dr. Fransisren,"JL. Raya Weda, Desa Wedana",Pemkab,Halmahera Tengah,97853,-,-,22/10/2018
3603157,31/12/2014,RS Umum Daerah Balaraja,RSU,B,"dr. Hj. Rr. Reniati, M.Kes",Jl.Rumah Sakit NO. 88 Desa Tobat Kec. Balaraja,Pemkab,Tangerang,15610,021-29508388,29508241,22/10/2018
3525088,16/02/2012,RS Muhammadiyah Gresik,RSU,C,"dr. Musa Ghufron, MMR","Jl. KH. Kholil 88, Kel. Kemuteran, Kec. Gresik",Organisasi Islam,Gresik,61115,031---3981275,031---3985459,22/10/2018
3278017,07/04/2012,RS Ibu dan Anak Widaningsih,RSIA,C,dr. Neisa Sinaputri,JL. Sutisna Senjaya No 130 Tawang Kota Tasikmalaya,Perusahaan,Kota Tasikmalaya,46114,0265-334154,0265-338023,22/10/2018
1275887,22/10/2018,RS Umum Ibnu Saleh,RSU,D,"Dr. Masdalena Nst, M.Kes",Jl HM. Joni No.64/63A-65,Organisasi Islam,Kota Medan,20127,061.7342241,-,22/10/2018
2005002,30/07/2012,RS Umum Daerah Bergerak Jemaja,RSU,Belum ditetapkan,dr. Agustino Ahdia Putra,Jl. Padang Melang,Pemkab,Kepulauan Anambas,29792,--,--,22/10/2018
3603173,01/10/2012,RS Ibu dan Anak Harapan Mulia,RSIA,C,dr. Evie Kusmiati,Jl. Raya Pemda Tigaraksa kp. saredang RT 01/RW 01 desa Matagara,Perusahaan,Tangerang,15720,021-5991785,021-5991786,22/10/2018
3313055,22/03/2017,RS Umum Jafar Medika Karanganyar,RSU,D,dr. Hj. Yuni Ratna Dewi,"Munggur, RT 9 RW4, Kec. Mojogedang, Kab. Karanganyar, Jawa Tengah",Organisasi Sosial,Karanganyar,57752,08112644011,-,22/10/2018
3305117,21/07/2013,RS Umum PKU Muhammadiyah Petanahan Kebumen,RSU,D,"dr. Andika Purwita Aji, M.M.R.","Jl. Daendels, Munggu Petanahan",Organisasi Islam,Kebumen,54382,(0287)6655285,-,22/10/2018
3310419,30/10/2014,RS Umum Mitra Keluarga Husada Klaten,RSU,D,dr. Jaka Yuana,"Jl.  Raya Pedan - Juwiring Km. 1 Kedungan, Pedan, Klaten",Perusahaan,Klaten,57468,0272---898333,-,22/10/2018
1808016,17/03/2015,RS Umum Mutiara Bunda,RSU,D,"dr. Herman Susilo, Sp.B, M.Kes",Jl. Lintas Timur No. 1147 Unit II  Kec. Bandar Agung,Swasta/Lainnya,Tulang Bawang,34682,(0726)-750248,(0726)-750248,22/10/2018
3275057,21/10/2018,RS Umum Karya Medika Bantar Gebang,RSU,D,"Dr.M. IMAN PRASETYO , MARS","Jl. Raya Narogong km. 11 Pangkalan 1A, Bantar Gebang Bekasi",Perusahaan,Kota Bekasi,-,021-8254629-30,-,22/10/2018
