kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3504057,00/00/0000,RS Ibu dan Anak Fauziah,RSIA,C,Dr. EKA SOEGIHARTI,Jl. Dr. Sutomo 47 Tulungagung,Swasta/Lainnya,Tulungagung,66216,(0355)326515,(0355)-326515,10/03/2017
3175396,08/03/2016,RS Umum Port Medical Center,RSU,C,Dr. Dedy Nugroho.,"Jl. Enggano No. 10 Tanjung Priok, Jakarta Utara",Swasta/Lainnya,-,14310,021-43902350,021-43902302,09/03/2017
1171147,20/03/2014,RS Umum Prince Nayef Bin Abdul Aziz Syiah Kuala Un,RSU,D,"dr. Dian Adi Syahputra, Sp.BA",Jl. Lingkar Kampus,Perusahaan,Kota Banda Aceh,23111,08116819755,-,09/03/2017
3528026,07/08/2014,RS Ibu dan Anak Mukti Husada,RSIA,C,dr. Fippy Wulandari,JL. KABUPATEN NO. 68 Pamekasan,Perusahaan,Pamekasan,69316,081913770075,-,09/03/2017
3671021,03/10/2011,RS Daan Mogot,RSU,C,"Mayor Ckm (K) dr Ade Netra Kartika,Sp.PD","Jl. Daan Mogot No. 59, Kota Tangerang",TNI AD,Kota Tangerang,15111,021-5523551,021-5535754,08/03/2017
1208057,07/05/2015,RS Umum Wira Husada,RSU,D,Dr. Faizal Muslim,Jl Kartini Nomor 209 Kisaran,Swasta/Lainnya,Asahan,21224,0623-42532,0623-42552,08/03/2017
3173697,24/01/2014,RS Gigi dan Mulut TNI AL R.E Martadinata,RSK Gigi dan Mulut,C,"drg. Bambang Sucahyo, Sp. Ort",Jl. Farmasi no.1 Jakarta Pusat,TNI AL,Kota Jakarta Pusat,10210,021-5733026,021-5732701,07/03/2017
3671217,23/09/2016,RS Ibu dan Anak Karunia Bunda,RSIA,C,dr. Evi Kurniawati,"Jl. Aria Santika No. 28, Kel. Margasari, Kec. Karawaci, Kota Tangerang 15113",Perusahaan,Kota Tangerang,15113,021-5520356,021-5518866,07/03/2017
6271025,06/03/2017,RS Bhayangkara Palangka Raya,RSU,C,dr. Anton Sudarto,Jl. Ahmad Yani No. 22,POLRI,Kota Palangka Raya,73111,0536-3221520,0536-3223310,06/03/2017
3273085,24/02/2016,RS Umum Advent Bandung,RSU,B,dr Roy David Sarumpaet Sp. THT - KL.,Jl. Cihampelas No. 161 Bandung,Organisasi Sosial,Kota Bandung,40131,022-2034386,022-4231247,01/03/2017
8171030,21/03/2013,RS AL Ambon,RSU,Belum ditetapkan,"dr. Hisnindarsyah, S.E., M.KES",Komplek Lantamal IX Halong Ambon,TNI AL,Kota Ambon,97231,0911-352547,0911-352547,27/02/2017
8171074,23/03/2016,RS Hative,RSU,D,"dr. Hans Liesay, M.Kes",Jl. Leo Wattimena Passo,Organisasi Sosial,Kota Ambon,97232,0911-362199,0911-362199,27/02/2017
5102046,13/06/2013,RS Umum Kasih Ibu Tabanan,RSU,C,"Dr. I Gede Ngurah Buana, M. Kes","Jl. Flamboyan No.9 kampung Kodok. Tegal Belodan, Tabanan",Perusahaan,Tabanan,82111,0361-3005757,0361-3005758,27/02/2017
1208056,27/12/2013,RS Umum Setio Husodo,RSU,D,Dr. Wakidi,Jl SM. Raja No.67 Kisaran,Swasta/Lainnya,Asahan,21222,0623-44999,(0623)43394,27/02/2017
3671080,13/11/2013,RS  Mayapada,RSU,B,"Dr. Markus Waseso Suharyono, MARS",Jl. Honoris Raya Kav.6 Tangerang,Swasta/Lainnya,Kota Tangerang,15117,021-55781888,021-5529036,24/02/2017
1371463,18/01/2017,RS Khusus Bedah Kartika Docta,RSK Bedah,C,dr. Nursep Kemalayanti,Jl. Gajah Mada No.14 Gunung Pangilun Padang,Swasta/Lainnya,Kota Padang,25137,0751-4481278,-,24/02/2017
6306023,16/02/2016,RS Umum Ceria,RSU,D,dr. Muhammad Agung Nugroho,Jl. Jend. Sudirman No. 10 Hamalau Kandangan,Swasta/Lainnya,Hulu Sungai Selatan,71271,(0517)-23865,(0517)-23865,23/02/2017
3674013,26/09/2014,RS Ibu dan Anak Buah Hati Pamulang,RSIA,C,"dr. Karlina,Mars",Jl Raya Siliwangi No 189,Perusahaan,Kota Tangerang Selatan,15413,021-7414488,021-7420322,21/02/2017
3216438,10/02/2017,RS Umum Pinna,RSU,D,drg. Dina Anggri S.,jalan karang satria no 4 dan 5bekasi,Swasta/Lainnya,Bekasi,17510,8827554,-,20/02/2017
