kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3216406,17/09/2017,RS Umum Metro Hospitals,RSU,D,dr. Putu Tara Judica Wahyudyasa,Jl.Anggrek I B2/2 RT 01/11 Kec Mekar Mukti,Perusahaan,Bekasi,17530,(021)89835223,(021)89830442,29/11/2018
7373007,06/03/2017,RS Mega Buana Palopo,RSU,C,"dr. Zakiyah Salim, Sp.KK.,M.Kes",Jl. Andi Djemma No 138,Perusahaan,Kota Palopo,91959,0471-22266,-,28/11/2018
1371400,00/00/0000,RS Bersalin Lenggogeni,RS Bersalin,Belum ditetapkan,"dr. H. Zachlul Adly, M.Kes","Jl. Purus II No.1,Padang",Organisasi Sosial,Kota Padang,25115,075133777,-,21/11/2018
3515132,09/04/2012,RS Umum Rahman Rahim,RSU,D,"dr. Rendra Eko Febrianto, MM",Jl. Raya Saimbang No. 277 RT. 10 RW. 03 Desa Kebonagung Kecamatan Sukodono,Swasta/Lainnya,Sidoarjo,61258,031---8830010,-,17/11/2018
6471025,06/03/2016,RS  Pertamina Balikpapan,RSU,C,"Dr. Syamsul Bahri, MPH",Jl. Jend Sudirman Balikpapan No.1,BUMN,Kota Balikpapan,76111,0542734020,0542731634,15/11/2018
1107014,31/12/2014,RS Umum Daerah Cut Nyak Dhien,RSU,B,Dr.Muhammad Furqansyah,Jl. Gajah Mada Meulaboh,Pemkab,Aceh Barat,23617,0655-7551273,0655-7551274,24/10/2018
1109016,31/12/2013,RS Umum Daerah TGK Chik Ditiro Sigli,RSU,B,"drg. Mohd. Riza Faisal, MARS",Jl. Prof. A. Majid Ibrahim Sigli,Pemkab,Pidie,24151,0653-21313,0653-22282,24/10/2018
1571045,06/02/2017,RS Umum Santa Theresia,RSU,C,"dr.Irwan Adji, M.Kes",Jl. Dr. Sutomo No.19 Jambi,Swasta/Lainnya,Kota Jambi,36113,0741-23119,0741-20832,24/10/2018
1571136,01/07/2011,RS Jiwa Daerah Provinsi Jambi,RS Jiwa/ RSKO,B,"Dr. Hj. Hernayawati,M.Kes","Jl. Dr. Purwadi Km.9,5 Jambi",Pemprop,Kota Jambi,36001,0741-580254,0741-580254,24/10/2018
1606011,23/12/2013,RS Umum Daerah Sekayu,RSU,B,"dr. Makson Parulian Purba, MARS",Jl. Kol. Wahid Udin Lingkungan I Kel. Kayuara Kec. Sekayu Kab.Musi Banyuasin,Pemkab,Musi Banyuasin,30711,0714-321855,0714-321855,24/10/2018
2001045,00/00/0000,RS Umum Bhakti Timah,RSU,C,"Dr. Firmansyah, MARS","Jl. Canggai Putri, Kel. Teluk Uma, Kec. Tebing",Perusahaan,Karimun,29661,0777-7367085,0777-7367176,24/10/2018
3173506,23/10/2018,RS Umum Moh Husni Thamrin,RSU,B,dr. Handaria Maulidasari,Jl. Salemba Tengah 24-28 Jakpus,Organisasi Sosial,Kota Jakarta Pusat,10440,021-3904422,021-3107816,24/10/2018
3174030,00/00/0000,RS Umum Bhakti Mulia,RSU,C,"DR. ANTONIUS TS PRABOWO, MARS",Jl. KS Tubun No.79 Slipi Jakbar,Organisasi Sosial,Kota Jakarta Barat,11410,5481625,5331544,24/10/2018
3175181,20/02/2013,RS Umum Sukmul,RSU,C,"Drg.Erwin Tyrana,MHA",Jl. Tawes No.18-20 Jakarta Utara,Swasta/Lainnya,Kota Jakarta Utara,14310,021-4301269,021-4301272,24/10/2018
3201072,01/05/2013,RS Umum Puri Cinere,RSU,B,"dr. Judiwan Delias Maswar, MARS","Jl. Maribaya No.1 Puri Cinere,Depok",Swasta/Lainnya,Kota Depok,16514,021-7545488,021-7545490,24/10/2018
3210025,01/01/2015,RS Umum Daerah Cideres,RSU,C,"dr. H. ASEP SUANDI, M.Epid.",Jl. Raya Cideres - Kadipaten No. 180 Bojong Cideres Dawuan,Pemkab,Majalengka,45453,"(0233)-662082,",(0233)-662082,24/10/2018
3216072,14/11/2016,RS Umum Bhakti Husada,RSU,C,dr. Agus Wiryana,Jl. R. E. Martadinata (By Pass) Cikarang - Bekasi,Organisasi Sosial,Bekasi,17530,021-890-0530-31,021-890-0570,24/10/2018
3216329,31/05/2012,RS Umum Permata Cibubur,RSU,C,"dr. Mira Roziati Dachlan, MARS","Jl. Alternatif Cibubur - Cileungsi No. 6A, Kec. Jati Sampurna, Bekasi",Swasta/Lainnya,Kota Bekasi,17435,8458806,84592146,24/10/2018
3273121,24/10/2018,RS Umum Rajawali,RSU,C,"Dr. dr. Demin Shen,M.Kes",Jl. Rajawali No.38 Kota Bandung,Organisasi Sosial,Kota Bandung,022,6011913,6032077,24/10/2018
