kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1302012,24/01/2017,RS Umum BKM,RSU,D,Dr Difitasari Cipta Perdana,Jl Jend Sudirman Sago IV Jurai Painan,Perusahaan,Pesisir Selatan,25651,07567464200,07567464201,06/05/2017
1208061,19/04/2017,RS Umum Ivan Husada,RSU,D,dr. Desminawati,Jl Gatot Subroto No. 243 Kel Sentang Kec Kisaran Timur,Perorangan,Asahan,21224,0623-44606,-,05/05/2017
3316063,07/12/2012,RS Umum PKU Muhammdiyah Blora,RSU,D,"dr. Arief Tajally Adhiatma, MH.Kes","Jl. Raya Blora-Cepu Km 3 Jepon, Seso",Swasta/Lainnya,Blora,58261,0296-532257,0296-525634,03/05/2017
3327045,18/04/2016,RS Umum Prima Medika,RSU,C,dr. SLAMET WIDODO,Jl. Slamet Riyadi No. 321 Pemalang,Swasta/Lainnya,Pemalang,52313,(0284)-324221,(0284)-324713,03/05/2017
3504081,17/04/2017,RS Umum Prima Medika,RSU,D,"dr.Achmad Syaifullah,Sp.B","Jl. Soekarno Hatta, Kutoanyar",Swasta/Lainnya,Tulungagung,66215,0355335982,0355321143,02/05/2017
3306106,16/02/2016,RS Umum Purwa Husada,RSU,D,dr.Moch.Sudjoko M.kes.(MMR),"Jl. Gajah Mada KM. 4 (Jl. Purworejo-Kutoarjo) Candisari, Banyuurip, Purworejo",Perusahaan,Purworejo,54171,0275-321998,0275-321998,29/04/2017
3174522,13/01/2016,RS Umum Ciputra Hospital Citragarden City,RSU,B,"Dr. G.A. Kusmiati. Mars.,","Jl Boulevard Citra 5 Blok G1 No1 CitraGarden City 5,",Swasta/Lainnya,Kota Jakarta Barat,11830,021.22557888,021-22557878,28/04/2017
6471085,04/01/2017,RS Ibu Anak Asih  Balikpapan,RSIA,C,dr. Meriah Yacobi,JL Sepinggan Baru NO 104 Kelurahan Sepinggan Kecamatan Balikpapan Selatan.,Perusahaan,Kota Balikpapan,76115,(0542)8521666,-,28/04/2017
7317076,28/02/2017,RS Hikmah Sejahtera Belopa,RSU,C,"dr.Fatmawaty Zainuddin,Sp.Rad.,M.Kes.",Jln Topoka trans Sulawesi,Perusahaan,Luwu,-,082187248801,-,28/04/2017
3172520,08/12/2014,RS Umum Harum,RSU,C,"Dr. Ruli Nurul Aman, MARS","Jl. Tarum Barat, Kalimalang",Organisasi Sosial,Kota Jakarta Timur,13620,8617212,8601030,26/04/2017
3278015,17/01/2014,RS Bersalin Ummi,RS Bersalin,C,Dr. Dhilla Feroh Kesuma Tallaouhu,Jl. Paseh No. 10 Tuguraja Cihideung Kota Tasikmalaya,Swasta/Lainnya,Kota Tasikmalaya,44123,0265.329126,-,26/04/2017
3174518,03/05/2015,RS Umum Daerah Kecamatan Kalideres,RSU,D,"dr. Fify Mulyani, MARS","Jalan Satu Maret No. 48Kelurahan Pegadungan, Kecamatan Kalideres, Jakarta Barat",Pemprop,Kota Jakarta Barat,11830,021-22526519,021-54390576,25/04/2017
6472129,09/01/2017,RS Ibu dan Anak Herawaty,RSIA,Belum ditetapkan,dr. Giena Tiara Werdhianti,Jl. Untung Surapati No 2 RT 56,Swasta/Lainnya,Kota Samarinda,75126,0541-272799,0541-274304,21/04/2017
3175042,02/01/2015,RS Umum  Pelabuhan Tg.Priok,RSU,C,"Dr. Syaiful Huda E ,MARS",Jl. Kramat Jaya Tg Priok Jakut,BUMN,-,14260,021-4403026,021-4403551,20/04/2017
3272062,00/00/0000,RS Umum Kartika Kasih,RSU,D,"Dr. H. Ridwan A. Sanusi, SPS","Jl. Jenderal Ahmad Yani No.18A, Kota Sukabumi",Swasta/Lainnya,Kota Sukabumi,43131,02666250905,02666250901,20/04/2017
1276074,20/02/2017,RS Umum Latersia,RSU,C,dr. Happy,Jl Soekarno Hatta Km 18 No 451,Perusahaan,Kota Binjai,20357,061-8829588,061-8822565,20/04/2017
3520013,17/02/2012,RS Ibu dan Anak Bhakti Persada,RSIA,C,Dr. Dwityosunu Kunpratisto,Jl. Pasar Legi No.145 Kel.Mangge Kec. Barat Magetan,Swasta/Lainnya,Magetan,63394,0351---869384,0351---869384,19/04/2017
3404056,00/00/0000,RS Jih,RSU,B,"dr. Mulyo Hartana, Sp. PD",Jl Ring Road Utara no. 160 Condongcatur Depok,Perusahaan,Sleman,55283,0274-4463535,-,17/04/2017
1371021,31/12/2013,RS Tk III Reksodiwiryo Padang,RSU,C,dr.Tri kurnianto Sp.B,"Jl. Dr Wahidin No.1,Padang",TNI AD,Kota Padang,25122,0751-23312,0751-31003,12/04/2017
