kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1571147,22/04/2013,RS Siloam Jambi,RSU,B,"dr. Kristianus Cahyono, EMBA","Jl. Soekarno - Hatta Paal Merah,Jambi",Swasta/Lainnya,Kota Jambi,36139,0741-5919000,0741-573271,10/08/2018
1671323,27/08/2014,RS Khusus Mata Masyarakat Provinsi Sumatera Selatan,RSK Mata,B,"dr.M.Siska trisanti,SpM",Jl. Kol. H. Burlian KM.6,Pemprop,Kota Palembang,30151,0711-5612838,0711-5612842,10/08/2018
3172243,18/05/2016,RS Umum Hermina,RSU,B,"Dr. Yosefa Rumbawati, MARS","Jl. Jatinegara Barat 126,Jaktim",Swasta/Lainnya,Kota Jakarta Timur,13320,021-8191223,021-8190111,10/08/2018
3173521,17/04/2018,RS Umum Daerah Tarakan,RSU,A,"drg. Dian Ekowati, MARS",Jl. Kyai Caringin Jakarta Pusat,Pemprop,Kota Jakarta Pusat,10510,021-3503150,021-3503412,10/08/2018
3201046,31/10/2013,RS Umum Daerah Cibinong,RSU,B,"drg. Tri Wahyu Harini, MM, M.Kes.",JL. KSR Dadi Kusmayadi No. 27 Cibinong Bogor,Pemkab,Bogor,16914,021-8753487,021-87906194,10/08/2018
3201115,16/08/2016,RS Umum Bina Husada,RSU,C,"Dr. Taufany C. J Soemarjanto, MM",Jl. Mayor Oking Jaya Atmaja KM1 No.101 Cibinong - Bogor,Swasta/Lainnya,Bogor,16918,021-87911000,021-8752463,10/08/2018
3207045,10/08/2018,RS Umum Permata Bunda,RSU,D,"Dr. H. Masruchan Mohtar,Sp.A",Jl. Mr. Iwa Kusumasomantri No.1 Ciamis,Organisasi Sosial,Ciamis,46213,0265771650,0265777658,10/08/2018
3209040,28/02/2014,RS Umum Daerah Arjawinangun,RSU,B,"dr. H. BAMBANG SUMARDI, MM, MARS",Jl. Palimanan - Jakarta KM. 2 No. 1  Arjawinangun,Pemkab,Cirebon,45162,0231-358335,0231-359090,10/08/2018
3212031,20/10/2014,RS Umum Daerah M.A. Sentot Patrol,RSU,C,dr. KURNIAWAN,Jl. Raya Patrol Km. 46 Patrol Kab. Indramayu,Pemkab,Indramayu,45257,0234612715,0234610744,10/08/2018
3214011,27/02/2017,RS Umum Daerah Bayu Asih,RSU,B,"dr. Agung Darwis Suriaatmadja,M.Kes",Jl. Veteran No. 39 Purwakarta,Pemkab,Purwakarta,41115,0264-200100,0264-202215,10/08/2018
3215067,30/12/2013,RS Umum Proklamasi,RSU,C,"dr. Harry Triyanto, MARS","Jl. Raya Proklamasi KM.2 Rengasdengklok, Karawang",Swasta/Lainnya,Karawang,41352,0267-482192,0267-484495,10/08/2018
3275115,14/05/2014,RS Umum Hermina Bekasi,RSU,B,"Dr. Khairina, MARS",Jl. Kemakmuran No.39 Margajaya Bekasi,Swasta/Lainnya,Kota Bekasi,17141,021-8842121,021-88952275,10/08/2018
3216152,08/07/2002,RS Umum Siloam,RSU,B,dr. Ratnaningsih Permana,Jl. MH Thamrin Kav.105 Bekasi,Swasta/Lainnya,Bekasi,17550,021-296-36-900,021-296-36-969,10/08/2018
3273052,10/08/2018,RS Umum Immanuel Bandung,RSU,B,"dr. Bambang Soegianto.,MM.MA",Jl. Kopo 161 Bandung,Organisasi Protestan,Kota Bandung,40234,022-5201656-72,022-5224219,10/08/2018
3309063,13/07/2012,RS Umum PKU Aisyiyah Boyolali,RSU,D,"dr. H. Gazali Haeruddin,Sp.B FInaCS",Jl. Pasar Sapi Baru Singkil - Karanggeneng - Boyolali,Organisasi Islam,Boyolali,57314,(0276)-322898,(0276)-3293400,10/08/2018
3310405,10/08/2018,RS Khusus Bedah Diponegoro,RSK Bedah,C,"dr. Endah Prasetyowati, MPH.","Jl. Diponegoro No.21,Klaten",Organisasi Sosial,Klaten,57438,0272-325127,0272-322273,10/08/2018
3312295,09/01/2007,RS Umum Medika Mulya,RSU,C,"dr. SRI HARTANTO, MARS","Jl. Raya Wonogiri-Ngadirojo KM.5,Wonogiri",Swasta/Lainnya,Wonogiri,57651,0273-5327365,0273-5327366,10/08/2018
3314067,00/00/0000,RS Umum Assalam,RSU,D,"dr. Wiwiek Irawati, M.Kes","Jl. Gatot Subroto KM.1,5 Kulon Palang Gemolong",Perusahaan,Sragen,57274,0271-6811269,0271-6811270,10/08/2018
3315046,24/05/2016,RS Umum Muhammadiyah Gubug,RSU,D,"dr. M. Arif Rida, MMR",Jl. Letjen R Soeprapto No.12 Gubug,Organisasi Islam,Grobogan,58164,0292-533102,0292-533427,10/08/2018
