kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
7371420,28/10/2015,RS Ibu dan Anak Mutiara Aroepala,RSIA,C,dr. Faarina Novirza,"Jl.  Tamangapa Raya Komp. Grand Aroepala Blok A/No.1 RT 006 RW 002,  Kel. Tamang",Swasta/Lainnya,Kota Makassar,90235,0411490404,-,12/07/2017
8272004,10/07/2017,RS Jiwa Sofifi,RS Jiwa,C,"Dr. Musriyono Nabiu, M.Kes","Jl. Lintas Halmahera Desa Garojou, Kec. Oba Utara. Kota Tidore Kepuanaun Provins",Pemprop,Kota Tidore Kepulauan,-,081342665661,-,11/07/2017
3271072,00/00/0000,RS Umum Azra,RSU,C,"Dr Rizasyah Daud,MSc, Sp.PD-KR","Jl. Raya Pajajaran No.219, Bogor Utara Kota Bogor",Perusahaan,Kota Bogor,16153,0251-8318456,0251-8331773,07/07/2017
3216439,04/07/2017,RS Umum Dr. Iqbali Taufan,RSU,D,dr. Iqbali Taufan,Villa Mutiara Cikarang 2 Blok. E3 No.16-20 Sukasejati Kec. Cikarang Selatan Kab.,Perorangan,Bekasi,17530,8971769,89902361,07/07/2017
6571044,05/07/2017,RS Umum Daerah Mantri Raga Kota Tarakan,RSU,C,dr Joko Haryanto,Jl. Aki Babu RT 01 Kelurahan Karang Harapan Kecamatan Tarakan Barat Kota Tarakan,Pemkot,Kota Tarakan,77111,085347052557,-,06/07/2017
3579004,03/06/2017,RS Punten,RSU,D,dr. Suherlambang,Jl. Kenanga No. 300 Bulukerto Kecamatan Bumiaji Kota Batu,Swasta/Lainnya,Kota Batu,65334,0341512223,-,04/07/2017
3202084,07/01/2011,RS Umum Bhakti Medicare,RSU,C,"dr. Rahmini Shabariah, Sp.A","Jl. Raya Siliwangi No.186B, Cicurug - Sukabumi",Swasta/Lainnya,Sukabumi,43359,0266---731555,02666---731899,29/06/2017
7105084,31/12/2015,RS Cantia Tompasobaru,RSU,D,dr. Indra K. Silaen,"Jaga II (dua) desa Pinaesaan, Kecamatan Tompasobaru",Organisasi Katholik,Minahasa Selatan,95357,085242200024,-,22/06/2017
1371459,21/09/2012,RS Khusus Mata Regina Eye Center,RSK Mata,C,"Dr. Ellya Thaher,Sp.M, MKM",Jl. H. Agus Salim No. 11A Padang,Perusahaan,Kota Padang,25000,0751-810456,0751-25503,21/06/2017
3201250,13/06/2017,RS Ibu dan Anak Permata Pertiwi,RSIA,C,Dr. Afin Diyah Hanung Tyas M,Jl. Mayor Oking No 92A Citeureup Bogor,Perusahaan,Bogor,-,0218755433,-,21/06/2017
1371422,18/06/2012,RS Khusus Bedah Ropanasuri,RSK Bedah,C,dr.Thomas Darwin,"Jl. Aur No.8,Padang",Organisasi Sosial,Kota Padang,25114,0751-31938,0751-25735,20/06/2017
5171155,23/04/2016,RS Umum Bhakti Rahayu,RSU,D,dr. Made Sukanegara,Jl. Gatot Subroto II /11 Denpasar,Organisasi Sosial,Kota Denpasar,80231,0361-430270,0361-263371,20/06/2017
1275920,23/05/2017,RS Ibu dan Anak Karya Jaya,RSIA,Belum ditetapkan,"dr. M. Ikhwan, Sp. OG",Jl Karya Jaya No 182 Medan,Perusahaan,Kota Medan,-,081269708010,-,15/06/2017
3517087,18/08/2010,RS Unipdu Medika Jombang,RSU,D,"Dr. dr. H.M. Zulfikar As'Ad, MMR","Jl. Raya Peterongan Jogoroto Km.0.5, Jombang",Swasta/Lainnya,Jombang,62485,(0321)873699,876771,14/06/2017
3172531,13/06/2017,RS Umum Harapan Jayakarta,RSU,C,"dr. Suhermi Yenti, MKM","Jl. Bekasi Timur Raya No.6 Km.18, Kel. Jatinegara, Kec. Cakung, Jaktim",Organisasi Sosial,Kota Jakarta Timur,13930,021-4608886,021-4608863,13/06/2017
3172094,09/06/2017,RS Umum FK UKI,RSU,B,"Dr. Dominggus M.Efruan,MARS","Jl. May.Jen Soetoyo Cawang,Jakarta Timur",Organisasi Protestan,Kota Jakarta Timur,13630,021-8092317,021-8092445,09/06/2017
3578731,04/08/2015,RS Gigi dan Mulut Hang Tuah Surabaya,RSK Gigi dan Mulut,Belum ditetapkan,"DWI HARIYANTO,drg.M.Kes",FKG Hang Tuah Surabaya,TNI AL,Kota Surabaya,-,031---5952491,031---5912191,08/06/2017
5311024,19/03/2016,RS St Antonius Jopu,RSU,D,Dr.Maria Goreti Aran,"JLN. WOLOWARU-NGGELA RT 018/RW 009, DESA JOPU, KEC. WOLOWARU",Organisasi Katholik,Ende,86372,081319656784,-,08/06/2017
3276150,25/04/2014,RS Jantung Diagram,RS Jantung,C,"Dr. Winahyo Hardjoprakoso, SpOG",Jl. Maribaya No. 1 Cinere,Perusahaan,Kota Depok,16514,0217545499,0217536965,02/06/2017
