kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1701014,31/12/2013,RS Umum Daerah Hasanuddin Damrah Manna,RSU,C,dr. Herry Permana,Jl. Raya Padang Panjang Manna Kabupaten Bengkulu Selatan,Pemkab,Bengkulu Selatan,38513,0739-21012,0739-22870,13/09/2018
3603104,00/00/0000,RS Ibu dan Anak Selaras,RSIA,C,"dr. Andi Tjenning Djuanna, MARS","Jl. Raya Serang KM.18,5 Desa Bojong, Kec.Cikupa Kab.Tangerang",Swasta/Lainnya,Tangerang,15710,0215969145,02159401277,13/09/2018
6103013,13/04/2016,RS Umum Daerah Kabupaten Landak,RSU,C,dr.Pius Edwin Wiwin,Jl. Raya Ngabang Sanggau No.109 Kecamatan Ngabang Kabupaten Landak,Pemkab,Landak,78357,0563-2022845,0563-21585,13/09/2018
7171061,07/01/2015,RS Bhayangkara Manado,RSU,IV,"dr. SIGIT LESMONOJATI, M.H",Jl. Sam Ratulangi no. 326 Manado,POLRI,Kota Manado,95411,04318229522,0431824662,13/09/2018
3579005,10/09/2018,RS Ibu dan Anak Haji,RSIA,C,dr. Rizki Okto Kurniawan,"Jl. KH. Agus Salim No. 35 RT. 01 RW. 01 Kel. Sisir, Kec. Batu",Swasta/Lainnya,Kota Batu,65314,591480,-,13/09/2018
7604027,05/06/2018,RS Bhayangkara Tkt. IV Polda Sulbar,RSU,C,"Dr. Syahrul Gani, Sp.Rad","Jl. Arteri, Kel. Simboro, Kec. Simboro, Kab. Mamuju",POLRI,Mamuju,91511,085339252401,-,13/09/2018
3309131,09/10/2013,RS Umum Islam Banyubening Boyolali,RSU,D,dr. Nurul Fitri Ishvari,"Dukuh Ngargorejo,Desa Ngargorejo Kec.Ngemplak",Swasta/Lainnya,Boyolali,57375,0276-320088,-,13/09/2018
1471398,27/02/2018,RS Daerah Madani Kota Pekanbaru,RSU,C,"dr. Mulyadi, Sp.BP.RE",Jl. Garuda Sakti Pekanbaru,Pemkot,Kota Pekanbaru,28293,0761-23213,0761-23213,13/09/2018
1505016,11/01/2008,RS Umum Daerah Ahmad Ripin,RSU,C,dr. H. ilham,Jl. Lintas Timur Komp. Perkantoran Bukit Cinto Kenang,Pemkab,Muaro Jambi,36613,0741-590111,0741-590056,12/09/2018
3275274,01/06/2010,RS Umum Jati Sampurna,RSU,D,drg.Gini Permana Sulastini,"Jl. Studio ANTV Rt.03/07 Kel.Jati Raden, Bekasi",Swasta/Lainnya,Kota Bekasi,17433,(021)-8451457,(021)-8455712,12/09/2018
3307050,13/06/2000,RS Umum Islam Wonosobo,RSU,C,"dr.H. Sudibjo Juwono, M.P.H",Jl. Letjen S. Parman Km.3 Wonosobo,Organisasi Islam,Wonosobo,56317,0286-325250,0286-3325233,12/09/2018
3671032,31/10/2013,RS Kusta Dr. Sitanala,RS Kusta,A,"dr. Ali Muchtar, Sp. PK, MARS",Jl. Dr Sitanala No. 99 Kota Tangerang,Kemkes,Kota Tangerang,15121,021-5523059,021-5523111,12/09/2018
3520014,04/04/2013,RS Ibu dan Anak Sekar Wangi,RSIA,C,"Dr. Eko Purbyanto, MPPM","Jl. Gubernur Suryo No. 46-48 RT 07 RW 01, Desa Baron Kec. Magetan Kab. Magetan",Swasta/Lainnya,Magetan,63351,0351-896853,-,12/09/2018
3275053,11/09/2013,RS Umum Taman Harapan Baru,RSU,C,"dr.G.B Roselinda Siwy, MARS",Jl. Kaliabang Tengah No. 2,Perusahaan,Kota Bekasi,17131,021-88981055,88868558,12/09/2018
5271102,09/12/2017,RS Ibu dan Anak Tresna,RSIA,C,"Dr. H. Damanik, SpOG",Jl. Bung Karno No. 28 Mataram,Perorangan,Kota Mataram,83121,0370-632-400,0370-632-400,12/09/2018
1803036,01/08/2018,RS Airan Raya,RSU,C,"Dr. M. Iqbal, Sp. A",Airan Raya No. 99 Way Huwi Jati Agung,Swasta/Lainnya,Lampung Selatan,-,07215617799,-,12/09/2018
7314025,21/03/2017,RS Umum Anugrah Pangkajene,RSU,D,"Dr. H. Sunarto Sutono, Sp.PD",Jl. Lanto Dg. Pasewang No. 60 Pangkajene,Swasta/Lainnya,Sidenreng Rappang,91611,0421-96234,-,11/09/2018
1402012,11/10/2013,RS Umum Daerah  Indrasari Rengat,RSU,C,DRG. SISKA LISTIANTI,Jl Lintas Timur Sumatera Rengat,Pemkab,Indragiri Hulu,29351,0769-341061,0769-341061,10/09/2018
1672026,14/05/2012,RS Pertamina Kota Prabumulih,RSU,C,"Dr.Henry Hidayatullah, M.Si","Jl. Kesehatan No.100,Prabumulih",BUMN,Kota Prabumulih,31122,0713-382742,0713-321903,10/09/2018
