kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3310418,21/07/2014,RS Umum PKU Muhammadiyah Jatinom Klaten,RSU,D,dr. Nur Haryadi,"Jl.Raya Jatinom-Klaten KM 01, Gendaren, Jatinom, Klaten",Organisasi Islam,Klaten,57481,0272-337334,(0272)-3351988,17/09/2018
5271100,12/08/2015,RS Umum Graha Ultima Medika,RSU,C,dr. Rini Kusmardiati,JL.MAJAPAHIT NO.10 MATARAM,Perusahaan,Kota Mataram,83127,0370-623999,-,17/09/2018
1811002,14/09/2017,RS Umum Daerah Ragab Begawe Caram,RSU,C,dr. Hotmaida Verawati Situmorang,Jl. ZA. Pagar Alam Brabasan Kec. Tanjung Raya,Pemkab,Mesuji,34599,081369298650,-,17/09/2018
1377007,07/04/2017,RS Umum Daerah Dr Sadikin Kota Pariaman,RSU,D,dr HENDRI PUTRA,Jln. Nostalgia Desa Kp. Gadang Padusunan Kecamatan Pariaman Timur Kota Pariaman,Pemkot,Kota Pariaman,25523,085264201932,-,17/09/2018
3603192,09/07/2018,RS Mitra Keluarga Gading Serpong,RSU,C,dr. Irene Girsang,"Jl. Kp. Anggris, Kelurahan Medang, Kecamatan Pagedangan, Kabupaten Tangerang",Swasta/Lainnya,Tangerang,-,(021)-55689111,55689555,17/09/2018
3216444,13/08/2018,RS Cenka,RSU,C,Dr. Deddy Leto. Mars,Jl.Pilar-Sukatani Desa Sukaraya Warung Pojok RT. 05 RW. 06 Kec.Karangbahagia,Perorangan,Bekasi,-,021-89121188,-,17/09/2018
3671124,15/10/2009,RS Melati,RSU,C,"dr. Heri Priatna, MARS","Jl. Merdeka No. 92, Kota Tangerang",Swasta/Lainnya,Kota Tangerang,15113,5523945,5520028,16/09/2018
3322012,22/01/2013,RS Umum Daerah Ambarawa,RSU,C,"Dr. Rini Susilowati,M.Kes,MM","Jl. Kartini No.101, Ambarawa",Pemkab,Semarang,50611,0298-591020,0298-591866,15/09/2018
3371040,31/10/2011,RS Jiwa Prof. Dr. Soerojo,RS Jiwa/ RSKO,A,"dr. ENIARTI, M.Sc, SpKJ, MMR",Jl. Jenderal Ahmad Yani 169 Magelang,Kemkes,Kota Magelang,56102,0293-363601,0293-365183,15/09/2018
1810004,13/03/2012,RS Ibu dan Anak Mutiara Hati,RSIA,C,Dr. RICO Piawan Sutanto,Jl. Raya Tambahsari No.15 Gading Rejo,Perusahaan,Pringsewu,35372,0729---7330324,0729-7330324,15/09/2018
1809003,27/02/2015,RS Umum Gladish Medical Center,RSU,D,"dr. H. Amirsyah, M.Kes",Jln.Ahmad Yani No.36 Taman Sari Kec.Gedong Tataan,Swasta/Lainnya,Pesawaran,35154,0721895683,0721895683,15/09/2018
6404051,12/04/2017,RS Umum Daerah Sangkulirang,RSU,D Pratama,dr.Said Muchdar Bin Smith,Jl. Wana Bhakti Desa Benua Baru Ulu,Pemkab,Kutai Timur,75384,085345203003,-,15/09/2018
1408055,11/03/2016,RS Umum  Mutia Sari,RSU,D,"dr. Suhatman,MARS",Jl Kebun Karet No 5 Kel. Air Jamban Duri - Riau,Organisasi Sosial,Bengkalis,28884,0765-93635,0765-597972,14/09/2018
3374371,06/06/2018,Siloam Hospitals Semarang,RSU,D,Yustinus Henry Yogatama,Jl. Kompol Maksum No. 296,Swasta/Lainnya,Kota Semarang,50242,02486001900,-,14/09/2018
3674006,27/08/2018,RS Syarif Hidayatullah,RSU,C,"dr. Amir Fauzi, MARS","Jl. Ir. H. Juanda No. 95, Ciputat Timur",Organisasi Sosial,Kota Tangerang Selatan,15412,021-30010100,021-7413065,14/09/2018
3301107,25/06/2013,RS Umum Santa Maria Cilacap,RSU,D,"dr. B. Dwi Yulianto, M.Pd",Jl. Achmad Yani No.38,Organisasi Katholik,Cilacap,53212,0282534859,0282531296,14/09/2018
1671336,11/01/2017,RSU Graha Mandiri,RSU,D,dr.Rosmala Dewi,Jl.ANWAR ARSYAD NO.12 RT.02 RW.07 KEL SIRING AGUNG,Perusahaan,Kota Palembang,30137,0711-414082,-,14/09/2018
3671219,14/09/2018,RS Ibu dan Anak Gebang Medika,RSIA,C,dr. Amelia Verawati Hidayat,Jl Prabu Kian Santang Nomor 30 Kota Tangerang,Perusahaan,Kota Tangerang,15132,021-55773346,021-55773346,14/09/2018
3275060,14/09/2018,RS Umum Satria Medika,RSU,C,"dr. Firyati Firman, MARS",Jl. Raya Bantar Gebang Setu No 119 Kel Padurenan Kec Mustika Jaya,Swasta/Lainnya,Kota Bekasi,17156,02122105678,02122105677,14/09/2018
