kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1473013,31/01/2016,RS Umum Daerah  Kota Dumai,RSU,B,"dr. FERIANTO, SpAn.MSc","Jl Tanjung Jati No.4, Dumai.",Pemkot,Kota Dumai,28814,(0765)-38367,(0765)-31041,02/07/2019
5206027,31/03/2013,RS H. L. Manambai Abdulkadir,RSU,C,dr. Arindra Kurniawan,Jl. Lintas Sumbawa-Bima KM. 5 Sumbawa Besar,Pemprop,Sumbawa,84381,(0371)-2628078,(0371)-2628099,26/06/2019
3403023,29/09/2014,RS Umum Panti Rahayu,RSU,D,"dr Y Wibowo Soerahjo,MMR",Jl Wonosari-Ponjong Km 7 Kelor Karangmojo Gunungkidul,Swasta/Lainnya,Gunung Kidul,55891,0274-392718,0274-391964,20/06/2019
3275024,25/01/2013,RS Umum Mekar Sari  Bekasi,RSU,C,"dr. Eka Surya Nugraha, MPH",Jl. Mekar Sari No. 1 Bekasi,Organisasi Sosial,Kota Bekasi,17112,021-8813787,021-8810055,27/05/2019
3318110,18/06/2015,RS Umum Fastabiq Sehat PKU Muhammadiyah Pati,RSU,D,"dr. Aldila S Al Arfah, MMR","Jl. Raya Pati-Tayu Km. 03 Tambaharjo, Pati",Organisasi Islam,Pati,59151,(0295)-4199008,(0295)-4101177,24/05/2019
1309024,16/05/2019,Rumah Sakit Kelas D Pratama PASAMAN,RSU,D Pratama,dr. HERMAN HARUN,Jalan Lintas Sumatera KM 8 Jorong Selamat Utara Nagari Sitombol Kecamatan Padang,Pemkab,Pasaman,26352,0812-6600-7111,0,23/05/2019
3372015,07/01/2017,RS Umum Daerah Dr. Moewardi Surakarta,RSU,A,"dr. Suharto Wijanarko, Sp.U","Jl. Kol Sutarto 132,Surakarta",Pemprop,Kota Surakarta,57126,0271-634634,0271-637412,21/05/2019
3527012,11/10/2018,RS Umum Daerah Kab. Sampang,RSU,C,"dr. Titin Hamidah, M.Kes","Jl. Rajawali No. 10, Sampang",Pemkab,Sampang,69214,0323-323956,0323-323956,18/05/2019
3603175,09/03/2011,RS Ibu dan Anak Murni Asih,RSIA,C,dr. Florencia Angkawijaya.MARS,"JL. Raya Bojongnangka No.86 Medang, Kec. Pagedangan,   Tangerang- Banten",Swasta/Lainnya,Tangerang,15334,021-5470263,021-54204504,16/05/2019
3302180,15/05/2019,RS Umum Sinar Kasih,RSU,D,dr Tan Irwan Santoso,Jl. Martadireja II Purwokerto,Organisasi Sosial,Banyumas,53111,0281-638370,0281-627359,15/05/2019
6303030,15/09/2014,RS Umum Aveciena Medika,RSU,D,dr. H. GT. Rifaniansyah Rusli,Kawasan Komersial Sekumpul - Jl. A. Yani Km.38 Martapura,Perusahaan,Banjar,70614,0511-4721555,0511-4721289,13/05/2019
3174510,21/03/2012,RS Umum Anggrek Mas,RSU,D,"dr. Muhammad Rasyid Ridho A, MARS",Jl. Anggrek No. 2B rt.009/02 Kelapa Dua Kebon Jeruk,Swasta/Lainnya,Kota Jakarta Barat,11550,021-5305720/536,021-53672019,07/05/2019
7271095,18/03/2017,RS Budi Agung Palu,RSU,C,dr. Ida Bagus Yadnya Putra,Jl. Maluku No. 44 Palu,Organisasi Sosial,Kota Palu,94112,0451-421360,0451-424145,04/05/2019
6404021,12/01/2017,RS Umum Daerah Tanjung Selor,RSU,C,"Dr. H. Suryatan, M.Sc.,Sp.S","Jl Cendrawasih Kel Tanjung Selor Hilir, Kec Tanjung Selor Kab Bulungan",Pemkab,Bulungan,77212,(0552)-21118,(0552)-22667,01/05/2019
7502032,03/02/2017,RS Umum Daerah Otanaha,RSU,D,"dr. Chairil Hatibie, M.Kes","Jl. Rambutan No. 412 Kel.Buladu, Kota Gorontalo",Pemkot,Kota Gorontalo,96136,-,-,26/04/2019
7571010,31/10/2011,RS Umum Daerah Prof Dr. H. Aloei Saboe,RSU,B,"dr. Andang Ilato, SH, MM",Jl. Prof. Dr. H. Aloei Saboe,Pemkot,Kota Gorontalo,96122,0435-821924,0435822753,25/04/2019
6371013,17/10/2013,RS Umum Daerah Ulin Banjarmasin,RSU,A,"dr. Hj. Suciati, M.Kes","Jl. Jen A Yani No.43, Banjarmasin Kalimantan Selatan",Pemprop,Kota Banjarmasin,70233,0511-3252229,0511-3252229,11/04/2019
9214012,10/10/2010,RS Umum Daerah Kabupaten Mappi,RSU,D,"dr. Reginald Victor Nangoy, M.Kes","Jl. Poros Agham Km.6, Kelurahan Kepi, Distrik Obaa, Kabupaten Mappi",Pemkab,Mappi,99671,-,-,10/04/2019
7202016,22/04/2016,RS Pratama dr. Abdul Chalik Masulili,RSU,D,"dr. .Astuti H Toban Dipl,CIBTAC,MH",Jl. Trans Sulawesi Luwuk Palu Desa Tongkonunuk Kec. Pagimana,Pemkab,Banggai,94752,081216123545,-,08/04/2019
