kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3171798,20/05/2016,RS Umum Ali Sibroh Malisi,RSU,D,"dr. H. Sibroh Malisi, MARS",Jl. Warung Silah No. 01 Gudang baru Rt. 08 Rw. 05 Kel. Cipedak Kec. Jagakarsa Ja,Perorangan,Jakarta Selatan,12630,0217270681,0217868172,20/05/2016
3310420,18/12/2014,RS Khusus Bedah IPHI Pedan,RSK Bedah,C,DR. IMAM PRANOTO,"JL.PEDAN-CAWAS KM.1, NGRENDENG, SOBAYAN, PEDAN",Organisasi Islam,Klaten,57468,0272897796,-,18/05/2016
5306031,01/07/2015,RS Sito Husada,RSU,D,Dr. Frederikus Usboko,"Jl. KH.Dewantara No.15,Atambua Belu",Organisasi Sosial,Belu,85711,(0389)21700,(0389)22277,13/05/2016
5108075,01/01/2013,RS Umum Shanti Graha,RSU,D,dr. WAYAN SUARJANA,"Desa Sulanyah, Kecamatan Seririt, Singaraja",Swasta/Lainnya,Buleleng,81153,036294554/94549,036292569,13/05/2016
3603181,05/01/2015,RS Bethsaida,RSU,B,"Dr. Bina Ratna Kusuma Fitri, MM","District Tivolli No.1 Paramount Serpong, Gading Serpong",Perusahaan,Tangerang,15810,021-29309999,021-2930-5999,11/05/2016
3573251,17/02/2012,RS Ibu dan Anak Mardi Waloeja Rampal Malang,RSIA,C,"Dr. Evi Laksana, MMRS","Jl.WR.Supratman No.1, Malang",Swasta/Lainnya,Kota Malang,65111,0341---364756,0341---364756,10/05/2016
1104012,29/04/2016,RS Umum Nurul Hasanah,RSU,C,"dr. Novrial,M.Ked(OG),SpOG",Jl. A. Yani No. 23 Pulo Kemiri Kutacane,Swasta/Lainnya,Aceh Tenggara,24651,0629-522561,0629-522561,10/05/2016
5171166,24/03/2014,RS Ibu dan Anak Harapan Bunda,RSIA,C,DR.SURTI PATMINI,Jl. Tukad Unda No. 1 Denpasar,Perusahaan,Kota Denpasar,80226,0361-265533-34,0361-265532,06/05/2016
3302227,06/05/2013,RS Umum Medika Lestari Banyumas,RSU,D,"dr Sri lestari, MM",Jl. Raya Nasional Pageralang RT 03 RW 03 Kemranjen Banyumas,Swasta/Lainnya,Banyumas,53194,0282-5291299,-,05/05/2016
3302154,22/04/2014,RS Umum Bunda,RSU,D,dr. I Nyoman Anton Prihandana,Jl. Pramuka No. 249 Purwokerto,Organisasi Sosial,Banyumas,53147,(0281)-635424,(0281)-632514,29/04/2016
3372191,00/00/0000,RS Umum Triharsi,RSU,D,"Dr. Devi Fikasari Kusumohadi,M. P. H","Jl. Monginsidi No.82,Surakarta",Organisasi Sosial,Kota Surakarta,57134,0271-656903,0271-643931,29/04/2016
3329045,27/04/2016,RS Umum Siti Asiyah,RSU,D,dr YASIN,"Jl. Pasar Wage, Bumiayu, Brebes",Organisasi Islam,Brebes,52273,0289-432352,0289-430581,28/04/2016
2071050,26/06/2015,RS Umum Graha Hermine,RSU,C,dr. Fajri Israq,Komp. Ruko Asih Raya No. 6-15 Batu Aji,Perusahaan,Kota Batam,-,0778-363318,0778-363164,27/04/2016
7603022,18/11/2014,RS Banua Mamase,RSU,Belum ditetapkan,"Dr. Hajai S. Tanga, M.Kes","Desa Buntubuda, Kecamatan Mamasa",Organisasi Sosial,Mamasa,91362,0428-2841006,0428-2841006,26/04/2016
3302225,04/03/2013,RS Khusus Bedah Mitra Ariva,RSK Bedah,C,dr.H.Achmad Arifin,Jl. Raya Ajibarang WetanAjibarang Banyumas,Organisasi Sosial,Banyumas,53163,(0281)571328,(0281)571328,26/04/2016
3325026,27/01/2014,RS Umum Bhakti Waluyo,RSU,D,"Dr. H. Moch Kudori, Sp.A",Jl.Dr.Sutomo No. 32,Organisasi Sosial,Pekalongan,51129,(0285)-423623,(0285)-410444,18/04/2016
6471051,14/10/2013,RS  Restu Ibu,RSU,C,"Drg. B. Agus Wiatma, M. Kes",Jl. Jend A.Yani No. 12 Balikpapan Kalimantan Timur,Organisasi Sosial,Kota Balikpapan,76121,0542427342-44,0542441494,13/04/2016
6471074,21/10/2014,RS Ibu Dan Anak Permata Hati,RSIA,C,"dr. Bobby Rawadi, Sp.OG","Jl. Imam Bonjol no. 01, Balikpapan",Swasta/Lainnya,Kota Balikpapan,76112,0542413932,0542413928,12/04/2016
3329108,16/04/2014,RS Umum Alam Medica,RSU,D,dr. M. FAJAR MUKHARRAM,"JL. P. DIPONEGORO NO 609 JATISAWIT, BUMIAYU",Swasta/Lainnya,Brebes,52273,0289430822,0289432838,08/04/2016
