kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
6171136,19/10/2016,RS Bersalin Nabasa Pontianak,RSK Tuberkolosis dan,C,Dr. dr. Dorman Pinda Hutajulu Sp.OG K.Fe,Jl. Sei Raya Dalam No. 65 Pontianak,Swasta/Lainnya,Kota Pontianak,78124,(0561)-7169594,(0561)-580148,21/09/2018
3279003,29/08/2013,RS Umum Banjar Patroman,RSU,D,"Dr. dr. H. Herman Sutrisno, MM",Jl. Stadion Patroman Kav. III No. 3 Kota Banjar,Perusahaan,Kota Banjar,46311,0265---2732-532,0265-2732533,21/09/2018
1111005,20/09/2018,RSU Prima Inti Medika,RSU,D,drg. Dicky Fachriza,Jl. Singgalang No. 1 Komplek Perumahan PT. PIM Krueng Geukeuh Kab. Aceh Utara,Perusahaan,Aceh Utara,24354,08116026161,-,21/09/2018
3674018,20/06/2017,RS Pondok Indah Bintaro Jaya,RSU,B,"Dr. Yanwar Hadiyanto, MARS","CBD Emerald Blok CE/C No. 01, Boulevard Bintaro Jaya",Swasta/Lainnya,Kota Tangerang Selatan,15227,02180828888,02180828877,21/09/2018
1376017,31/10/2017,RS Ibu dan Anak Annisa Payakumbuh,RSIA,C,"dr. Loly Gusvita Reni,MARS","Jl. Soekarno Hatta No. 27 Kel. Padang Tangah Kec. Payakumbuh Barat, Kota Payakum",Perorangan,Kota Payakumbuh,26224,075292374,-,21/09/2018
3273546,23/05/2018,RS Ibu dan Anak Al Islam,RSIA,C,"dr. Delle Heliani, Sp.OG",Jl. Awibitung No. 29-31 Kelurahan Cicadas Kecamatan Cibeunying Kidul,Swasta/Lainnya,Kota Bandung,40121,0227208284,02227276149,21/09/2018
3273431,26/11/2014,RS Khusus Bedah Halmahera Siaga,RSK Bedah,C,"Prof.DR.M.Ahmad Djojosugito,Dr.,Sp.OT,MH",Jl. LL RE Martadinata No. 28 Kota Bandung,Organisasi Sosial,Kota Bandung,40115,022-4206061,022-4216436,20/09/2018
3303064,05/03/2013,RS Umum Nirmala,RSU,C,"Dr. Tjahja Krisna Wibowo, M.Kes","Jl. Letnan Yusup Babakan, Kalimanah Purbalingga",Organisasi Sosial,Purbalingga,53371,892844,892845,20/09/2018
3276017,28/10/2013,RS Umum Sentra Medika,RSU,B,"Dr. Efo Prapriatna, MARS, MM","Jl. Raya Bogor KM. 33 Cisalak, Sukmajaya, Depok",Swasta/Lainnya,Kota Depok,16416,8743790,8743230,20/09/2018
3216386,24/12/2013,RS Umum Amanda,RSU,C,"Dr. Hamidah, M.Kes",Jl. Raya Serang No. 83 Desa Sukadami Cikarang Selatan Kab. Bekasi,Perusahaan,Bekasi,17550,0218971643,0218970808,20/09/2018
3303101,17/10/2016,RS Umum Siaga Medika Purbalingga,RSU,D,"dr. Mochamad Ansori, MM",Jl. Letnan Sudani Karangsentul Kecamatan Padamara Kabupaten Purbalingga,Swasta/Lainnya,Purbalingga,53372,0281-65-80-400,0281-65-80-355,20/09/2018
5105016,13/12/2017,RS Pratama Gema Santi,RSU,D Pratama,"dr. I Ketut Rai Sutapa,S.Ked","Banjar Nyuh, Desa Ped, Kecamatan Nusa Penida",Pemkab,Klungkung,80711,0366-5551048,-,20/09/2018
5316003,21/01/2018,RS Umum Daerah Waibakul,RSU,C,dr. Oktavianus Deky,Jl. Lintas Waihibur Desa Umbu Mamijuk Kecamatan Umbu Ratu Nggay Barat Kabupaten,Pemkab,Sumba Tengah,87231,082237366076,-,20/09/2018
3524031,01/01/2000,RS Umum Muhammadiyah Lamongan,RSU,B,"Dr. Hj. Umi Aliyah, MARS",Jl. Jaksa Agung Suprapto No 76 Lamongan,Swasta/Lainnya,Lamongan,62215,+62322-322834,+62322-314048,19/09/2018
5206015,02/05/2013,RS Umum Bima,RSU,C,"drg.H.IHSAN, MPH",Jl. Langsat No. 1 Raba Kota Bima,Pemkab,Bima,84113,0374-43142,0374-43142,19/09/2018
7205022,17/09/2018,RS Umum Daerah Kabelota,RSU,C,"AHMADI ARIF,SKM.MSi",Jl. Trans Palu - Donggala Kabonga Besar,Pemkab,Donggala,94351,0457-71892,0457-71893,19/09/2018
7371063,22/09/1939,RS Stella Maris,RSU,B,"dr. Thomas Soharto, M.Kes",Jl. Somba Opu No.273 Makassar,Organisasi Sosial,Kota Makassar,90112,0411-871391,0411-854595,19/09/2018
7371340,18/03/2016,RS Ibnu Sina Makassar,RSU,B,"Dr. dr. H. Dwi Joko Purnomo,. MPH",Jl. U Sumoharjo Makassar Km. 05 No. 264,Organisasi Sosial,Kota Makassar,90123,(0411)-452917,(0411)-425397,19/09/2018
1805045,01/04/2013,RS Umum Harapan Bunda,RSU,C,dr. Ari Hidayat,"Jl. Raya Lintas Sumatera, Seputih Jaya No.31, Kec. Gunung Sugih, Kab. Lampung",Perusahaan,Lampung Tengah,34161,072526766,-,19/09/2018
