kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
7315018,31/05/2017,RS Pratama Bungi,RSU,D Pratama,Dr. H. Mohammad Inwan Ahsan,Desa Bungi Kecamatan Duampanua,Pemkab,Pinrang,91253,08124112954,-,01/03/2018
1604016,31/03/2002,RS Umum Daerah Lahat,RSU,C,"dr. Hj. Laela Cholik, M.Kes",Jl. Letjend Harun Sohar No.28,Pemkab,Lahat,31411,0731-321-785,0731-323-080,28/02/2018
1607012,06/03/2009,RS Umum Daerah Banyuasin,RSU,C,"dr. Emi Lidia Arlini,M.Si","Jl. Raya Palembang - Betung Km.48,Pangkalan Balai Banyuasin",Pemkab,Banyuasin,30753,0711-891647,0711-891647,28/02/2018
1803021,16/12/2014,"RS Umum Daerah Dr. H. Bob Bazar, SKM",RSU,C,"dr. DIAH ANJARINI, M.Epid.","Jl. Lettu Rohani 14 B,Kalianda",Pemkab,Lampung Selatan,35513,0727-322160,0727-322801,28/02/2018
1804011,01/05/2005,RS Umum Daerah Sukadana,RSU,C,"Dr. Nanang Salman S, Sp.B","Jl. Letnan Adnan Sanjaya,Lintas Timur,Sukadana,Lamp.Timur",Pemkab,Lampung Timur,34194,(0725)-625022/6,(0725)625326,28/02/2018
3507026,01/12/2016,RS Jiwa Dr. Radjiman Wediodiningrat Lawang,RS Jiwa/ RSKO,A,"dr. Siti Kalimah, SP KJ MARS","Jl. A. Yani, Lawang, Malang, Jawa Timur",Kemkes,Malang,65208,0341-429067,0341-423785,28/02/2018
7471092,06/03/2013,RS Umum Daerah Kota Kendari,RSU,C,"Dr. Hj. Asridah Mukaddim,M.Kes",Jl. Z.A. Sugianto No. 39 Kendari,Pemkot,Kota Kendari,0401,081380113153,-,28/02/2018
9202023,20/11/2007,RS Umum Daerah Paniai,RSU,D,"dr. Agus, M.Kes","Jl. Raya Madi KM.7,Paniai Timur",Pemkab,Paniai,98700,081377798828,-,28/02/2018
9202014,10/03/2017,RS Umum Daerah Dekai,RSU,D,dr. Rachel Madao,"Jl. Poros Dekai-Logpon, Papua",Pemkab,Yahukimo,99571,-,-,28/02/2018
3328035,05/10/2011,RS Umum Daerah Suradadi,RSU,D,"dr. JOKO WANTORO, MMR",Jl. Raya Tegal-Pemalang KM.12,Pemkab,Tegal,52182,(0283)4532151,(0283)4532151,28/02/2018
5207002,00/00/0000,RS Umum Daerah Asy-Syifa Sumbawa Barat,RSU,C,dr. CARLOF,Jln Lang Sesat Taliwang,Pemkab,Sumbawa Barat,84355,(0372)8281057,(0372)8281057,28/02/2018
2002002,12/03/2012,RS Umum Daerah  Kabupaten Bintan,RSU,C,"dr. Benni Antomy,Sp.An",Jl. Kesehatan No.1 Kelurahan Kijang Kota - Kecamatan Bintan Timur,Pemkab,Bintan,29151,0771-463512,-,28/02/2018
1212174,25/06/2014,RS Umum Keliat,RSU,D,dr. Nucky Vera Arnaz,Jl Sutan Arab No. 3 Dusun 2 Klumpang Kampung,Organisasi Sosial,Deli Serdang,20374,08126368799,-,28/02/2018
1104011,31/01/2014,RS Umum Daerah H. Sahudin Kutacane,RSU,C,"dr. BUKHARI, Sp.OG",Jl. Raya Kutacane - Blang Kejeran KM 3 Kutacane,Pemkab,Aceh Tenggara,24652,0629-21676,0629-21676,27/02/2018
1171096,23/01/2013,RS Umum Harapan Bunda Banda Aceh,RSU,C,"dr. Zainal Bakri TA, Sp.OG(K)","Jl. Teuku Umar 181,Banda Aceh",Organisasi Sosial,Kota Banda Aceh,23243,0651--48114,0651--40856,27/02/2018
1171143,28/02/2018,RS Bhayangkara Banda Aceh,RSU,C,dr. JAMAL NASIR HUSNI,"Jl. Cut Nyak Dhien No. 23, Lamteumen Barat Banda Aceh",POLRI,Kota Banda Aceh,23236,0651-41470,0651-41253,27/02/2018
1605043,05/10/2017,RS Umum Daerah Rupit Kabupaten Musi Rawas Utara,RSU,D,dr. Jeri Afrimando.,Jl.Kesehatan No.1 desa lawang agung kec. Rupit,Pemkab,Musi Rawas Utara,31654,0733-3282129,-,27/02/2018
1606022,24/06/2009,RS Umum Daerah Sungai Lilin,RSU,D,"dr. Hj. Masitoh, Sp.A., M.Kes",Jl. Palembang-Jambi Km.117 Kecamatan Sungai Lilin,Pemkab,Musi Banyuasin,30755,082370707085,-,27/02/2018
3471052,16/01/2016,RS Umum Panti Rapih,RSU,B,"dr. Teddy Jannong, M.Kes",Jl. Cik Di Tiro 30 Yogyakarta,Organisasi Sosial,Kota Yogyakarta,55223,0274-514845,0274-564583,27/02/2018
