kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1872064,18/08/2018,RS Bersalin Permata Hati,RS Bersalin,C,dr. Fenny Dwiyanti,Jl. AH. Nasution No. 34-36,Organisasi Sosial,Kota Metro,34124,0725-47874,0725-45237,18/08/2018
1273102,00/00/0000,RS Umum Horas Insani,RSU,C,"Dr. Waldy Saragih, MHA","Jl. Medan Km.2,5 Pematang Siantar",Perusahaan,Kota Pematang Siantar,21151,0622--433444,0622--21384,16/08/2018
3173441,13/07/2016,RS Umum Evasari,RSU,B,dr. Ferry Aryo Pangarso,"Jl. Rawamangun No. 47, Rawasari, Cempaka Putih, Jakarta Pusat",Organisasi Sosial,Kota Jakarta Pusat,10570,021-4201515,021-4209725,16/08/2018
7412002,04/02/2015,RS Umum Daerah Kabupaten Konawe Kepulauan,RSU,D,dr. RUDI UTOMO,"Jl. Poros Pelabuhan Langara Kelurahan Langara, Kec. Wawonii Barat, Kab. Kona",Pemkab,Konawe Kepulauan,93393,082299900134,-,16/08/2018
3376093,07/03/2013,RS Ibu dan Anak Kasih Ibu Tegal,RSIA,C,dr. Shella Vina Putri,"Jl. Sultan Agung 32,Tegal",Organisasi Sosial,Kota Tegal,52124,(0283)-355525,(0283)-321995,16/08/2018
7318054,00/00/0000,RS Umum Daerah Lakipadada,RSU,C,"dr.Syafari Daniel Mangopo, M.Kes, Sp.B",Jl. Pongtiku Mandetek Tana Toraja,Pemkab,Tana Toraja,91811,0423-22264,0423-22881,16/08/2018
9271012,13/02/2018,RS Umum Jayapura,RSU,B,"Drs. Anggiat Situmorang,M.Si.,Ak.,CA.,QI",Jl. Kesehatan I No. 01 Dok II Jayapura,Pemprop,Kota Jayapura,-,(0967)-533616,(0967)-533781,16/08/2018
7313023,08/10/2013,RS Umum Daerah Siwa,RSU,D,"drg. Hj. ARMIN AR, M.Kes","Jl. Andi Djaja No.1 Kec. Pitumpanua, Siwa, Kab. Wajo",Pemkab,Wajo,90992,0472-321003,0472-321003,16/08/2018
6404047,22/03/2012,RS Ibu Anak Asy Syifa,RSIA,C,Dr. Rahmat SpOG (K),Jl. Yos Sudarso II No. 82 - 83 Sangatta,Swasta/Lainnya,Kutai Timur,75611,(0549)-21050,(0549)-21050,16/08/2018
3674004,25/06/2012,RS Permata Pamulang,RSU,C,"dr. Herly Triana, MM.",Jl Raya Siliwangi No 1A Pondok Benda,Swasta/Lainnya,Kota Tangerang Selatan,15416,021.74704999,021.74709073,16/08/2018
3674005,07/06/2012,RS Sari Asih Ciputat,RSU,B,"DR. ANITYA IRNA RD, M.KES",Jl Raya Otista Sasak Tinggi  No. 3 Ciputat,Perusahaan,Kota Tangerang Selatan,15411,021-7410808,021-7424449,16/08/2018
3276147,16/08/2018,RS Ibu dan Anak Asyifa,RSIA,C,"Dr.Erna Hayati, MM,MSi","Jl.Raya Depok - Cinere No 09, Rkp. Jaya Baru, Depok",Perusahaan,Kota Depok,16434,021-77883905,021-77885454,16/08/2018
5371046,14/03/2014,RS TNI AL Lantamal VII Kupang,RSU,C,dr. Slamet Rahardja Sp. B,"Jl. Yos Sudarso No. 5 Osmok, Kel Namosain Kec.Alak, Kupang",TNI AL,Kota Kupang,85232,0380-890670,0380-890670,16/08/2018
3671204,19/04/2012,RS Ariya Medika,RSU,C,dr. Surya,Jl. Industri Raya Blok A No.1-10 Jatake Tangerang,Perusahaan,Kota Tangerang,15117,(021)5902229,(021)5902223,16/08/2018
3603176,28/02/2012,RS Ibu dan Anak Keluarga Kita,RSIA,C,dr. M. Chudri Wardana,Jl. Raya PLP Curug KM. 4 No. 8 Curug,Perusahaan,Tangerang,15810,021-59491011,021-5982788,16/08/2018
3372236,14/10/2014,RS Umum Hermina Solo,RSU,C,"dr. Yohanes Benny, MPH",JL. Kolonel Sutarto N0. 16 Jebres Surakarta,Swasta/Lainnya,Kota Surakarta,57126,0271-638989,0271-644525,16/08/2018
1810005,13/04/2015,RS Ibu dan Anak Harapan Bunda,RSIA,C,dr. Septiana Citra Dewi,Jl. KH. Dewantara No. 1269 Primgsewu - Lampung,Swasta/Lainnya,Pringsewu,35373,0729-23186,0729-23186,16/08/2018
1706020,31/03/2016,RS Ibu dan Anak AL-Barra,RSIA,C,dr. Musytilawati,Jl. Pulai Berantai Desa Ujung Padang Kecamatan Kota Mukomuko,Swasta/Lainnya,Muko Muko,38365,0737-5243090,-,16/08/2018
5201012,27/03/2017,RS Umum Daerah Awet Muda Narmada,RSU,D,dr A.A.N Putra Suryanatha,Jl. Ahmad Yani No. 69 Telaga Ngembeng Narmada Lombok Barat,Pemkab,Lombok Barat,83371,081239798992,-,16/08/2018
