kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3522025,18/11/1973,RS Umum Aisyiyah Bojonegoro,RSU,C,"Dr. H. Sudjarwanto, M. Kes",Jl. Hasyim Asyari 17 Bojonegoro,Swasta/Lainnya,Bojonegoro,62113,0353881748,0353881628,04/04/2018
7371351,30/04/2012,RS Umum Luramay,RSU,D,Dr. Ny. Lauritha Sambo P.,Jl. AP Pettarani Blok E19/11 Makassar,Organisasi Sosial,Kota Makassar,90222,0411-867618,0411-889564,04/04/2018
8103053,04/04/2018,RS Umum Daerah dr. Ishak Umarella,RSU,C,"dr. Dwi Murti Nuryanti, M.Sc, Sp.A",Jl. Pahlawan No. 36 Tulehu,Pemprop,Maluku Tengah,97582,(0911)3303277,-,04/04/2018
7371415,08/07/2015,RS Ibu dan Anak Fajar Medika Nusantara Makassar,RSIA,C,dr. H. Saad Bustam M.Kes,JL. Laccukang NO. 25 Makassar,Swasta/Lainnya,Kota Makassar,-,082197209766,-,04/04/2018
7371399,13/09/2012,RS Awal Bros Makassar,RSU,B,Dr Merry Monica,Jl. Urip Sumohardjo No. 43,Perusahaan,Kota Makassar,90232,0411-454567,0411-455123,04/04/2018
3217005,03/02/2016,RS Umum Karisma,RSU,D,"dr. Yedi Suyadi, Sp.PD,MM",Jl. Raya Cimareme No. 235 RT. 03 RW. 01 Kec.Ngamprah,Perusahaan,Bandung Barat,40552,022-6866221,022-6867821,04/04/2018
3573260,11/05/2016,RSIA REFA HUSADA,RSIA,C,dr. Muhammad Kholil Ikhsan,MAYJEND SUNGKONO NO 09 TLOGOWARU KEDUNG KANDANG KOTA MALANG,Perorangan,Kota Malang,65136,0341754075,-,04/04/2018
1807014,27/11/2012,RS Umum Daerah Zainal Abidin Pagar Alam,RSU,C,"dr. Burhanuddin, Sp.B","Jl. Raya Lintas Sumatera, Blambangan Umpu",Pemkab,Way Kanan,34764,081367337418,-,03/04/2018
3522036,22/01/2016,RS Umum Muhamadiyah Sumberejo,RSU,D,dr Tomy Oky Prasiska,Jl. Raya Sumberrejo 1193 Bojonegoro,Organisasi Islam,Bojonegoro,0353,331056,0353331367,03/04/2018
5271054,31/12/2013,RS Jiwa Mutiara Sukma,RS Jiwa,B,"Dr. Elly Rosila Wijaya, Sp.KJ. MM","Jl. A Yani no. 1 Selagalas Cakranegara, Mataram",Pemprop,Kota Mataram,83237,0370-672140,0370-671515,03/04/2018
5271065,26/03/2013,RS Bhayangkara Mataram,RSU,D,AKBP dr. Dafianto Arief,"Jl. Langko No.64,Mataram",POLRI,Kota Mataram,83114,0370-629185,0370-629185,03/04/2018
3522060,20/02/2012,RS Umum Muhammadiyah Kalitidu,RSU,D,"Dr. Diana Kawulaningsari M, M.Kes",Jl.Raya Kalitidu Cepu No. 266,Swasta/Lainnya,Bojonegoro,62152,0353511731,-,03/04/2018
3214033,03/04/2018,RS Ibu dan Anak Asri,RSIA,C,dr. Herlina Diputri,Purwakarta,Perusahaan,Purwakarta,41118,0264-211680,0264-219047,03/04/2018
3573254,11/02/2014,RS Ibu dan Anak Galeri Candra Malang,RSIA,C,dr. M.Iqbal Wachidi,JL. BUNGA ANDONG NO. 3 MALANG,Swasta/Lainnya,Kota Malang,65141,0341-478571,0341-414470,03/04/2018
3522062,05/06/2016,RS Muslimat NU Muna Anggita Bojonegoro,RSU,D,dr.MOH.ASARI,Jl. Ahmad Yani No. 10A Bojonegoro,Organisasi Islam,Bojonegoro,62115,0353-884147,0353-884147,03/04/2018
3515015,27/11/2012,RS Umum Daerah Sidoarjo,RSU,B,"dr. ATOK IRAWAN, Sp.P",Jalan Mojopahit No. 667 Sidoarjo,Pemkab,Sidoarjo,61215,031-8961649,031-8943237,02/04/2018
3523052,31/05/2011,RS Muhammadiyah Tuban,RSU,C,"dr. Sunaryadi, MMR",Jl. Diponegoro No.1 Tuban,Swasta/Lainnya,Tuban,62313,"0356-321334,",0356-323610,02/04/2018
7371107,04/03/2013,RS Bersalin Masyita,RS Bersalin,C,"dr. Ida Royani, M.Kes","Jl. Camba Jawayya No.24 Tello Baru, Makasar",Organisasi Sosial,Kota Makassar,90232,081245524024,-,02/04/2018
7371407,26/09/2013,RS Ibu dan Anak Bahagia,RSIA,C,"dr. Yasser Ahmad Fananie,MHA",Jl. Hertasning Baru - Minasa Upa Blok H7 NO 9,Swasta/Lainnya,Kota Makassar,90221,0411-861212,-,02/04/2018
