kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3201239,27/08/2013,RS Ibu dan Anak Assalam,RSIA,C,"dr. H. Ibnu Masud, SPOG","Jl. Raya Bogor KM 46,7 Cibinong Bogor",Perusahaan,Bogor,16912,0218753724,0218753724,02/05/2018
3510105,21/04/2014,RS Umum Bakti Mulia Banyuwangi,RSU,D,"dr.Caesar Ardianto,M.Kes",Jl. Brawijaya No. 46-47 Banyuwangi,Swasta/Lainnya,Banyuwangi,68472,0333-590001,0333-590001,02/05/2018
7102120,05/02/2018,RS Umum Noongan,RSU,C,"dr. Enriko H. Rawung, MARS",Jl.Raya Noongan Langowan Barat,Pemprop,Minahasa,95694,0431-3174381,0431-3174379,01/05/2018
1275750,09/01/2014,RS Umum Prof.Dr. Boloni,RSU,C,Dr.  M Irfan,Jl Robert Wolter Monginsidi No.11 Medan,Organisasi Sosial,Kota Medan,20157,4566879-4514637,0614154621,30/04/2018
3171515,30/04/2018,RS Umum MMC,RSU,B,"dr. Adib A. Yahya, MARS","Jl. H R. Rasuna Said No.21,Jaksel",Swasta/Lainnya,Kota Jakarta Selatan,12940,021-5203435,021-5203417,30/04/2018
3208024,01/01/2013,RS Umum Wijaya Kusumah,RSU,C,"Dr. H. Agus Fauzan Sunajadjie, MARS",Jl. RE Martadinata No. 172 Kab. Kuningan,Organisasi Sosial,Kuningan,45514,0232-871565,0232-871160,30/04/2018
3510076,12/04/2012,RS Yasmin,RSU,C,"dr. Wahyu Irawan,M.M",Jl. Letkol Istiqlah Nomor 80-84 Banyuwangi,Swasta/Lainnya,Banyuwangi,68415,0333-424671,0333-418215,30/04/2018
3578753,12/01/2010,RS Onkologi,RS Kanker,C,dr. Siti Sundari Manoppo,Jl. Arief Rahman Hakim No. 184 Surabaya,Swasta/Lainnya,Kota Surabaya,60111,031-5914855,031-5914860,30/04/2018
5271076,15/03/2013,RS Risa Sentra Medika,RSU,C,"dr. Ketut Mendra, MQIH",Jl. Pejanggik No.115 Cakranegara Mataram,Swasta/Lainnya,Kota Mataram,83231,0370-625560,0370-625559,30/04/2018
6204016,10/01/2018,RS Umum Daerah Jaraga Sasameh,RSU,C,"dr.LEONARDUS P. LUBIS, Sp.OG",Jl. Patianom Nomor 6 Buntok Kode Pos.737112 Kalimantan Tengah Telepon (0525) 212,Pemkab,Barito Selatan,73712,0525-21261,0525-21021,30/04/2018
6307012,20/02/2017,RS Umum Daerah  H Damanhuri Barabai,RSU,C,"dr. Muhammad Asnal, Sp.B. FInaCS",Jl. Murakata No. 4 Barabai,Pemkab,Hulu Sungai Tengah,71314,0517-41779,0517-41287,30/04/2018
6371141,30/04/2018,RS TNI-AU Tk.IV Syamsudin Noor,RSU,C,"dr. Irwan Janu Sucipta,Sp.KP",Jl. Hercules No. 17 Banjarbaru,TNI AU,Kota Banjar baru,70724,05114705118,05114705118,30/04/2018
6472015,01/08/2016,RS Umum Daerah Abdul Wahab Sjahranie,RSU,A,dr.Rachim Dinata Marsidi.SP.B.M.Kes,"Jl. Dr. Soetomo, Samarinda",Pemprop,Kota Samarinda,75123,0541-738118,0541-741793,30/04/2018
1218024,30/01/2013,RS Umum Melati,RSU,C,dr. Lusi Nurlina Nasution,"Jl Deli No. 105-115 Perbaungan, Serdang Bedagai",Organisasi Sosial,Serdang Bedagai,20986,(061)-7990056,(061)-7990057,30/04/2018
1872053,14/07/2011,RS Ibu dan Anak Anugerah Medical Center Metro,RSIA,C,"dr. Fitri Yuli Mayasari,MARS","Jl. Kunang 15 Kauman, Metro",Organisasi Sosial,Kota Metro,34111,0725-43209,0725-46344,30/04/2018
3578770,06/01/2014,RS Wijaya Surabaya,RSU,D,dr. Indramawan Setyojatmiko,Jl. Raya Menganti No.398 Wiyung Surabaya,Organisasi Sosial,Kota Surabaya,60227,(031)-7523087-F,(031)7525660,30/04/2018
5272003,25/03/2013,RS Harapan Keluarga,RSU,C,"dr. H. Slamet Tjahjono, Sp.P","JL. Ahmad Yani No. 9 Selagalas, Sandubaya",Perusahaan,Kota Mataram,83237,(0370)-670000,(0370)-673666,30/04/2018
3510109,01/02/2017,RS Ibu dan Anak Rahayu Medika,RSIA,C,"dr. Muh.Novan Affandy, Sp.OG","Jl. Pekulo-Sukomukti No.09, Kebaman, Srono, Banyuwangi",Swasta/Lainnya,Banyuwangi,68471,(0333)-395518-/,-,30/04/2018
1403024,31/08/2011,RS Umum Daerah  Raja Musa,RSU,D,"dr. H. AFRIZAL. D, MM",Jl Tunas Harapan Sungai Guntung Kec Kateman,Pemkab,Indragiri Hilir,29255,0779551313,0779551313,29/04/2018
