kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3305103,07/08/2018,RS Umum PKU Muhammadiyah Sruweng,RSU,C,dr. H. Hasan Bayuni,Jl. Raya Sruweng No.5 Sruweng Kebumen,Organisasi Islam,Kebumen,54362,0287-5506677,0287-3872002,07/08/2018
3201245,11/02/2015,RS Umum Karya Bhakti Pratiwi,RSU,C,"dr. Tiningsih Hardiani, MARS",Jl. Raya Dramaga KM. 7 Bogor,Swasta/Lainnya,Bogor,16680,0251-8626868,0251-8626969,07/08/2018
3309074,01/11/2011,RS Umum Umi Barokah,RSU,D,"Dr. Dwi Rahkmawati, Sp.KK","Jl.Prof.DR.Soeharso No.6 Tegal Rejo,Boyolali",Organisasi Sosial,Boyolali,57311,(0276)321452,(0276)321452,07/08/2018
3311016,03/01/2010,RS Umum Daerah Ir. Soekarno Kabupaten Sukoharjo,RSU,B,"dr. Gani Suharto, Sp. KG","Jl. Dr. Muwardi 71, Sukoharjo",Pemkab,Sukoharjo,57514,0271-593118,0271-593005,07/08/2018
3316014,09/03/2013,RS Umum Daerah Dr. R. Soetijono Blora,RSU,C,"dr. Nugroho Adiwarso, SpOG","Jl. Dr Sutomo No. 42,Blora Jawa Tengah",Pemkab,Blora,58211,0296-531118,0296-531504,07/08/2018
3316062,25/02/2010,RS Umum Bantuan Blora,RSU,D,dr. Astuti Jatiningsih,"Jl. Dr. Sutomo No.45, Blora",TNI AD,Blora,58211,(0296)-531041,(0296)-531041,07/08/2018
3326038,31/03/2008,RS Umum Daerah Kajen Kab.Pekalongan,RSU,C,"dr. Dwi Arie Gunawan, Sp.B",Jl. Raya Karangsari Karanganyar Kab. Pekalongan,Pemkab,Pekalongan,51182,0285-385231,0285-385229,07/08/2018
3372234,31/12/2014,RS Umum Daerah Kota Surakarta,RSU,C,"dr. Willy Handoko Widjaja, MARS","Jln. Lettu Sumarto No. 1 Kelurahan Kadipiro, Kecamatan Banjarsari, Kota Suraka",Pemkot,Kota Surakarta,57136,0271-715300,0271-715500,07/08/2018
3373020,07/08/2018,RS Umum Tk. IV 04.07.03 dr. Asmir,RSU,C,"drg. Agung Siswanto,Sp.KGA",Jl. Dr Muwardi No. 50 Salatiga,TNI AD,Kota Salatiga,50742,(0298)326045,(0298)314616,07/08/2018
3517076,18/08/2011,RS Umum Islam Jombang,RSU,D,Dr. H. Abdul Ghofir sp PD,Jl. Brig. Kretarto 22 A Jombang,Swasta/Lainnya,Jombang,61414,0321-860074,0321-704040,07/08/2018
3578742,00/00/0000,RS Islam Darus Syifa,RSU,C,"Dr. H.M. Faiz,Sp.THT - KL","Jl. Raya Benowo No.5,Surabaya",Organisasi Sosial,Kota Surabaya,60195,7406293,7422842,07/08/2018
3672022,21/02/2014,RS Umum Daerah Kota Cilegon,RSU,B,"Dr. H. Zainoel Arifin, M.Kes",Jl. Kapten P. Tendean Km.3 Cilegon,Pemkot,Kota Cilegon,42412,0254-330461,0254--330864,07/08/2018
7302016,31/12/2013,RS Umum Daerah H.A. Sulthan Daeng Radja,RSU,B,"dr.H.Abdur Rajab,H.MM",Jl. Serikaya No. 17 Bulukumba,Pemkab,Bulukumba,92513,0413-81290,0413-85030,07/08/2018
7303010,26/02/2013,RS Umum Daerah Prof.Dr.H.M. Anwar Makkatutu,RSU,C,"dr. H. SULTAN, M.Kes",Jl. Teratai No.20 Bantaeng,Pemkab,Bantaeng,92411,0413-21004,0413-21786,07/08/2018
7371293,01/02/2017,RS Islam Faisal,RSU,B,"dr. Hj. ARFIAH ARABE, T.MARS","Jl. AP Pettarani ,Makasar",Organisasi Islam,Kota Makassar,90222,0411-871942,0411-857010,07/08/2018
7371362,18/03/2016,RS Umum Daerah Haji Makassar,RSU,B,"drg. Abd. Haris Nawawi, M.Kes",Jl. Dg. Ngepe No. 14 Makassar,Pemprop,Kota Makassar,90224,0411-856091,0411-855934,07/08/2018
9102033,06/09/2017,RS AL dr. Azhar Zahir Manokwari,RSU,D,"dr. Birril Qudsi, Sp.B",Jl. Serma Suwandi No. 01 Manokwari,TNI AL,Manokwari,98312,0986-2211492,0986-2211492,07/08/2018
9171032,28/05/2009,RS Umum Daerah Sele Be Solu,RSU,C,"dr. MAVKREN J. KAMBUAYA, MARS",Jl Selebesolu II No. 1 Km 12 Klawalu Kota Sorong,Pemkot,Kota Sorong,98417,0951-335955,0951-335954,07/08/2018
3216351,31/01/2014,RS Umum Kartika Husada,RSU,C,drg. ARIDITYA PRAMESTI,"Jl. Raya Mangunjaya No.07 Kp.Rukem,Tambun - Bekasi",Swasta/Lainnya,Bekasi,17510,88327281,88322529,07/08/2018
