kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
6302014,03/05/2013,RS Umum Daerah Kabupaten Kotabaru,RSU,C,"dr. Nasar Radfan, M.ked. Trop",Jl. Brigjend. H. Hasan Basri No.57 Kotabaru,Pemkab,Kota baru,72117,(0518)-21118,22945,11/04/2018
6371024,04/01/2018,RS Umum Suaka Insan,RSU,C,"Dr. dr. A.J. Djohan,MM,FIAS",Jl. H. Zafri Zamzam 60 Banjarmasin,Organisasi Sosial,Kota Banjarmasin,70116,0511-353335,0511-355121,11/04/2018
6371046,17/10/2013,RS Islam Banjarmasin,RSU,C,drg. Hj. Eva Ariyani,"Jl. Letjend S. Parman No. 88, Banjarmasin",Organisasi Islam,Kota Banjarmasin,70115,(0511)-3354896,(0511)-3351690,11/04/2018
6371094,11/04/2018,RS Umum Sari Mulia,RSU,C,"Dr. H.R.Soedarto WW,SpOG",Jl. Pangeran Antasari No 139 Banjarmasin,Organisasi Sosial,Kota Banjarmasin,70233,0511-3261491,0511-3257889,11/04/2018
6372014,20/12/2013,RS Umum Daerah Idaman Banjarbaru,RSU,C,"Dr. Hj. ENDAH LABATI SILAPURNA, MH.Kes.",Jl. Trikora No. 115 Gt. Manggis Banjarbaru,Pemkot,Kota Banjar baru,70721,0511-6749696,0511-6749697,11/04/2018
6303027,11/11/2013,RS Umum Pelita Insani,RSU,D,"dr. Gabril Taufik Basri, Sp.PD, FINASIM",Jl. Sekumpul No. 66 Martapura,Swasta/Lainnya,Banjar,70614,0511-4722210,0511-4722230,11/04/2018
6372016,22/01/2014,RS TK IV Guntung Payung,RSU,D,"Dr.Budi Indra,Sp.PD,M.Kes",Jl. A. Yani Km. 31 Banjarbaru,TNI AD,Kota Banjar baru,70713,0511-4785310,0511-4785264,11/04/2018
1211126,12/08/2014,RS Umum Amanda,RSU,C,"Dr. Calvintinus Meliala, Sp.S",Jl Jamin Ginting Simpang Korpri No. 1 Berastagi,Perusahaan,Karo,22152,0628-93034,0628-93043,11/04/2018
3273541,09/05/2017,RS Ibu dan Anak Harapan Bunda Bandung,RSIA,C,dr. Rilda Febrianda,"Jl. Pluto Raya Blok C Margahayu Raya, Buah Batu, Kota Bandung",Swasta/Lainnya,Kota Bandung,40286,022-7506490,022-7514712,11/04/2018
6310018,19/10/2016,RS Umum Marina Permata,RSU,C,dr. Sulaiman Umar,"Jl.Kodeco KM 4, Desa Sarigadung Kec. Simpang Empat Kab. Tanah Bumbu.",Swasta/Lainnya,Tanah Bumbu,72211,0518-71118,0518-71118,11/04/2018
6371155,29/12/2016,RS Ibu dan Anak Annisa,RSIA,C,"drg.Nolista Indah Rasyid, Sp.Ort",Jl Jafri Zamzam No 56 RT  33 Banjarmasin,Swasta/Lainnya,Kota Banjarmasin,70129,0511-4364375,0511-6740061,11/04/2018
3515143,23/06/2017,RS Umum Mitra Sehat Mandiri Sidoarjo,RSU,C,Drg. Surdiyanto,Jl. Raya Krian- Mojosari KM 3 Tropodo Krian Sidoarjo,Swasta/Lainnya,Sidoarjo,61262,03199891626,-,11/04/2018
3509140,06/04/2018,RS Siloam Jember,RSU,C,"dr. Marganda D. A. Pasaribu, MKK",Jl. Gajah Mada 104 Kelurahan Jember Kidul Kecamatan Kaliwates,Swasta/Lainnya,Jember,68131,03312861900,03312861922,11/04/2018
1275852,20/05/2013,RS Umum Columbia Asia,RSU,B,"Prof.dr.Sutomo Kasiman,SpPD,SpJP",Jl Listrik No.2A Medan,Swasta/Lainnya,Kota Medan,20112,061-4566368,061-4566585,10/04/2018
1471150,15/03/2012,RS Prof. Dr. Tabrani,RSU,C,dr. Dovy Saptika Faulin,"Jl Jend.Sudirman 410,Pekanbaru",Organisasi Sosial,Kota Pekanbaru,28125,"35464,-35467",(0761)-831194,10/04/2018
3404157,03/05/2012,RS Umum Sakina Idaman,RSU,C,"Dr. H. Nur Muhammad Artha, M. Sc, M. Kes","Jl Nyi Tjondroloekito No. 60, Sinduadi, Mlati, Sleman",Organisasi Sosial,Sleman,-,0274-582039,0274-582039,10/04/2018
6371072,21/02/2017,RS Umum Daerah Dr. H. Moch. Ansari Saleh,RSU,B,"DR. dr. Izaak Zoelkarnain Akbar, Sp.OT","Jl Brigjend H. Hasan Basry No.1, Banjarmasin",Pemprop,Kota Banjarmasin,70125,0511-6710000,0511-6710001,10/04/2018
1902042,05/04/2018,RS Umum Arsani,RSU,C,"dr.Nursakti Awan Adhi, MM",Jl. Raya Air Kenanga Kec. Sungailiat Kab. Bangka Prov. Kepulauan Bangka Belitung,Swasta/Lainnya,Bangka,33215,0717-4297825,0717-4297834,10/04/2018
3329101,14/10/2011,RS Umum Dera As-Syifa,RSU,D,dr. M. Tedo Hardiyanto,Jl. Merdeka Banjarharjo - Brebes,Swasta/Lainnya,Brebes,52265,(0283)889588,(0283)889583,10/04/2018
