kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3401026,00/00/0000,RS Umum St Yusup Boro,RSU,D,dr. Clara Soraya,Boro Banjarasri Kalibawang Kulon Progo,Organisasi Sosial,Kulon Progo,55672,08112954885,-,16/10/2017
3302121,14/10/2017,RS Ibu dan Anak Amanah,RSIA,C,"dr. Prasetyo Wibowo., M.Sc",Jl Raya Kebokura No.37 Kec Sumpiuh Kab Banyumas,Organisasi Sosial,Banyumas,53195,497548,(0282)497548,14/10/2017
3471085,06/04/2017,RS Khusus Jiwa Puri Nirmala,RS Jiwa/ RSKO,C,"Dr. RA. Kresman,Sp.KJ",Jl Jayaningprangan No.13 Gunungketur Pakualaman Yogyakarta,Organisasi Sosial,Kota Yogyakarta,55111,515255,587400,12/10/2017
3578593,18/12/2014,RS Ibu dan Anak Pura Raharja,RSIA,C,"drg.Hetty Pratiwi,MPH",Jl. Pucang Adi No.12 - 14 Surabaya,Organisasi Sosial,Kota Surabaya,-,031-5019898,031-5024591,12/10/2017
3674008,28/02/2012,RS Ibu dan Anak Citra Ananda,RSIA,C,"dr. Mirta Widia, MARS, MHKes",Jl.RE Martadinata No.30 Kec.Ciputat Kel. Ciputat Kota.Tangerang Selatan,Perusahaan,Kota Tangerang Selatan,15411,021-7401347,021-7491702,12/10/2017
3172765,21/04/2016,RS Umum AL-Fauzan,RSU,D,"Dr. Prita Kusumaningsih, SpOG","Jl. Pedati No. 3 Kel. Kampung Tengah, Kec. Kramat Jati, Jakarta Timur. 13540",Swasta/Lainnya,Kota Jakarta Timur,13540,021-8402821,021-87780318,12/10/2017
3171286,01/03/2013,RS Ibu dan Anak Budhi Jaya,RSIA,C,"dr. Ristina Basri, MARS","Jl. Dr. Sahardjo 120, Jaksel",Perusahaan,Kota Jakarta Selatan,12960,021-8312378,021-8319179,10/10/2017
3202086,20/01/2015,RS Umum Kartika Cibadak,RSU,C,"dr. Rian Ardian, MARS",Jl. Siliwangi No.139,Swasta/Lainnya,Sukabumi,43155,(0266)-7160068,(0266)-535586,05/10/2017
1502018,24/01/2017,RS Andimas,RSU,D,dr. Zulharman,Jalan Sapta Marga RT 021 RW 003 Kelurahan Pematang Kandis Kecamatan Bangko Kab.,Swasta/Lainnya,Merangin,37313,081366889296,-,26/09/2017
9101021,06/09/2017,RS PT. Freeport Indonesia,RSU,D,Dr. Darma Irawan SpAn,Jl. Numfor No. 1 Tembagapura,Swasta/Lainnya,Mimika,99967,(0901)407666,-,21/09/2017
7371430,19/09/2017,RS Ibu dan Anak Amanat,RSIA,C,Dr. MUHAMMAD RIVAI HAMZAH,Jl. Haji Bau No. 11D Makassar,Perusahaan,Kota Makassar,90112,0411873575,0411873575,20/09/2017
1220002,13/09/2017,RS Umum Berkah,RSU,D,dr. Afrina Yanti Harahap,Jl. Gunung Tua - Langga Payung Km. 1 Kec. Padang Bolak,Swasta/Lainnya,Padang Lawas Utara,22753,082277449860,---,20/09/2017
3578246,00/00/0000,RS Muji Rahayu,RSU,D,DR. DINI SULISTYOWATI,JL.RAYA MANUKAN WETAN 68-68 A Surabaya,Organisasi Sosial,Kota Surabaya,60185,(031)-7418889,(031)-7440449,19/09/2017
3673035,27/02/2012,RS Ibu dan Anak Puri Garcia,RSIA,Belum ditetapkan,"dr.Herman Garcia L. Tobing,Sp.OG","Jl.Griya Purnama No.99 Tegal Padang Ds.Drangong, Kec.Taktakan",Perusahaan,Kota Serang,42162,(0254)223333,(0254)223786,13/09/2017
1371457,09/05/2016,RS Khusus Mata Padang Eye Center,RSK Mata,C,Dr. Rahmi Puspita Genie,Jl.Pemuda No 53 C - D Padang,Swasta/Lainnya,Kota Padang,25000,0751-30094,0751-30098,08/09/2017
3471282,06/04/2017,RS Ludira Husada Tama,RSU,D,dr. Anastasia Retno Supanti H,"Jl Wiratama 4 Tegalrejo, Yogyakarta",Organisasi Sosial,Kota Yogyakarta,55244,"620091,620333",589087,06/09/2017
3604050,22/03/2017,RS Ibu dan Anak Permata Serdang,RSIA,C,dr. AKAM PERTAMAWAN .SPOG,JL Waringin Kurung Rt 001 Rw 003 desa Sedang Kecamatan Kramatwatu Kabupaten sera,Perusahaan,Serang,42161,0254387515,0254387494,05/09/2017
3215164,21/08/2014,RS Umum Rosela,RSU,D,dr. Yesi Karya Lianti. MARS,Jl. Interchange Tol Karawang Barat No.3 Karawang,Perusahaan,Karawang,41310,0267-8637207,0267-8637205,29/08/2017
1372013,24/06/2017,RS Ibu dan Anak Permata Bunda Solok,RSIA,C,dr. Vyola Regina,"Jl. Nasir Sutan Pamuncak, By Pass kota Solok",Perusahaan,Kota Solok,27315,(-0755-)-20554,-,29/08/2017
