kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1905024,14/12/2009,RS Umum Daerah Kab. Bangka Selatan,RSU,D,dr. Zulkifli,Jl. Raya Gadung Desa Gadung Kec. Toboali,Pemkab,Bangka Selatan,33183,0718-4220935,0718-4220935,28/04/2018
3578053,21/03/2017,RS Darmo,RSU,C,"Dr. Iman Soewono,Sp.PD","Jl. Raya Darmo 90,Surabaya",Organisasi Sosial,Kota Surabaya,60264,031-5676253,031-5676145,28/04/2018
6110012,22/08/2011,RS Umum Daerah Kabupaten Melawi,RSU,C,dr. SIEN SETIAWAN,Jl. Kelakik KM. 4 Nanga Pinoh Kabupaten Melawi,Pemkab,Melawi,78672,0568-2020123,-,28/04/2018
6171044,28/04/2018,RS Jiwa Daerah Sei Bangkong Pontianak,RS Jiwa,B,dr. Batara Hendra Putra Sianipar,Jl. Ali Anyang No. 1 Pontianak,Pemprop,Kota Pontianak,78116,0561-767525,0561-732420,28/04/2018
6309014,00/00/0000,RS Umum Daerah H. Badaruddin Tanjung,RSU,C,Dr. Mastur Kurniawan,Jl. Jaksa Agung Suprapto Tanjung,Pemkab,Tabalong,71513,0526-2022651,0526-2022651,28/04/2018
8101026,13/10/2013,RS Hati Kudus Langgur,RSU,D,dr. Adrianus Leftungun,Jl. Jenderal Sudirman Langgur,Organisasi Katholik,Maluku Tenggara,97611,0916-21638,0916-21638,28/04/2018
2004012,19/01/2011,RS Umum Daerah Dabo Kabupaten Lingga,RSU,D,dr. Asri Wijaya S,"Jl. Kesehatan No.1, Dabo Singkep Kabupaten Lingga",Pemkab,Lingga,29871,(0776)-322605,-,28/04/2018
3204123,05/12/2012,RS Ibu dan Anak Humana Prima,RSIA,C,"dr. Simon Tomarere, MHA",Jl. Rancabolang No. 21 Kel. Manjahlega Kec. Rancasari Kota Bandung,Swasta/Lainnya,Kota Bandung,40286,(022)7563543,-,28/04/2018
1871442,18/11/2013,RS Ibu dan Anak Puri Betik Hati,RSIA,C,"dr. M. Iqbal, Sp.A",Jln. Pajajaran No 109 Jagabaya II Wayhalim,Perusahaan,Kota Bandar Lampung,35132,0721-787799,(0721)-787999,28/04/2018
3528027,28/12/2014,RS Umum Daerah Mohammad Noer Pamekasan,RSU,D,"dr. Setya Budiono, M.Kes",JL. Bonorogo 17 Pamekasan Madura,Pemprop,Pamekasan,69323,0324-323085,0324-323085,28/04/2018
3578793,03/08/2016,RS PKU Muhammadiyah Surabaya,RSU,D,"Dr. dr. Enik Srihartati, M.Kes., Sp. KK",JL. KH MAS MANSYUR 180-182 SURABAYA,Organisasi Islam,Kota Surabaya,60162,031-3522980,031-3522980,28/04/2018
1207068,25/04/2018,RS Umum Hartati Medical Centre,RSU,C,dr.Hermawan Prasetya,Jl. Siringo-ringo No. 150 Rantauprapat Kel. Binaraga Kec. Rantau Utara Kab. Labu,Swasta/Lainnya,Labuhan Batu,-,06247671518,06247671518,28/04/2018
1202017,27/11/2015,RS Umum Daerah dr. Husni Thamrin,RSU,D,dr. H. Ahmad Ikhsan Nasution,Jl Multatuli No. 72 Kec. Natal Kab. Mandailing Natal Prop. Sumatera Utara,Pemkab,Mandailing Natal,22987,0636-7325118,0636-7325024,27/04/2018
3506014,15/07/1974,RS Umum Daerah Kabupaten Kediri,RSU,B,"Dr. HERMAWAN CHRISDIONO,Sp.P",Jl. Pahlawan Kusuma Bangsa No. 1 Pare,Pemkab,Kediri,64213,0354-391718,0354-391833,27/04/2018
3571031,27/04/2018,RS Umum Bhayangkara Kediri,RSU,B,"KOMBES POL Dr. M Mas'udi, Sp.S",Jl. Kombes Pol Duryat 17 Kediri,POLRI,Kota Kediri,64122,(0354)-671100,(0354)-683830,27/04/2018
3507070,01/10/1995,RS Marsudi Waluyo,RSU,D,"dr. Kristiwi Hanggariyani, MARS","Jl. Raya Mondoroko Km. 09, RT 004 RW 003 Desa Purwoasri, Kec. Singosari, Kab. Ma",Swasta/Lainnya,Malang,0341,458974,451579,27/04/2018
3577085,31/08/2005,RS Umum Daerah Kota Madiun,RSU,C,"dr. Resti Lestantini, M.Kes",Jl. Campursari No.12B Madiun,Pemkot,Kota Madiun,63124,0351-481314,0351-481314,27/04/2018
3404168,30/04/2010,RS Umum Daerah Prambanan,RSU,C,"drg. Isa Dharmawidjaja,M.Kes.","Jl Prambanan Piyungan Km.7, Delegan, Sumberharjo, Prambanan, Sleman",Pemkab,Sleman,55572,(0274)-4398356,(0274)-4398570,27/04/2018
8101063,02/02/2018,RS Umum Daerah Dr. P. P. Magretti Saumlaki,RSU,D,dr. LUCIA FRANCISCA RAFYOI ALETENAN FELN,Jl. Mr. Latuharhari - Saumlaki,Pemkab,Maluku Tenggara Barat,97664,0918-21113,0918-21114,27/04/2018
