kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3514054,11/07/2017,RS Sahabat,RSU,D,dr.Rike Jeff Yus Jeffi Habibi,Jl. Surabya Malang KM 50 Desa Suwayuwo Kecamatan Sukorejo Kabupaten Pasuruan,Perorangan,Pasuruan,67161,03436743777,-,14/11/2017
7471103,13/11/2017,RS Ibu dan Anak Permata Bunda,RSU,C,"dr. Hj. Syamsiah Pawennei, M.Kes","Jl. Syeh Yusuf No.9,Kendari",Swasta/Lainnya,Kota Kendari,93111,0401-3131188,-,13/11/2017
3172766,26/04/2016,RS Umum Olahraga Nasional,RSU,C,"dr. Erni Yustisiani, MH.Kes",Jl. Jambore Raya No. 1 Kelurahan Cibubur Kecamatan Ciracas 13720,Kementerian Lain,-,13720,021-87753977,021-87753977,13/11/2017
3271162,24/02/2012,RS Bersalin Pasutri,RS Bersalin,C,"dr. Dhely Lesthama A.,Sp.OG",Jl. Merak No.3 Tanah Sareal Kota Bogor,Perusahaan,Kota Bogor,16161,0251-8349707,0251-8331938,11/11/2017
3404070,02/05/2008,RSK Bedah An-Nur,RSK Bedah,C,"dr. Gogot Suyitno, Sp.Rad., Sp.KN., MBA",Jl. Colombo No. 14-16 Sleman Yogyakarta,Organisasi Sosial,Sleman,55281,0274585848,0274564110,10/11/2017
3674071,22/05/2014,RS Khusus Jiwa Dharma Graha,RS Jiwa/ RSKO,C,"dr. Tri Waluyo, MARS",Jl. Raya Astek No.17 Lengkong Gudang Timur Serpong,Organisasi Sosial,Kota Tangerang Selatan,15321,5388427,5388428,10/11/2017
3505036,20/03/2015,RS Ibu dan Anak Kirana Husada,RSIA,C,dr. Diah Roosmawati Sp.P,"Jl. P. Sudirman 55, Beru, Wlingi Kabupaten Blitar",Swasta/Lainnya,Blitar,66184,0342---691143,-,10/11/2017
3505043,06/06/2017,RS Umum Medika Utama,RSU,D,dr. Rudy SK Hedo,JL KUSUMA BANGSA NO 1 KANIGORO BLITAR 66171,Swasta/Lainnya,Blitar,66171,0342442555,0342442555,10/11/2017
5102048,10/07/2017,RS Umum Bali Holistik,RSU,D,"dr. A.A Sagung Ayu Santhi Sueningrum, S","Jl. Raya Umabian Desa Belayu, Kec. Marga Kab. Tabanan, Bali",Swasta/Lainnya,Tabanan,-,03618945458,03618945461,10/11/2017
3505054,09/11/2017,RS Umum An-Nisaa,RSU,D,Dr. Devvy Megawati,"Jl. Suparyono Timur No. 1, Bajang Talun Blitar",Swasta/Lainnya,Blitar,66183,0342-692999,0342-693999,09/11/2017
3275059,05/07/2016,RS Ibu danAnak Ratna Ervita Medika,RSIA,C,dr. Hendrik Septiadi,Jl. Raya Narogong KM.7 No.3 Bojong Menteng Rawa Lumbu,Perusahaan,Kota Bekasi,17117,02182436206,02182600277,06/11/2017
1274063,04/09/2017,RS Chevani,RSU,C,"drg. Khairi Lufti Sinaga, M.KKK",Jalan Prof. H. M. Yamin No. 17 Tanjung Marulak Hilir,Perusahaan,Kota Tebing Tinggi,20616,06213950222,06213950221,06/11/2017
8271042,00/00/0000,RS Islam PKU Muhammadiyah Maluku Utara,RSU,D,Dr. Pawa Juliati Rachmi,Jl. Pemuda No.131 Keluarahan Toboleu Tetnate Kec. Ternate Utara,Organisasi Sosial,Kota Ternate,97726,0921-3121623,0,02/11/2017
3174523,07/06/2016,RS Umum Daerah Matraman,RSU,D,"Dr. OPY DYAH PARAMITA, Sp.A",Jl. Kebon kelapa raya no. 29 kel. Utan kayu selatan kec. Matraman,Pemprop,Kota Jakarta Timur,13120,02185909055,0218581957,02/11/2017
7371429,20/07/2017,RS Ibu dan Anak Kartini,RSIA,C,"dr. Rina Previana Amiruddin, Sp.OG",Jl. Kartini No 1 A,Swasta/Lainnya,Kota Makassar,90111,04113613502,-,02/11/2017
1406046,27/02/2014,RS Ibu Anak  Norfa Husada,RSIA,C,Dr. Asmara Fitrah Abadi,Jl. Mayor Ali Rasyid No. 17 ABCD Bangkinang,Swasta/Lainnya,Kampar,28411,081365955644,076221672,01/11/2017
1209081,20/09/2017,RS Umum Karya Husada,RSU,D,"dr. Jhon Effraim Ginting, M.Ked(PD), Sp.",Jalan Merdeka Nomor 12-18 Kelurahan Perdagangan III Kecamatan Bandar Kabupaten S,Swasta/Lainnya,Simalungun,21184,0622-697025,-,01/11/2017
3172746,00/00/0000,RS Jiwa Duren Sawit,RS Jiwa/ RSKO,A,"Dr. Julaga HCL Tobing, MARS",Jl. Duren Sawit Baru Jakarta Timur,Pemprop,Kota Jakarta Timur,13440,021-8628686,021-8628659,31/10/2017
3173698,12/05/2015,RS Umum Daerah Sawah Besar,RSU,D,drg. SUZY FREUD,Jl. Dwi Warna Raya No. 6-8,Pemprop,Kota Jakarta Pusat,10740,021-62320819,-,31/10/2017
