kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3314078,17/03/2011,RS Ibu dan Anak Restu Ibu,RSIA,C,"Dr. Sigit Hendrasto,SH.MH","Bendungan, Desa Pilangsari, Kecamatan Ngrampal",Organisasi Sosial,Sragen,57252,271-894584,271-891424,07/08/2018
3278014,11/08/2011,RS Umum Tasik Medika Citratama (TMC),RSU,C,"Dr. Lanny Maryatie, M.Kes",Jl. H.Z. Mustofa No. 310 Cihideung Kota Tasikmalaya,Perusahaan,Kota Tasikmalaya,46125,0265-322333,0265-326767,07/08/2018
3603201,09/07/2011,RS Khusus THT-Bedah KL Proklamasi BSD,RSK THT,C,"Dr. Lola Yucola Sp THT KL (K),M.Kes",Commercial Park Central Business Of District BSD Kav No. 7,Swasta/Lainnya,Kota Tangerang Selatan,15321,021-29002929,021-29002930,07/08/2018
3329103,26/03/2018,RS Umum Islami Mutiara Bunda,RSU,D,dr.Linaldi Ananta,Jl. Raya Pantura Cenderawasih kecamatan Tanjung kabupaten Brebes,Perusahaan,Brebes,52254,0283-877222,0283-877222,07/08/2018
3216388,08/05/2013,RS Umum Cibitung Medika,RSU,C,dr. Setiawan. MARS.,Jl. H. Bosih No.117 Cibitung Kabupaten Bekasi,Perusahaan,Bekasi,17520,021-88323444,021-88323449,07/08/2018
3216414,06/02/2018,RS Umum Amanda,RSU,C,"Dr. Siti Rohmah, MARS",Jl. Raya Industri No. 36 Cikarang Utara,Perusahaan,Bekasi,17530,021-8900277,021-89110011,07/08/2018
3271163,04/11/2014,RS Umum Vania,RSU,C,"Dr. Handi Wijaya, MARS","JL. Siliwangi No. 11, Kel. Sukasari, Kec. Bogor Timur Kota Bogor",Perusahaan,Kota Bogor,16143,0251-8380601-/,-,07/08/2018
1805047,14/04/2015,RS Ibu Anak Puri Adhya Paramita,RSIA,C,dr. ADHYANOVIC HADI PRADIPTA,Jl. SULTAN AGUNG NO. 5 BANDAR JAYA - TERBANGGI BESAR,Perusahaan,Lampung Tengah,34162,(0725)-529399,(0725)26412,07/08/2018
3174519,03/08/2015,RS Umum Mitra Keluarga Kalideres,RSU,C,dr Jocelyn Adrianto. MARS,JL PETA SELATAN NO 1 RT/RW 007/011 KEL KALIDERES KEC KALIDERES JAKARTA BARAT,Perusahaan,Kota Jakarta Barat,11840,(021)22523700,(021)22523703,07/08/2018
1571164,07/08/2018,RS Umum Rimbo Medika,RSU,D,dr. Ramli Yasin,"Jl, Kap. Pattimura RT. 02 No. 58 Jambi kelurahan kenali besar,kec alam barajo",Organisasi Sosial,Kota Jambi,36129,0741--582030,0741--582030,07/08/2018
1671276,31/05/2015,RS Umum Myria Palembang,RSU,C,"dr.FX.Indra Setiadi,MARS","Jl. Kol.H.Barlian Km.7,Palembang",Organisasi Katholik,Kota Palembang,30152,0711-411610,0711-411610,06/08/2018
3175326,17/04/2013,RS Umum Islam Jakarta Utara,RSU,C,"Dr. UMI SJARQIAH, SP.KFR.,MKM",Jl. Tipar Cakung No.5 Jakut,Organisasi Sosial,Kota Jakarta Utara,14140,021-4400778,021-4400782,06/08/2018
3201207,00/00/0000,RS Umum MH. Thamrin,RSU,B,Dr. Ali Martomo,"Jl. Raya Narogong Km.16, Limus Nunggal Cileungsi, Bogor",Swasta/Lainnya,Bogor,16820,021-8235052,021-8230686,06/08/2018
3202014,01/12/2017,RS Umum Daerah Sekarwangi,RSU,B,"dr. Hj Wiwik Marwiah Abubakar, MARS",Jl. Siliwangi No. 49 Cibadak Sukabumi,Pemkab,Sukabumi,43155,0266-531261,0266-531646,06/08/2018
3206011,19/10/2013,RS Umum Daerah dr. Soekardjo,RSU,B,"dr. H. WASISTO HIDAYAT, M.KES",Jl. Rumah Sakit 33 Tasikmalaya,Pemkot,Kota Tasikmalaya,46113,(0265)-331683,(0265)-331747,06/08/2018
3206070,27/09/2001,RS Umum Jasa Kartini,RSU,C,Dr. H. Dudun Abdullah,Jl. Otto Iskandar Dinata No 15,Perusahaan,Kota Tasikmalaya,46113,0265-331641,-,06/08/2018
3216318,13/07/2018,RS Umum Hermina Grand Wisata,RSU,B,"Dr. Lussy Mesiana Gustantini, MPH",Jl. Festival Boulevard Blok J A1 No.1 Lambang Sari Tambun Selatan Bekasi,Swasta/Lainnya,Bekasi,17510,021-82651212,021-8252963,06/08/2018
3273442,16/03/2016,RS Umum Bina Sehat,RSU,D,"Dr. H. Guntur Alamsyah,MARS",Jl. Raya Dayeuhkolot No.325 Bandung,Swasta/Lainnya,Bandung,40527,022-5207963,022-5207964,06/08/2018
3302191,12/09/2005,RS Umum Daerah Ajibarang,RSU,C,dr. Dani Esti Novia,"Jl. Raya Pancasan No.1,Ajibarang Banyumas",Pemkab,Banyumas,53163,0281-6570004,0281-6570005,06/08/2018
