kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3171702,00/00/0000,RS Ibu dan Anak Zahirah,RSU,C,"dr. Yulkanti Ruadewi, MARS","Jl. Sirsak No.21 RT/RW 009/001,Jagakarsa,Jaksel",Swasta/Lainnya,Kota Jakarta Selatan,12620,7872210,7270013,04/05/2018
7411908,31/01/2015,RS Umum Daerah Kabupaten Kolaka Timur,RSU,D,dr. Abdul Munir Abubakar,"Kelurahan Welala, Kecamatan Ladongi, Kabupaten Kolaka Timur",Pemkab,Kolaka Timur,93573,082242999464,-,04/05/2018
1203044,30/01/2017,RS Umum Daerah Gunung Tua,RSU,C,dr. Julia Erlina Nasution,Jl Raya gunung Tua - Binangan KM 6 Aek Haruaya,Pemkab,Padang Lawas Utara,22753,0635-510567,0635510567,03/05/2018
3172083,03/05/2018,RS Tk IV Cijantung,RSU,C,"Mayor Ckm dr. Moh. Andi Fatkhurokhman, S",Jl. Mahoni No. 1 Cijantung II Rt 005/004  Pasar Rebo Jakarta Timur,TNI AD,Kota Jakarta Timur,13760,021-8400535,021-87793332,03/05/2018
3215089,31/12/2014,RS Umum Saraswati,RSU,C,"dr. Dewvi Lo,MARS","Jl. Jend. Ahmad Yani No.27, Cikampek, Kab. Karawang",Swasta/Lainnya,Karawang,41373,0264-316101,0264-311531,03/05/2018
9205015,04/04/2013,RS Umum Biak,RSU,C,"dr. Richard Ricardo Mayor,M.Kes (Plt)",Jl. Sriwijaya Ridge I Biak,Pemkab,Biak Numfor,98111,0981-21294,098124630,03/05/2018
9271023,15/04/2015,RS Umum Abepura,RSU,C,"dr. NIKODEMUS BARENDS, M.Kes.","Jl. Kesehatan No. I Abepura, jayapura",Pemprop,Jayapura,99351,09675187151,0967581064,03/05/2018
5271087,25/08/2015,RS Umum Daerah Kota Mataram,RSU,B,dr. HL Herman Mahaputra. M. Kes,Jl. Bung Karno No.3 Pagutan raya Mataram,Pemkot,Kota Mataram,83127,(0370)660774,(0370)-646928,03/05/2018
3171083,06/03/2014,RS Umum  Avisena,RSU,C,dr. Achdayat Premedi TJ.MARS,"Jl. H. Rohimin No. 30 Kel. Ulujami, Kec. Pesanggrahan",Perusahaan,Kota Jakarta Selatan,12250,021-5853916,021-5871802,03/05/2018
3171785,24/05/2013,RS Umum Bhayangkara Sespimma Polri,RSU,D,"dr.RINI AFRIANTI,MKK","JL. CIPUTAT RAYA NO 40, KELURAHAN  PONDOK PINANG, KECAMATAN KEBAYORAN LAMA",POLRI,Kota Jakarta Selatan,12310,021-7650384,0217666106,03/05/2018
3201240,04/11/2013,RS Umum Juliana,RSU,C,dr. Wiwik Widiastuti,Jl. Raya Tajur No. 75 Bogor Timur Kota Bogor,Swasta/Lainnya,Kota Bogor,16141,0251-8339593,0251-8339591,03/05/2018
3374366,11/08/2014,RS Umum Columbia Asia Semarang,RSU,B,"dr. Budi Riyanto, DTMH, MSc, Sp.PD, KPTI",Jl. Siliwangi No. 143,Perusahaan,Kota Semarang,50145,024-7629999,024-86468099,03/05/2018
9219044,15/09/2014,RS Hendrik Fintay Kabupaten Sarmi,RSU,Belum ditetapkan,dr. Yanto Lipu,"Sarmi Kota, Papua",Pemkab,Sarmi,99373,081344020444,-,03/05/2018
1871447,05/04/2016,RS Ibu dan Anak Belleza Kedaton Bandar Lampung,RSIA,C,"drg. Bobet Evih Hedi I. R., MMR",Jln. Sultan Haji LAbuan Ratu Bandar LAmpung,Perusahaan,Kota Bandar Lampung,35142,0721-773333,0721-773338,03/05/2018
7171104,26/10/2017,RS Mata Provinsi Sulawesi Utara,RSK Mata,C,"dr. Samuel A. R. Malingkas, Sp.M",Jl. W. Z. Johanis No.I Kota Manado,Pemprop,Kota Manado,95177,0431-851309,-,03/05/2018
3172769,19/04/2018,RS Umum  Dr. EUIS,RSU,C,dr. Putri Pusparani,Jl. H. Naman No.3 (TRANSITO) Kalimalang Kelurahan Pondok Kelapa Kecamatan Duren,Perusahaan,Kota Jakarta Timur,13450,021-8656488,021-86905347,03/05/2018
1808015,26/12/2004,RS Umum Daerah Menggala Tulang Bawang,RSU,B,"dr.Anse Diana Valentiene Messah, Sp. Rad","Menggala,Kab.Tulang Bawang",Pemkab,Tulang Bawang,34596,0726.21131,0726.21222,02/05/2018
3510091,02/05/2018,RS Islam Banyuwangi,RSU,D,dr. M. Kaharuddin Mirzani,Jl. Basuki Rachmat No. 129 Banyuwangi,Swasta/Lainnya,Banyuwangi,68414,0333-424118,0333-420430,02/05/2018
1505027,31/08/2010,RS Umum Daerah Sungai Bahar,RSU,D,dr. Agus Subekti,Jl. Soekarno Hatta Desa Suka Makmur Kecamatan Sungai Bahar Kabupaten Muaro Jambi,Pemkab,Muaro Jambi,36365,0743-23353,0743-23353,02/05/2018
