kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3171023,00/00/0000,RS Umum Pusat Pertamina,RSU,B,"Dr. Widya Sarkawi, SpS","Jl. Kyai Maja No.43 Kebayoran Baru,Jakarta Selatan",BUMN,Jakarta Selatan,12120,7200290,7203540,20/01/2015
5102021,00/00/0000,RS Umum Dharma Kerti,RSU,C,"dr. AA Made Dwi Setiadi, MARS",Jl. Teratai 16 Tabanan,Organisasi Hindu,Tabanan,82111,811424,811077,14/01/2015
1275232,01/01/2015,RS Khusus Bedah Accuplast,RSK Bedah,C,Dr. Hj. Hartuti Soedjadi,"Jl Sei Bahbolon No.40, Medan Baru",Organisasi Sosial,Kota Medan,20154,061-4153054,061-4535573,14/01/2015
5301022,21/12/2013,RS  Karitas Weetabula,RSU,D,"dr. A. A. G. Oka Wiryanatha, Sp.B",Jl. Bulgur No 1 - Weetebula,Organisasi Sosial,Sumba Barat Daya,87511,0387---2524027,0387---2524008,13/01/2015
6472052,02/05/2013,RS Ibu dan Anak  Aisyiyah Samarinda,RSIA,C,"Dr. Hj. Nurul Kanti Handayani, Sp.OG",Jl. P Hidayatulah 64 Samarinda,Organisasi Sosial,Kota Samarinda,75112,0541741961,05417273456,10/01/2015
5103033,16/02/2012,RS Umum Kasih Ibu Kedonganan,RSU,D,"dr. Ngurah Mas Aryantini, MM.AAK",Jl. Uluwatu No. 69 Kedonganan,Organisasi Sosial,Badung,80361,0361-703270,0361-703329,09/01/2015
3210036,06/01/2015,RS Bedah Budi Kasih,RSK Bedah,C,Drg. H.Ruchijat Sutia,Jl. Raya Majalengka - Kadipaten Km.7 no 84,Organisasi Sosial,Majalengka,45459,0233-8665508,0233-8665509,06/01/2015
3529025,06/01/2015,RS Islam Garam Kalianget,RSU,D,dr.BUDI HERLAMBANG,"Jl. Raya Kalianget No.1, Kab Sumenep",Organisasi Islam,Sumenep,69471,0328-667433,0328-667433,06/01/2015
1214011,07/02/2012,RS Umum Stella Maris,RSU,D,dr. Kintaren Henner Salomo Silalahi,Jl Mgr. Albertus Soegijapranata Bintang Laut Telukdalam,Organisasi Katholik,Nias Selatan,22865,082368196800,0630-7321137,06/01/2015
3524045,09/01/2014,RS Umum dr. Suyudi,RSU,D,dr. Asmani Sumarno Sp.B,"Jl. Deandles Paciran,Kecamatan Paciran, Kab. Lamongan",Perusahaan,Lamongan,62264,0322-661412,0322666293,03/01/2015
3520041,02/01/2015,RS Lanud Iswahyudi,RSU,C,"dr. M. Roikhan Harowi, Sp.THT-KL. MKes","Jl. Raya Solo, Kelurahan Maospati, Kecamatan Maospati, Kab. Magetan",TNI AU,Magetan,-,0351-869705,0351-869705,02/01/2015
5371054,28/07/2012,RS Mamami,RSU,C,"Dr. Siantje Mokoginta Saudale, Sp.B","Jl. Mongonsidi No 3, Kota Kupang",Perorangan,Kota Kupang,85227,0380-8088652,-,02/01/2015
3208057,23/12/2011,RS Umum El - Syifa,RSU,D,dr. LOUDRY AMSAL ELFA GUSTANAR,Jl. RE. Martadinata No.108 Kuningan,Perusahaan,Kuningan,45511,(0232)-876240,(0232)-876240,01/01/2015
3173073,31/12/2014,RS Umum Islam Jakarta Cempaka Putih,RSU,B,"dr. Prastowo Sidi Pramono, Sp. Anak",Jl. Cempaka Putih Tengah I Jakarta Pusat,Organisasi Islam,Kota Jakarta Pusat,10510,021-4250451,021-4206681,31/12/2014
3327032,22/03/2012,RS Umum Islam Moga,RSU,D,Dr. Faik Heider,"Jl. Raya Moga-Pulosari km.02 ,Pemalang",Organisasi Islam,Pemalang,52354,(0284)-583410,-,31/12/2014
3515026,05/07/2014,RS Umum Siti Khodijah Muhammadiyah Cabang Sepanjang,RSU,B,"Dr. H.Muhammad Hamdan, SpS",Jl. Pahlawan No .260 Sepanjang Sidoarjo,Swasta/Lainnya,Sidoarjo,61257,031-7882123,031-7876064,31/12/2014
3576051,31/12/2014,RS Islam Hasanah Muhammadiyah,RSU,C,"dr. H. Muhammad Anas, SpOG","Jl. HOS Cokroaminoto No. 26-28, Kel. Jagalan, Kec. Magersari, Kota Mojokerto",Organisasi Islam,Kota Mojokerto,61313,0321-321635,0321-324242,31/12/2014
3674003,27/04/2012,RS Bersalin Permata Sarana Husada,RS Bersalin,C,"dr. Reza Kamal, SpOG",Jl. Pamulang Permai Blok D3 No. 1-3,Swasta/Lainnya,Kota Tangerang Selatan,15417,0217407421/22,0217496346,31/12/2014
3173105,04/01/2014,RS Umum Budi Kemuliaan,RSU,C,"Dr. M. Baharudin,SP.OG, MARS",Jl. Budi Kemuliaan No. 25 Jakarta Pusat,Organisasi Sosial,Kota Jakarta Pusat,10110,021-3842828,021-3501012,27/11/2014
