kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3509021,31/12/2011,RS Perkebunan PTPN X (Persero) Jember,RSU,C,"Dr. SURATINI, MMRS",Jl. Bedadung No.2,BUMN,Jember,68118,0331-487104,0331-485912,22/04/2014
3171768,16/02/2012,RS Umum Sahid Sahirman,RSU,C,"drg.Yusrahma Nurina, MARS",Jl. Jend.Sudirman No.86,Swasta/Lainnya,Kota Jakarta Pusat,10220,021-57853911,021-57853922,24/03/2014
5305024,14/03/2014,RS Kusta dan Cacat Umum Bunda Pembantu Abadi,RS Kusta,Belum ditetapkan,"Sr. M. Dorothea, PRR",Desa Naob Kecamatan Noemuti Timur,Organisasi Sosial,Timor Tengah Utara,85613,"0388-31085,-fax",-,15/03/2014
5309034,14/03/2014,RS Kusta Lembata,RS Kusta,C,Dr. Felicitas Budiawati,Kab Lembata,Organisasi Katholik,Lembata,0383,41026,41026,14/03/2014
9212013,09/03/2014,RS Kasih Herlina,RSU,D,"dr. Leonard Pardede, Sp.OG",Jl. A. Yani No. 37,Swasta/Lainnya,Mimika,99910,0901-321433,0901-321668,13/03/2014
9205030,24/12/2013,RS Angkatan Laut dr. R Gandhi AT,RSU,Belum ditetapkan,Letkol Laut (K) dr.Maxi Millianus Mangun,Komplek Lanal Sorido Biak,TNI AL,Biak Numfor,0981,22979,-,05/03/2014
1308012,27/02/2014,RS Bersalin Harapan Bunda,RS Bersalin,Belum ditetapkan,H. Herman M.,-,Swasta/Lainnya,Lima Puluh Kota,26271,0752-7750411,-,03/03/2014
3172756,14/02/2014,RS Ibu dan Anak Sammrie Basra,RSAB,Belum ditetapkan,"Dr. dr. Hardi Yusa, SpOG-MARS","Jl. Basuki Rachmat No. 31, Pondok Bambu, Duren Sawit",Perusahaan,Jakarta Timur,13430,021---8661-3145,021---8661-3147,14/02/2014
7171083,00/00/0000,RS Advent Manado,RSU,C,"Dr. Eddy Antou,MBA-H",Jl. 14 Februari No. 1 Teling Atas,Organisasi Sosial,Kota Manado,951126,0431-847950,0431-850012,22/01/2014
3517094,00/00/0000,RS Umum Nadhlatul Ulama Jombang,RSU,D,"dr. Bambang Dwi Hayunanto, Sp.KK",Jl Hasyim Ashari No 211 Jombang,Swasta/Lainnya,Jombang,61471,0321-878700,0321-877700,22/01/2014
8271020,16/01/2014,RS Tk.IV 16.07.01 TNI AD Ternate,RSU,D,"mayor.ckm dr. FERY LIHAWA, Sp.PD","Jl. Ais Nasution No.2, Ternate",TNI AD,Kota Ternate,-,0921-3128434,-,16/01/2014
3174516,13/01/2014,RS Ibu dan Anak Ibnu Sina,RSAB,Belum ditetapkan,drg. Wahyu Prabowo,Jl. Nurdin 1/III Rt. 007/008,Perorangan,Jakarta Barat,1450,021-5670139,-,13/01/2014
2071026,18/02/2013,RS Ibu dan Anak Nuruddiniyah,RSIA,Belum ditetapkan,dr. Andi Tuan,Jl. Raya Sei Panas - Batam,Organisasi Sosial,Kota Batam,29456,0778-427911,0778-427910,08/01/2014
5301011,07/01/2014,RS Kristen Lende Moripa,RSU,D,Dr. Loeta Lapoe Moekoe,Jl. El Tari No.2 Waikabubak,Organisasi Sosial,Sumba Barat,87213,0387-21085,0387-21085,07/01/2014
1276040,06/01/2014,RS Tk IV 01.07.02 Binjai,RSU,C,"dr. Darma Malem, Sp. THT-KL",Jl. Bandung No.4 Binjai,TNI AD,Kota Binjai,-,061-8821927,061-8827705,06/01/2014
3171632,03/01/2014,RS Umum Agung,RSU,C,Dr.R.Dwinanto Ariwibowo,"Jl. Sultan Agung No.67,Jaksel",Organisasi Sosial,Jakarta Selatan,12970,021-8294955,021-8305791,06/01/2014
3578614,10/08/2010,RS Bhakti Rahayu,RSU,C,dr.SOEGIHANTOKO SpPD FINASIM,Jl. Ketintang Madya I/16 Surabaya,Swasta/Lainnya,Kota Surabaya,60231,031-8295922,031-8293839,26/12/2013
3171574,22/04/2013,RS Umum Prikasih,RSU,C,"dr. Suharno, MARS","Jl. RS Fatmawati Raya No. 74, Pd. Labu-Cilandak",Organisasi Sosial,Jakarta Selatan,12450,7504669,7505148,24/12/2013
3172735,20/03/2013,RS Jiwa Islam Klender,RS Jiwa,C,"Dr.Metta Desvini Primadona Siregar, Sp.K",Jl. Bunga Rampai X P.Klender Jaktim,Organisasi Islam,Jakarta Timur,13460,021-8622491,021-86610234,24/12/2013
