kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1607014,31/12/2018,RS Hermina OPI Jakabaring,RSU,C,-,Jl Gub H A Bastari RT 026 Dusun II Desa Sungai Kedukan Kec Rambutan,Perusahaan,Banyuasin,-,0711-3031520,-,00/00/0000
3671214,30/05/2016,RS Tiara,RSU,D,-,"JALAN BERINGIN RAYA NO.3,4,5 KEL.NUSA JAYA. KEC.KARAWACI",Swasta/Lainnya,Kota Tangerang,-,021-29238000,-,00/00/0000
3327047,21/07/2016,RS Umum Muhammadiyah Mardhatillah,RSU,D,-,Jl. Jend. Sudirman Timur Kecamatan Randudongkal,Organisasi Islam,Pemalang,-,0284582508,-,00/00/0000
7602045,09/08/2016,RS Bersalin dan Klinik Spesialis,RS Bersalin,Belum ditetapkan,-,Jl. Ahmad Yani No. 100 Polewali,Perorangan,Polewali Mandar,-,0428-22345,-,00/00/0000
3573261,19/08/2016,RS Ibu dan Anak Rumkitbab 05.08.02 Malang,RSIA,C,-,JL. PANGLIMA SUDIRMAN E-20 MALANG,TNI AD,Kota Malang,-,354396,-,00/00/0000
7171102,21/09/2016,RS Umum Manado Medical Center,RSU,D,-,Jln. Rajawali No. 8 - Kec. Paal 2 - Kel. Paal 2 - Kota Manado - 95129,Swasta/Lainnya,Kota Manado,-,0431-866641-/-0,-,00/00/0000
3578794,28/10/2016,RS Ibu dan Anak Pusura Tegalsari,RSIA,C,-,JL. Tegalsari No.59 Surabaya,Swasta/Lainnya,Kota Surabaya,-,031-5473452,-,00/00/0000
1274061,09/01/2017,RS Umum Natama,RSU,D,-,Jl Kartini No 30A Tebing Tinggi,Perusahaan,Kota Tebing Tinggi,-,062124404,-,00/00/0000
3673010,10/01/2017,RS Fatimah,RSU,D,-,"RUKO SERANG CITY SQUARE JL RAYA SERANG CILEGON KM3,5 TAKTAKAN",Swasta/Lainnya,Kota Serang,-,0254-7913678,-,00/00/0000
3308021,08/01/2019,RSU Syubbanul Wathon,RSU,C,-,Jl Magelang Kopeng Km 8 Dusun Nuren Desa Purwosari Kecamatan Tegalrejo Kabupaten,Perusahaan,Magelang,-,0293-2911900,-,00/00/0000
3201249,21/03/2017,RS Umum Asysyifaa,RSU,D,-,Jl. Raya Leuwiliang Cibeber 1 Kab Bogor 16640,Swasta/Lainnya,Bogor,-,0251-8641142,-,00/00/0000
3471379,15/05/2017,RS Khusus Ibu dan Anak Rachmi,RSIA,C,-,Jl KH Wachid Hasyim No 47 Notoprajan Ngampilan Yogyakarta 55262,Perusahaan,Kota Yogyakarta,-,0274-376717,-,00/00/0000
3603189,22/05/2017,RS Ibu dan Anak Sepatan Mulia,RSIA,C,-,JALAN RAYA PAKUHAJI NO 3 RT 002 RW 001 KEL SEPATAN KAB TANGERANG,Swasta/Lainnya,Tangerang,-,02159371801,-,00/00/0000
3213047,21/07/2017,RS Umum Haji Syaiful Anwar,RSU,D,-,Jl. Raya Cipunagara RT. 39 RW. 10 Desa Kamarung Kecamatan Pagaden Kabupaten Suba,Swasta/Lainnya,Subang,-,081222477888,-,00/00/0000
3216440,11/08/2017,RS Umum Daerah Cabangbungin,RSU,D,-,Desa Jayalaksana Kecamatan Cabang Bungin Kabupaten Bekasi,Pemkab,Bekasi,-,021-89970347,-,00/00/0000
6401016,12/09/2017,RS Umum Muhammadiyah Paser,RSU,D,-,Jl. dr. Cipto Mangunkusumo Tana Paser,Organisasi Islam,Paser,-,0543-5222271,-,00/00/0000
3309132,28/09/2017,RS Umum Natalia,RSU,D,-,Jl. Teratai No. 15 Pulisen Boyolali,Swasta/Lainnya,Boyolali,-,0276324302,-,00/00/0000
3471380,16/10/2017,RS Siloam Yogyakarta,RSU,C,-,Jalan Laksda Adisucipto Nomor 32 34 Yogyakarta 55221,Perusahaan,Kota Yogyakarta,-,0274-4600900,-,00/00/0000
3507112,02/11/2017,RSK Geriatri Teja Husada,RSK,Belum ditetapkan,-,Jl. Panglima Sudirman 73 Desa Dilem Kec. Kepanjen,Perusahaan,Malang,-,0341396273,-,00/00/0000
