kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
1604020,03/11/2016,RS Tk IV Lahat,RSU,D,"Mayor Ckm dr.Teguh Ismanto,Sp.An","Jl.Letjen harun sohar No.26,Lahat",TNI AD,Lahat,31411,-,0731-326195,05/04/2018
1608051,13/03/2018,RS Umum Daerah Muara Dua,RSU,D,dr.Meri Astuti,Jl. Raya Ranau Desa Suka Jaya Kec.Muaradua,Pemkab,Ogan Komering Ulu Selatan,32211,082279138430,-,05/04/2018
1802016,05/04/2018,RS Panti Secanti,RSU,D,Dr. T.Welly Stefanus,"Jl. Raya Gisting,Tanggamus",Organisasi Sosial,Tanggamus,35378,0729-347553,0729-347400,05/04/2018
7371074,06/12/2012,RS AL Jala Ammari Makassar,RSU,C,"dr. Paralam Sinambela S.p.Rad. K ( RI ),",Jl. Satando  No 27 Kel Tamalabba Kec Ujung Tanah,TNI AL,Kota Makassar,90164,04113633289,04113633289,05/04/2018
9213038,01/02/2018,RS Bergerak Kabupaten Boven Digoel,RSU,Belum ditetapkan,dr. Hatzi Ardi Sudja,Distrik Mindiptana,Pemkab,Boven Digoel,992263,082399770073,-,05/04/2018
9220043,02/02/2018,RS Umum Daerah Kwaingga Kabupaten Keerom,RSU,D,dr. Bernadette Ekasoeci M. M.Kes,"Jl. Bhayangkara,Kp. Asyaman,Distrik Arso,Kab.Keerom",Pemkab,Keerom,99368,08114800118,-,05/04/2018
1471067,26/07/2010,RS Umum  Eka Hospital Pekanbaru,RSU,B,dr. Martin Susanto,"Jl Soekarno- Hatta Km.6,5",Swasta/Lainnya,Kota Pekanbaru,28282,0761-6989999,0761-6989944,05/04/2018
5171097,05/08/2013,RS Umum Bali Royal,RSU,C,dr. Dwi Ariawan,JL. Letda Tantular No. 6 Denpasar,Perusahaan,Kota Denpasar,80361,0361-247499/222,0361.226051,05/04/2018
5104034,24/12/2013,RS Umum Ganesha,RSU,C,drg Chandra Purnama H. M.Kes,Jl Raya Celuk Sukawati,Perorangan,Gianyar,80511,0361-4710059,0361-291237,05/04/2018
3518045,19/12/2017,RS Umum Bhayangkara Tk. III Nganjuk,RSU,C,"drg. DWI MIYARSI, MARS","Jl. Abdul Rahman Saleh 56, Kauman, Kabupaten Nganjuk",POLRI,Nganjuk,64415,0358-321896,0358-328872,05/04/2018
1601002,31/01/2013,RS Umum Dr. Noesmir Baturaja,RSU,D,"Mayor  Ckm dr. Ely Sakti P Sihotang,Sp.B",Jln. Dr. Moh Hatta No 64,TNI AD,Ogan Komering Ulu,32115,0735---320123,0735-321287,05/04/2018
1610004,27/05/2015,RS Umum Mahyuzahra,RSU,D,dr. Etin Jumarili Amanar,"JL.RAYA LINTAS TIMUR KM.35,5 INDRALAYA",Swasta/Lainnya,Ogan Ilir,30662,0711-581145,0711-580707,05/04/2018
9218002,19/04/2015,RS Umum Daerah Karubaga,RSU,D Pratama,"dr. Delwien Ester Jacob, M.Kes",Jl.kompleks kesehatan kogome karubaga,Pemkab,Tolikara,99562,081344965486,-,05/04/2018
1471395,02/06/2016,RS Ibu Anak  Budhi Mulia,RSIA,C,dr. Rizkha Adityatama,Jl Soekarno Hatta no 228 Pekanbaru,Perusahaan,Kota Pekanbaru,-,0761-8417200,0761--56226,05/04/2018
8271057,12/08/2016,RS Prima Ternate,RSU,D,"Dr. MUHAMMAD TAHA ALBAAR, Sp.PD",Jl. Raya Mangga Dua Ling Mangga Dua Tengah RT. 013 RW. 06 Mangga Dua Utara Terna,ORGANISASI SOSIAL,Kota Ternate,97716,082344559810,-,05/04/2018
1471396,21/03/2016,RS Umum  Aulia Hospital,RSU,C,"dr.Emdahril,SpOG",Jl HR Soebrantas No 63,Perusahaan,Kota Pekanbaru,28291,07616700000,0761-6700222,05/04/2018
3510108,08/12/2016,RS Al-Rohmah Banyuwangi,RSU,D,dr. Yesi Kurnia Daliyanti,"Jl. A. Yani No. 37 Jajag Gambiran, Banyuwangi",Swasta/Lainnya,Banyuwangi,68486,0333-397267,0333-397361,05/04/2018
3201251,03/07/2017,RS Umum Siloam Hospitals Bogor,RSU,C,"dr. Finna E. Indriany, MM","Jl. Pajajaran No. 27 Bogor Tengah, Kota Bogor",Perusahaan,Kota Bogor,16128,02518303900,02518303922,05/04/2018
3201185,00/00/0000,RS Umum Meilia,RSU,B,"Dr. Maridi Kartasasmita, SpB","Jl. Alternatif Cibubur KM. 1, Kel. Harjamukti, Cimanggis, Kota Depok",Swasta/Lainnya,Kota Depok,16954,8444444,8453775,04/04/2018
