kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3519012,03/03/2013,RS Paru Dungus,RSTP,C,"Dr. Nunik Dhamayanti, M.Kes","Jl. Raya Dungus - Wungu, Madiun",Pemprop,Madiun,63181,0351-456735,459746,06/08/2018
3522058,16/06/2007,RS umum Daerah Padangan,RSU,D,"dr. Sunhadi, MKes","Jl. Dr. Soetomo No. 2 Padangan, Bojonegoro",Pemkab,Bojonegoro,62162,(0353)-551666,551166,06/08/2018
3571016,04/05/2016,RS Umum Daerah Gambiran,RSU,B,"dr. FAUZAN ADIMA, M.Kes",JL. KAPTEN PIERRE TENDEAN NO. 16 KOTA KEDIRI,Pemkot,Kota Kediri,64132,0354-2810000,0354-2810000,06/08/2018
3577030,01/06/2015,RS Umum TNI AD Tk. IV 05.04.01 Kota Madiun,RSU,D,"Mayor Ckm dr. Hengky Irawan, Sp. An",Jl. Pahlawan No. 79 Kartoharjo Madiun,TNI AD,Kota Madiun,63122,0351-454787,0351-458885,06/08/2018
3603023,31/08/1993,RS Qadr,RSU,C,Dr. Ambril Nurdin,"Komp Islamic Village, Karawaci, Kelapa Dua, Tangerang",Organisasi Sosial,Tangerang,15001,021-5464466,021-5470775,06/08/2018
5104012,09/12/2014,RS Umum Daerah Sanjiwani Gianyar,RSU,B,dr. Ida Komang Upeksa,Jl. Ciung Wenara No.2 Gianyar,Pemkab,Gianyar,80511,0361-943049,0361-943049,06/08/2018
6209024,14/01/2017,RS Umum Daerah  Mas Amsyar Kasongan,RSU,C,"drg. Noor Sanuri, M.Si","Jl. Rumah Sakit No.1,Kasongan",Pemkab,Katingan,74412,0536-4041041,0536-4041041,06/08/2018
7174035,31/10/2010,RS Umum Daerah Kota Kotamobagu,RSU,C,"DR. Wahdania L. Mantang,M.Kes",Kelurahan Pobundayan Kecamatan Kotamobagu Selatan,Pemkot,Kota Kotamobagu,95716,0434-262859,0434-262859,06/08/2018
3671179,12/06/2011,RS Mitra Husada,RSU,D,dr. Fikri Nurdiansyah,Jl. Kp. Melayu Barat No. 11A Teluk Naga - Tangerang -  Banten,Perusahaan,Tangerang,15510,021-55932610,021-55930869,06/08/2018
3519024,30/12/2013,RS Umum Daerah Dolopo,RSU,C,dr. Purnomo Hadi,"Jl. Raya Dolopo No. 117, Dolopo, Madiun",Pemkab,Madiun,63174,0351-365200,0351-369700,06/08/2018
1471387,20/05/2013,RS Ibu dan Anak  Zainab,RSIA,C,"dr. Dian Larassati, CIMI",Jl Ronggo warsito I No 01,Perusahaan,Kota Pekanbaru,28132,0761-24000,0761-859448,06/08/2018
3674007,21/12/2012,RS Hermina Ciputat,RSU,C,"drg.Iing Ichsan Hanafi, MARS",Jl Ciputat Raya No 2 Kertamukti Ciputat,Perusahaan,Kota Tangerang Selatan,15419,021-74702525,021-74700999,06/08/2018
3209052,25/02/2013,RS Umum Universitas Muhammadiyah Cirebon,RSU,C,dr. As'ad Suyudi,"Jl. KH. Wahid Hasyim No. 8 Desa Mertapeda Wetan, Kec. Astanajapura",Organisasi Islam,Cirebon,45181,(0231)-638000,(0231)-637000,06/08/2018
3318109,30/04/2013,RS Umum  Budi Agung Pati,RSU,D,"Dr. Parlin Parluhutan,MM",Jl. Bajo No. 7 Juwana,Swasta/Lainnya,Pati,59185,(0295)-471321,(0295)-471321,06/08/2018
1671329,06/05/2013,RS Ibu dan Anak Widiyanti Palembang,RSIA,C,"dr.Primadiya cahya utami, MARS",jl. Sirna Raga No. 1631 A-F Kenten,Organisasi Sosial,Kota Palembang,30114,0711-824009,824009,06/08/2018
6271024,26/01/2014,RS Islam PKU Muhammadiyah Palangkaraya,RSU,D,"dr. Suyanto, Sp. PD.",Jl. RTA Milono KM 2.5,Organisasi Islam,Kota Palangka Raya,73112,0536-3244801,0536-3239444,06/08/2018
1674002,23/01/2014,RS AR Bunda Kota Lubuk Linggau,RSU,C,dr. Sarah Ainar Rahman,Jl. Garuda No. 245 RT. 03 Kel. Bandung Kiri Kec. Lubuklinggau Barat I Kota Lubuk,Swasta/Lainnya,Kota Lubuk Linggau,31615,0733---324963,0733---321892,06/08/2018
3171792,24/07/2015,RS Umum Daerah Jagakarsa,RSU,D,"dr. Dewi Mustika, M.Kes","Jl. Moh. Kahfi  I No.27A, Kecamatan Jagakarsa Jakarta Selatan",Pemprop,Kota Jakarta Selatan,12620,02178882455,-,06/08/2018
1671341,06/11/2017,RS Ibu dan Anak Marissa Palembang,RSIA,C,"dr.Andrianto, SpOG",Jl.Kapten Abdullah No.1212 Rt.18 Rw.07 Kel Talang Bubuk Kec. Plaju,ORGANISASI SOSIAL,Kota Palembang,30267,0711-542508,0711-541654,06/08/2018
