kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3216426,31/01/2015,RS Umum Kasih Insani Sukatani,RSU,D,dr. Muyasir,Jl. Raya Sukatani No. 9 Desa Karang Sentosa Kec. Karang Bahagia,Perusahaan,Bekasi,17530,021-89161339,021-89161340,29/04/2015
3602022,17/04/2015,RS Misi Lebak,RSU,D,Dr. Michael.K,Jl. Multatuli No.41 Rangkas Bitung,Organisasi Katholik,Lebak,42311,0252-201014,0252-203390,17/04/2015
3604024,00/00/0000,RS Tk.IV Kencana Serang,RSU,C,dr. Andre Novan,Jl. A Yani 23 Serang,TNI AD,Kota Serang,42111,0254-211554,(0254)216412,17/04/2015
3603178,28/02/2012,RS Ibu dan Anak Bunda Sejahtera,RSIA,C,dr. Susan,Jl.Puri Agung No.3 Pondok Makmur Kel.Kuta Baru Kec.Pasar kemis,Swasta/Lainnya,Tangerang,15561,(021)5925889,-,17/04/2015
3671207,01/05/2015,RS Dinda,RSU,C,"dr. Hj. R. Mela Roselawaty, MARS","Jl. Galuh No. 2 Jatiuwung, Cibodas - Tangerang",Perusahaan,Kota Tangerang,15134,021-55650577,021-55652149,17/04/2015
3172760,18/03/2015,RS Ibu dan Anak El Shama,RSIA,C,"dr. Lastri Riyanti, MARS",Jl. Raya Bogor KM 20 No. 1,Swasta/Lainnya,Jakarta Timur,13510,021-80876548,-,15/04/2015
5271021,14/03/2013,RS Angkatan Darat REM Wira Bhakti Mataram,RSU,D,"Dr. I Gusti Ngurah Gede Kartika, Sp. An",Jl. HOS Cokroaminoto 7 Mataram,TNI AD,Kota Mataram,83121,0370-631280,0370-640149,31/03/2015
7318010,20/12/2013,RS Umum Elim Rantepao,RSU,C,dr. Margaretha Kendenan Sp.Pd,Jl. A.Yani No. 68 Rantepao,Organisasi Sosial,Toraja Utara,0423,25572,25236,19/03/2015
7372076,17/08/2014,RS Bersalin Sitti Khadijah Pare-Pare,RS Bersalin,Belum ditetapkan,"dr. H. A. Ali Imran, Sp. THT",Jl. Petana Rajeng No 5 Pare-pare,BUMN,Kota Pare-pare,91112,0421-21313,-,19/03/2015
5104035,16/02/2012,RS Umum Ari Canti,RSU,C,"DR. I Wayan Aryawan, MM","Jl. Raya Mas Ubud, Kab.Gianyar",Organisasi Sosial,Gianyar,80571,0361-974573,0361-974573,16/03/2015
3173040,24/07/2012,RS Umum Husada,RSU,B,"Dr. Erniody. SpAn, KIC, MKes",Jl. Raya Mangga Besar No.137/139 Jakpus,Swasta/Lainnya,Kota Jakarta Pusat,10730,6260108,6497494,13/03/2015
3572021,00/00/0000,RS Katolik Budi Rahayu,RSU,C,"Dr. A.W.Soehapto,DHSM",Jl. Jend. A. Yani 18 Kota Blitar,Organisasi Sosial,Kota Blitar,66111,0342-801066,0342-804284,27/02/2015
5371058,03/11/2014,RS Umum Leona Kupang,RSU,C,dr. Xaverius Seikka,Jl. Soeverdi No. 20 Oebufu,Organisasi Sosial,Kota Kupang,85111,0380-840212,-,05/02/2015
3201244,13/10/2014,RS Umum Permata Jonggol,RSU,C,"dr.Evy Febrina Nurpeni, MARS","Jl. Raya Cileungsi - Jonggol, Km. 1, Sukamanah - Jonggol",Perusahaan,Bogor,16830,021-89931222,021-89931836,04/02/2015
6474010,00/00/0000,RS LNG Badak,RSU,D,"dr. Zainuddin FS, MM","Kompleks PT Badak NGLBontang, Kalimantan Timur",Swasta/Lainnya,Kota Bontang,75324,0548-552992,0548-552128,03/02/2015
3571111,02/02/2015,RS Bersalin Nirmala Kediri,RS Bersalin,Belum ditetapkan,dr. MARDIANA,Jl. Jaksa Agung Suprapto No. 5 Kediri,Swasta/Lainnya,Kota Kediri,64112,0354772963,0354771412,02/02/2015
6404044,24/03/2012,RS Pupuk Kaltim Prima Sangata,RSU,D,dr. Rustam Effendi,Jl. Yos Sudarso I No.01,Swasta/Lainnya,Kutai Timur,75611,0549-24555,0549-24524,29/01/2015
3515141,27/01/2015,RS Umum Bunda,RSU,C,DR HANDINI MARS,JL KUNDI NO 70 Kepuh Kiriman Waru Sidoarjo,Swasta/Lainnya,Sidoarjo,61219,031-8668880,031-8688218,27/01/2015
3213043,26/01/2015,RS Umum Mekar Arum,RSU,D,"dr. Razmi Dewi Zakaria, Sp.An","Jl. Raya Sadang-Subang Km 17, Ds Wantilan, Kec Cipeundeuy Kab. Subang",Perusahaan,Subang,41272,0260-490044,0260-490047,26/01/2015
